book	edition	page_id	page_image	verse_idx_in_page	col_index	part	patch_image	patch_preprocessed	split	col_bbox_xywh	nom_text	nom_unicode	n_nom	qn_verse	n_qn_syll	len_match	nomnaocr_label	nna_eq_ihr
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	13	6	2	data/TruyenKieu1872/patches/page10a.jpg_6_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10a.jpg_6_2.jpg	val	127.3,10.3,32.5,562.4	𢧚庒時拱在𢚸媄吒	U+229DA U+5E92 U+6642 U+62F1 U+5728 U+226B8 U+5A84 U+5412	8	"""Nên chăng thì cũng tại lòng mẹ cha."	8	1	𢧚庒時拱在𢚸媄吒	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	14	7	1	data/TruyenKieu1872/patches/page10a.jpg_7_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10a.jpg_7_1.jpg	train	90.5,11.5,34.8,561.3	𥘀𢚸㤕柳爲花	U+25600 U+226B8 U+3915 U+67F3 U+7232 U+82B1	6	"""Nặng lòng xót liễu vì hoa,"	6	1	𥘀𢚸㤕柳爲花	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	15	7	2	data/TruyenKieu1872/patches/page10a.jpg_7_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10a.jpg_7_2.jpg	val	90.5,11.5,34.8,561.3	𥘷昆㐌別󰠲麻敢䜹	U+25637 U+6606 U+340C U+5225 U+F0832 U+9EBB U+6562 U+4739	8	“Trẻ CON đã biết đâu mà dám thưa!”	8	1	𥘷昆㐌別󰠲麻敢䜹	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	16	8	1	data/TruyenKieu1872/patches/page10a.jpg_8_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10a.jpg_8_1.jpg	train	52.3,10.3,36.4,563.6	生浪𣈙󰊄枚湄	U+751F U+6D6A U+23219 U+F0284 U+679A U+6E44	6	"Sinh rằng: ""Rày gió mai mưa,"	6	1	生浪𣈙󰊄枚湄	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	17	8	2	data/TruyenKieu1872/patches/page10a.jpg_8_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10a.jpg_8_2.jpg	val	52.3,10.3,36.4,563.6	𣈜春㐌易情期󰋇欺	U+2321C U+6625 U+340C U+6613 U+60C5 U+671F U+F02C7 U+6B3A	8	"""Ngày xuân đã dễ tình cờ mấy khi."	8	1	𣈜春㐌易情期󰋇欺	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	18	9	1	data/TruyenKieu1872/patches/page10a.jpg_9_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10a.jpg_9_1.jpg	train	17.4,10.9,33.6,561.4	油庄察𬌓情痴	U+6CB9 U+5E84 U+5BDF U+2C313 U+60C5 U+75F4	6	"""Dầu chăng xét tấm tình si,"	6	1	油庄察𬌓情痴	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10a	data/TruyenKieu1872/pages/images/page10a.jpg	19	9	2	data/TruyenKieu1872/patches/page10a.jpg_9_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10a.jpg_9_2.jpg	train	17.4,10.9,33.6,561.4	舌低麻固益之旦埃	U+820C U+4F4E U+9EBB U+56FA U+76CA U+4E4B U+65E6 U+57C3	8	"""Thiệt đây mà có ích gì đến ai?"	8	1	舌低麻固益之旦埃	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	0	0	1	data/TruyenKieu1872/patches/page10b.jpg_0_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_0_1.jpg	train	352.0,11.3,34.3,567.6	𡭧之𠴍咘𠬠𠄩	U+21B67 U+4E4B U+20D0D U+5498 U+20B20 U+20129	6	“Chút chi NHẮN bó một hai,	6	1	𡭧之𠴍咘𠬠𠄩	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	1	0	2	data/TruyenKieu1872/patches/page10b.jpg_0_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10b.jpg_0_2.jpg	val	352.0,11.3,34.3,567.6	朱停耒仕料排䋦萌	U+6731 U+505C U+8012 U+4ED5 U+6599 U+6392 U+42E6 U+840C	8	"""Cho đành rồi sẽ liệu bài mối manh."	8	1	朱停耒仕料排䋦萌	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	2	1	1	data/TruyenKieu1872/patches/page10b.jpg_1_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_1_1.jpg	train	314.9,12.2,32.3,565.1	悃𤍌油負𡬷誠	U+6083 U+2434C U+6CB9 U+8CA0 U+21B37 U+8AA0	6	"""Khuôn thiêng dầu phụ tấc thành,"	6	1	悃𤍌油負𡬷誠	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	3	1	2	data/TruyenKieu1872/patches/page10b.jpg_1_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10b.jpg_1_2.jpg	val	314.9,12.2,32.3,565.1	拱料補过春撑𠬠𠁀	U+62F1 U+6599 U+88DC U+8FC7 U+6625 U+6491 U+20B20 U+20040	8	"""Cũng liều bỏ quá xuân xanh một đời."	8	1	拱料補过春撑𠬠𠁀	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	4	2	1	data/TruyenKieu1872/patches/page10b.jpg_2_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_2_1.jpg	train	281.0,12.3,31.7,562.8	量春油决狹囘	U+91CF U+6625 U+6CB9 U+51B3 U+72F9 U+56D8	6	"""Lượng xuân dầu quyết hẹp hòi,"	6	1	量春油决狹囘	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	5	2	2	data/TruyenKieu1872/patches/page10b.jpg_2_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_2_2.jpg	train	281.0,12.3,31.7,562.8	功刁󱁲庄舌催禀由	U+529F U+5201 U+F1072 U+5E84 U+820C U+50AC U+7980 U+7531	8	"""Công đeo đuổi chẳng thiệt thòi lắm ru!"""	8	1	功刁󱁲庄舌催禀由	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	6	3	1	data/TruyenKieu1872/patches/page10b.jpg_3_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_3_1.jpg	train	244.9,13.1,34.2,565.5	朗𦖑𠳒呐如油	U+6717 U+26591 U+20CD2 U+5450 U+5982 U+6CB9	6	LẶNG nghe lời nói như RU,	6	1	朗𦖑𠳒呐如油	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	7	3	2	data/TruyenKieu1872/patches/page10b.jpg_3_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_3_2.jpg	train	244.9,13.1,34.2,565.5	朝春易遣󰞺秋𪿒顒	U+671D U+6625 U+6613 U+9063 U+F07BA U+79CB U+2AFD2 U+9852	8	Chiều xuân dễ khiến nét thu ngại ngùng.	8	1	朝春易遣󰞺秋𪿒顒	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	8	4	1	data/TruyenKieu1872/patches/page10b.jpg_4_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_4_1.jpg	train	208.4,14.3,33.1,563.6	浪欺𣇜買𨔍𨓡	U+6D6A U+6B3A U+231DC U+8CB7 U+2850D U+284E1	6	Rằng: “ KHI buổi mới lạ lùng,	6	1	浪欺𣇜買𨔍𨓡	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	9	4	2	data/TruyenKieu1872/patches/page10b.jpg_4_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_4_2.jpg	train	208.4,14.3,33.1,563.6	𠰚𢚸固󰠋扲𢚸朱登	U+20C1A U+226B8 U+56FA U+F080B U+6272 U+226B8 U+6731 U+767B	8	"""Nể lòng có lẽ cầm lòng cho đang."	8	1	𠰚𢚸固󰠋扲𢚸朱登	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	10	5	1	data/TruyenKieu1872/patches/page10b.jpg_5_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_5_1.jpg	train	170.1,11.8,34.2,566.8	㐌𢚸君子多恾	U+340C U+226B8 U+541B U+5B50 U+591A U+607E	6	"""Đã lòng quân tử đa mang,"	6	1	㐌𢚸君子多恾	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	11	5	2	data/TruyenKieu1872/patches/page10b.jpg_5_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10b.jpg_5_2.jpg	val	170.1,11.8,34.2,566.8	𠬠𠳒𠳐𮢶𥒥鐄始終	U+20B20 U+20CD2 U+20CD0 U+2E8B6 U+254A5 U+9404 U+59CB U+7D42	8	"""Một lời vâng tạc đá vàng thuỷ chung""."	8	1	𠬠𠳒𠳐𮢶𥒥鐄始終	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	12	6	1	data/TruyenKieu1872/patches/page10b.jpg_6_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_6_1.jpg	train	133.7,11.9,35.1,565.8	特𠳒如𪭯𬌓𢚸	U+7279 U+20CD2 U+5982 U+2AB6F U+2C313 U+226B8	6	Được lời như cổi tấm lòng,	6	1	特𠳒如𪭯𬌓𢚸	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	13	6	2	data/TruyenKieu1872/patches/page10b.jpg_6_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10b.jpg_6_2.jpg	val	133.7,11.9,35.1,565.8	󰇾金珠買巾紅𢭂𢬣	U+F01FE U+91D1 U+73E0 U+8CB7 U+5DFE U+7D05 U+22B42 U+22B23	8	GIỞ kim CHÂU với khăn hồng trao tay.	8	1	󰇾金珠買巾紅𢭂𢬣	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	14	7	1	data/TruyenKieu1872/patches/page10b.jpg_7_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_7_1.jpg	train	98.8,12.7,33.4,566.1	浪𤾓𠄼拱自低	U+6D6A U+24F93 U+2013C U+62F1 U+81EA U+4F4E	6	"Rằng: ""Trăm năm cũng từ đây,"	6	1	浪𤾓𠄼拱自低	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	15	7	2	data/TruyenKieu1872/patches/page10b.jpg_7_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_7_2.jpg	train	98.8,12.7,33.4,566.1	𧵑信噲𠬠𪨀尼爫𥱬	U+27D51 U+4FE1 U+5672 U+20B20 U+2AA00 U+5C3C U+722B U+25C6C	8	"""Của tin gọi một chút này làm ghi."""	8	1	𧵑信噲𠬠𪨀尼爫𥱬	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	16	8	1	data/TruyenKieu1872/patches/page10b.jpg_8_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_8_1.jpg	train	61.1,12.1,33.0,566.7	産𢬣把撅花葵	U+7523 U+22B23 U+628A U+6485 U+82B1 U+8475	6	Sẵn ta bả quạt hoa quì,	6	1	産𢬣把撅花葵	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	17	8	2	data/TruyenKieu1872/patches/page10b.jpg_8_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10b.jpg_8_2.jpg	val	61.1,12.1,33.0,566.7	貝梗釵意即時𢬭𢭂	U+8C9D U+6897 U+91F5 U+610F U+5373 U+6642 U+22B2D U+22B42	8	Với cành thoa ấy tức thì đổi trao.	8	1	貝梗釵意即時𢬭𢭂	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	18	9	1	data/TruyenKieu1872/patches/page10b.jpg_9_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page10b.jpg_9_1.jpg	train	23.1,12.6,32.2,565.1	𠬠𠳒皮哏漆膠	U+20B20 U+20CD2 U+76AE U+54CF U+6F06 U+81A0	6	Một lời VỪA GẮN tất giao,	6	1	𠬠𠳒皮哏漆膠	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page10b	data/TruyenKieu1872/pages/images/page10b.jpg	19	9	2	data/TruyenKieu1872/patches/page10b.jpg_9_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page10b.jpg_9_2.jpg	val	23.1,12.6,32.2,565.1	𠃅娄羕固𠮿嗃㗂㝵	U+200C5 U+5A04 U+7F95 U+56FA U+20BBF U+55C3 U+35C2 U+3775	8	Mé sau dường có xôn xao tiếng người.	8	1	𠃅娄羕固𠮿嗃㗂㝵	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	0	0	1	data/TruyenKieu1872/patches/page11a.jpg_0_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_0_1.jpg	train	351.3,12.3,32.4,562.0	倍傍𦲿𣳔花淶	U+500D U+508D U+26CBF U+23CD4 U+82B1 U+6DF6	6	Vội vàng lá rụng hoa rơi,	6	1	倍傍𦲿𣳔花淶	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	1	0	2	data/TruyenKieu1872/patches/page11a.jpg_0_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_0_2.jpg	train	351.3,12.3,32.4,562.0	払󰡲书院娘移楼粧	U+6255 U+F0872 U+4E66 U+9662 U+5A18 U+79FB U+697C U+7CA7	8	Chàng về THƯ VIỆN nàng rời lầu trang.	8	1	払󰡲书院娘移楼粧	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	2	1	1	data/TruyenKieu1872/patches/page11a.jpg_1_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_1_1.jpg	train	313.2,9.7,33.7,566.6	自畨𥒥别歲鐄	U+81EA U+7568 U+254A5 U+522B U+6B72 U+9404	6	Từ phen đá biết tuổi vàng,	6	1	自畨𥒥别歲鐄	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	3	1	2	data/TruyenKieu1872/patches/page11a.jpg_1_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_1_2.jpg	train	313.2,9.7,33.7,566.6	情強滲𤀏𢚸強謹魚	U+60C5 U+5F37 U+6EF2 U+2400F U+226B8 U+5F37 U+8B39 U+9B5A	8	Tình càng thấm thía lòng càng ngẩn ngơ.	8	1	情強滲𤀏𢚸強謹魚	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	4	2	1	data/TruyenKieu1872/patches/page11a.jpg_2_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_2_1.jpg	train	275.2,13.3,32.2,563.2	滝湘𠬠𦄂農𣻄	U+6EDD U+6E58 U+20B20 U+26102 U+8FB2 U+23EC4	6	Sông Tương một dải nông sờ,	6	1	滝湘𠬠𦄂農𣻄	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	5	2	2	data/TruyenKieu1872/patches/page11a.jpg_2_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_2_2.jpg	train	275.2,13.3,32.2,563.2	边𬂙頭怒边除𡳳其	U+8FB9 U+2C099 U+982D U+6012 U+8FB9 U+9664 U+21CF3 U+5176	8	Bên trông đầu nọ bên chờ cuối KIA .	8	1	边𬂙頭怒边除𡳳其	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	6	3	1	data/TruyenKieu1872/patches/page11a.jpg_3_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_3_1.jpg	train	238.3,12.4,31.4,562.3	𠬠墻雪渚霜𩂏	U+20B20 U+58BB U+96EA U+6E1A U+971C U+2908F	6	Một tường tuyết chở sương che,	6	1	𠬠墻雪渚霜𩂏	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	7	3	2	data/TruyenKieu1872/patches/page11a.jpg_3_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page11a.jpg_3_2.jpg	val	238.3,12.4,31.4,562.3	信春󰠲易𠫾󰡲朱能	U+4FE1 U+6625 U+F0832 U+6613 U+20AFE U+F0872 U+6731 U+80FD	8	Tin xuân đâu dễ đi về cho năng.	8	1	信春󰠲易𠫾󰡲朱能	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	8	4	1	data/TruyenKieu1872/patches/page11a.jpg_4_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_4_1.jpg	train	202.8,11.3,32.5,562.1	吝吝𣈜󰊄店𦝄	U+541D U+541D U+2321C U+F0284 U+5E97 U+26744	6	Lần lần ngày gió đêm trăng,	6	1	吝吝𣈜󰊄店𦝄	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	9	4	2	data/TruyenKieu1872/patches/page11a.jpg_4_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page11a.jpg_4_2.jpg	val	202.8,11.3,32.5,562.1	䜹紅葚錄㐌澄春戈	U+4739 U+7D05 U+845A U+9304 U+340C U+6F84 U+6625 U+6208	8	Thưa hồng rậm lục đã chừng xuân qua.	8	1	䜹紅葚錄㐌澄春戈	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	10	5	1	data/TruyenKieu1872/patches/page11a.jpg_5_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_5_1.jpg	train	165.9,12.3,30.4,559.8	𣈜皮生日外家	U+2321C U+76AE U+751F U+65E5 U+5916 U+5BB6	6	Ngày vừa sinh nhật ngoại gia,	6	1	𣈜皮生日外家	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	11	5	2	data/TruyenKieu1872/patches/page11a.jpg_5_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_5_2.jpg	train	165.9,12.3,30.4,559.8	𨕭𠄩堂󰡎女󰑼𠄩㛪	U+2856D U+20129 U+5802 U+F084E U+5973 U+F047C U+20129 U+36EA	8	Trên hai đường dưới nữa là hai em.	8	1	𨕭𠄩堂󰡎女󰑼𠄩㛪	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	12	6	1	data/TruyenKieu1872/patches/page11a.jpg_6_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_6_1.jpg	train	130.5,10.4,32.1,559.5	熷𤇊懺襖所襜	U+71B7 U+241CA U+61FA U+8956 U+6240 U+895C	6	Tưng bừng sắm ÁO SỬA xiêm ,	6	1	熷𤇊懺襖所襜	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	13	6	2	data/TruyenKieu1872/patches/page11a.jpg_6_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page11a.jpg_6_2.jpg	val	130.5,10.4,32.1,559.5	卞𤼸𠬠礼賒󰠐𡬷誠	U+535E U+24F38 U+20B20 U+793C U+8CD2 U+F0810 U+21B37 U+8AA0	8	Biện dâng một lễ xa ĐEM tấc thành.	8	1	卞𤼸𠬠礼賒󰠐𡬷誠	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	14	7	1	data/TruyenKieu1872/patches/page11a.jpg_7_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_7_1.jpg	train	92.7,10.2,31.8,561.7	茹香清永𠬠𠇮	U+8339 U+9999 U+6E05 U+6C38 U+20B20 U+201EE	6	Nhà HƯƠNG thanh vắng một mình,	6	1	茹香清永𠬠𠇮	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	15	7	2	data/TruyenKieu1872/patches/page11a.jpg_7_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page11a.jpg_7_2.jpg	val	92.7,10.2,31.8,561.7	𡄎机会遇㐌停固尼	U+2110E U+673A U+4F1A U+9047 U+340C U+505C U+56FA U+5C3C	8	Gẫm cơ hội ngộ đã dành CÓ NAY .	8	1	𡄎机会遇㐌停固尼	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	16	8	1	data/TruyenKieu1872/patches/page11a.jpg_8_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_8_1.jpg	train	56.1,11.2,32.9,558.8	時珍式式産排	U+6642 U+73CD U+5F0F U+5F0F U+7523 U+6392	6	Thì trân thức thức sẵn bày,	6	1	時珍式式産排	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	17	8	2	data/TruyenKieu1872/patches/page11a.jpg_8_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_8_2.jpg	train	56.1,11.2,32.9,558.8	𨃴蓮率率𬧖𣦍𠃅墙	U+280F4 U+84EE U+7387 U+7387 U+2C9D6 U+2398D U+200C5 U+5899	8	Gót sen thoắt thoắt dạo ngay mé tường.	8	1	𨃴蓮率率𬧖𣦍𠃅墙	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	18	9	1	data/TruyenKieu1872/patches/page11a.jpg_9_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11a.jpg_9_1.jpg	train	20.1,12.0,32.5,557.2	隔花仕𠱆㗂鐄	U+9694 U+82B1 U+4ED5 U+20C46 U+35C2 U+9404	6	Cách hoa sẽ dặng tiếng vàng,	6	1	隔花仕𠱆㗂鐄	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11a	data/TruyenKieu1872/pages/images/page11a.jpg	19	9	2	data/TruyenKieu1872/patches/page11a.jpg_9_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page11a.jpg_9_2.jpg	val	20.1,12.0,32.5,557.2	󰡎花体㐌固払𨅸𬂙	U+F084E U+82B1 U+4F53 U+340C U+56FA U+6255 U+28178 U+2C099	8	Dưới hoa THẤY ĐÃ có chàng đứng trông.	8	1	󰡎花体㐌固払𨅸𬂙	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	0	0	1	data/TruyenKieu1872/patches/page11b.jpg_0_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11b.jpg_0_1.jpg	train	350.7,10.3,31.6,559.4	責𢚸哬𠾿闭𢚸	U+8CAC U+226B8 U+54EC U+20FBF U+95ED U+226B8	6	“Trách lòng hờ hững BẤY lòng,	6	1	責𢚸哬𠾿闭𢚸	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	1	0	2	data/TruyenKieu1872/patches/page11b.jpg_0_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11b.jpg_0_2.jpg	train	350.7,10.3,31.6,559.4	焒香祝底冷𫥌闭𥹰	U+7112 U+9999 U+795D U+5E95 U+51B7 U+2B94C U+95ED U+25E70	8	“Lửa hương chốc để lạnh lùng BẤY LÂU .	8	1	焒香祝底冷𫥌闭𥹰	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	2	1	1	data/TruyenKieu1872/patches/page11b.jpg_1_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11b.jpg_1_1.jpg	train	313.5,11.9,32.5,558.6	仍󰑼㙮汝対愁	U+4ECD U+F047C U+366E U+6C5D U+5BFE U+6101	6	"""Những là đắp nhớ đổi sầu,"	6	1	仍󰑼㙮汝対愁	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	3	1	2	data/TruyenKieu1872/patches/page11b.jpg_1_2.jpg	data/TruyenKieu1872/patches_preprocessed/val/page11b.jpg_1_2.jpg	val	313.5,11.9,32.5,558.6	雪霜染姅買頭花森	U+96EA U+971C U+67D3 U+59C5 U+8CB7 U+982D U+82B1 U+68EE	8	“Tuyết sương nhuốm nửa MÁI đầu hoa râm.”	8	1	雪霜染姅買頭花森	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	4	2	1	data/TruyenKieu1872/patches/page11b.jpg_2_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11b.jpg_2_1.jpg	train	277.9,11.1,32.8,558.3	娘浪󰊄扒湄扲	U+5A18 U+6D6A U+F0284 U+6252 U+6E44 U+6272	6	"Nàng rằng: ""Gió bắt mưa cầm,"	6	1	娘浪󰊄扒湄扲	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	5	2	2	data/TruyenKieu1872/patches/page11b.jpg_2_2.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11b.jpg_2_2.jpg	train	277.9,11.1,32.8,558.3	㐌甘弊貝知音闭迡	U+340C U+7518 U+5F0A U+8C9D U+77E5 U+97F3 U+95ED U+8FE1	8	"""Đã cam tệ với tri âm bấy chầy."	8	1	㐌甘弊貝知音闭迡	1
TruyenKieu1872	Kiều 1872 (in mộc bản)	page11b	data/TruyenKieu1872/pages/images/page11b.jpg	6	3	1	data/TruyenKieu1872/patches/page11b.jpg_3_1.jpg	data/TruyenKieu1872/patches_preprocessed/train/page11b.jpg_3_1.jpg	train	241.8,10.3,33.2,562.5	永茹特𣇜歆󰅒	U+6C38 U+8339 U+7279 U+231DC U+6B46 U+F0152	6	"""Vắng nhà được buổi hôm nay,"	6	1	永茹特𣇜歆󰅒	1
