path,label,unicode,split,source
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c07_146.png,代,U+4EE3,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c07_148.png,麻,U+9EBB,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c07_149.png,民,U+6C11,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_153.png,除,U+9664,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_154.png,㝵,U+3775,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_155.png,干,U+5E72,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_156.png,矯,U+77EF,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_157.png,偽,U+507D,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_158.png,共,U+5171,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_162.png,曳,U+66F3,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_163.png,天,U+5929,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_164.png,下,U+4E0B,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_167.png,庄,U+5E84,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_168.png,寺,U+5BFA,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_170.png,多,U+591A,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c08_173.png,麻,U+9EBB,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_176.png,垩,U+57A9,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_177.png,衣,U+8863,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_178.png,連,U+9023,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_179.png,跪,U+8DEA,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_182.png,枸,U+67B8,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_183.png,椊,U+690A,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_184.png,連,U+9023,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_185.png,命,U+547D,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_186.png,願,U+9858,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_188.png,徐,U+5F90,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_191.png,末,U+672B,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_193.png,襖,U+8956,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0096_c09_195.png,麻,U+9EBB,val,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_003.png,道,U+9053,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_005.png,主,U+4E3B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_007.png,灵,U+7075,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_008.png,魂,U+9B42,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_012.png,連,U+9023,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_013.png,召,U+53EC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_014.png,福,U+798F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_015.png,無,U+7121,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_018.png,道,U+9053,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c01_019.png,塟,U+585F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_022.png,重,U+91CD,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_024.png,主,U+4E3B,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_026.png,堯,U+582F,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_027.png,法,U+6CD5,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_028.png,朱,U+6731,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_029.png,几,U+51E0,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_030.png,列,U+5217,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_031.png,牢,U+7262,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_032.png,旦,U+65E6,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_033.png,帝,U+5E1D,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_034.png,寺,U+5BFA,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_037.png,功,U+529F,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_038.png,業,U+696D,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c02_043.png,由,U+7531,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c03_045.png,自,U+81EA,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c03_047.png,主,U+4E3B,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c03_053.png,旦,U+65E6,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c03_055.png,垩,U+57A9,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c03_057.png,欣,U+6B23,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c03_058.png,墓,U+5893,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c04_060.png,夢,U+5922,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c04_062.png,圣,U+5723,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c04_063.png,保,U+4FDD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c04_064.png,祿,U+797F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c04_065.png,傳,U+50B3,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_066.png,翁,U+7FC1,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_069.png,生,U+751F,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_071.png,於,U+65BC,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_072.png,𠙚,U+2065A,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_074.png,蘭,U+862D,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_077.png,用,U+7528,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_079.png,郎,U+90CE,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_080.png,重,U+91CD,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_081.png,麻,U+9EBB,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_082.png,罢,U+7F62,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_083.png,㝵,U+3775,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_084.png,補,U+88DC,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_085.png,事,U+4E8B,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c05_086.png,世,U+4E16,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_087.png,間,U+9593,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_088.png,强,U+5F3A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_089.png,重,U+91CD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_090.png,欣,U+6B23,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_091.png,女,U+5973,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_092.png,欺,U+6B3A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_093.png,群,U+7FA4,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_094.png,礼,U+793C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_095.png,寺,U+5BFA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_096.png,多,U+591A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_097.png,柴,U+67F4,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_098.png,修,U+4FEE,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_099.png,行,U+884C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_100.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_101.png,抒,U+6292,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_102.png,仍,U+4ECD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_103.png,役,U+5F79,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_104.png,閑,U+9591,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_105.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c06_106.png,牙,U+7259,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_107.png,主,U+4E3B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_109.png,如,U+5982,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_111.png,勃,U+52C3,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_113.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_114.png,各,U+5404,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_117.png,共,U+5171,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_121.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_122.png,𢗼,U+225FC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_123.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_125.png,主,U+4E3B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_126.png,𡗶,U+215F6,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c07_128.png,年,U+5E74,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_130.png,朗,U+6717,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_131.png,如,U+5982,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_133.png,衣,U+8863,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_134.png,固,U+56FA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_139.png,渚,U+6E1A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_141.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_143.png,旦,U+65E6,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_144.png,除,U+9664,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_145.png,各,U+5404,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_146.png,柴,U+67F4,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_148.png,寺,U+5BFA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_149.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c08_150.png,連,U+9023,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_151.png,卢,U+5362,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_152.png,双,U+53CC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_153.png,离,U+79BB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_154.png,忌,U+5FCC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_156.png,主,U+4E3B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_158.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_159.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_160.png,炉,U+7089,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_163.png,多,U+591A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_168.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_170.png,㐱,U+3431,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_171.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0098_c09_172.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_000.png,於,U+65BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_001.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_002.png,炉,U+7089,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_005.png,固,U+56FA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_009.png,恪,U+606A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_010.png,之,U+4E4B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_011.png,於,U+65BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_012.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_013.png,沫,U+6CAB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_015.png,丕,U+4E15,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_016.png,如,U+5982,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_018.png,垩,U+57A9,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_019.png,保,U+4FDD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_020.png,祿,U+797F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c01_022.png,於,U+65BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_025.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_026.png,塊,U+584A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_029.png,垩,U+57A9,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_030.png,保,U+4FDD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_031.png,禄,U+7984,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_033.png,於,U+65BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_034.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_036.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_038.png,塊,U+584A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_039.png,女,U+5973,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_040.png,旦,U+65E6,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_042.png,押,U+62BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_043.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_044.png,𥙷,U+25677,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c02_045.png,役,U+5F79,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_047.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_050.png,各,U+5404,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_051.png,本,U+672C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_052.png,道,U+9053,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_053.png,成,U+6210,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_054.png,為,U+70BA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_056.png,容,U+5BB9,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_057.png,寺,U+5BFA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_058.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_059.png,所,U+6240,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_060.png,涅,U+6D85,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_061.png,民,U+6C11,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_063.png,代,U+4EE3,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c03_065.png,仍,U+4ECD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_069.png,歇,U+6B47,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_070.png,徳,U+5FB3,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_071.png,主,U+4E3B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_073.png,把,U+628A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_074.png,功,U+529F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_075.png,天,U+5929,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_077.png,代,U+4EE3,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c04_078.png,匕,U+5315,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c05_080.png,垩,U+57A9,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c05_082.png,蘇,U+8607,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c05_083.png,曰,U+66F0,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c05_085.png,傳,U+50B3,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_086.png,翁,U+7FC1,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_090.png,𡗶,U+215F6,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_091.png,時,U+6642,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_092.png,林,U+6797,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_093.png,倘,U+5018,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_095.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_096.png,查,U+67E5,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_098.png,低,U+4F4E,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_099.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_100.png,堵,U+5835,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_102.png,讀,U+8B80,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_103.png,丕,U+4E15,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_104.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c06_105.png,生,U+751F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_107.png,於,U+65BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_109.png,葩,U+8469,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_114.png,召,U+53EC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_116.png,寺,U+5BFA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_117.png,真,U+771F,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_119.png,奇,U+5947,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_120.png,其,U+5176,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_121.png,求,U+6C42,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_122.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_123.png,命,U+547D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_124.png,共,U+5171,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c07_125.png,𧿫,U+27FEB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_129.png,徐,U+5F90,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_131.png,衣,U+8863,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_133.png,理,U+7406,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_134.png,寺,U+5BFA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_137.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_138.png,碎,U+788E,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_139.png,欣,U+6B23,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_144.png,宜,U+5B9C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c08_148.png,丕,U+4E15,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_150.png,其,U+5176,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_151.png,連,U+9023,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_153.png,碎,U+788E,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_154.png,庄,U+5E84,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_155.png,敬,U+656C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_158.png,碎,U+788E,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_160.png,敬,U+656C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_162.png,於,U+65BC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_163.png,中,U+4E2D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_167.png,𣈜,U+2321C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0100_c09_169.png,年,U+5E74,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_000.png,奇,U+5947,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_003.png,弄,U+5F04,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_005.png,主,U+4E3B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_009.png,衣,U+8863,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_011.png,差,U+5DEE,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_012.png,麻,U+9EBB,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_015.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_016.png,𭓇,U+2D4C7,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c01_017.png,行,U+884C,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_021.png,喡,U+55A1,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_023.png,弄,U+5F04,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_025.png,衣,U+8863,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_026.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_027.png,年,U+5E74,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_029.png,朱,U+6731,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_031.png,聀,U+8040,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_032.png,重,U+91CD,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_033.png,双,U+53CC,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_036.png,奇,U+5947,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_039.png,各,U+5404,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_040.png,君,U+541B,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c02_041.png,強,U+5F37,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_044.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_046.png,𣵀,U+23D40,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_048.png,瀝,U+701D,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_049.png,仕,U+4ED5,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_052.png,其,U+5176,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_053.png,謙,U+8B19,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_054.png,讓,U+8B93,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_055.png,丕,U+4E15,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_056.png,欺,U+6B3A,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_057.png,孾,U+5B7E,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_058.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_059.png,先,U+5148,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c03_062.png,為,U+70BA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_063.png,蘇,U+8607,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_065.png,曰,U+66F0,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_067.png,城,U+57CE,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_072.png,生,U+751F,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_073.png,寺,U+5BFA,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_074.png,撰,U+64B0,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_077.png,位,U+4F4D,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_079.png,麻,U+9EBB,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_080.png,天,U+5929,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_081.png,下,U+4E0B,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_083.png,事,U+4E8B,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c04_084.png,衣,U+8863,test,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c05_085.png,寺,U+5BFA,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c05_086.png,㝵,U+3775,train,crop
evaluation/ver_new/dataset_out/gold/yen2_page_0102_c05_088.png,聀,U+8040,train,crop
