image,label,y,verdict,head_cos,head_prob,head_margin,head_isarg,bank_cos,mls
gold/yen4_page_0052_c08_139.png,眉,1.0,correct,0.7398217916488647,0.0012992292176932096,0.4344977140426636,1.0,0.8973730206489563,0.7398217916488647
gold/yen4_page_0256_c02_026.png,其,1.0,correct,0.5342684388160706,0.0010778188006952405,0.26194679737091064,1.0,0.6514673829078674,0.5342684388160706
gold/yen11_page_0106_c01_009.png,時,1.0,correct,0.6973592042922974,0.0012306675780564547,0.4907515048980713,1.0,0.8671512007713318,0.6973592042922974
gold/yen4_page_0166_c05_104.png,朱,1.0,correct,0.6472979784011841,0.0011788556585088372,0.3336588740348816,1.0,0.7565795183181763,0.6472979784011841
gold/yen4_page_0296_c02_026.png,冷,1.0,correct,0.689915120601654,0.0012645921669900417,0.4143531918525696,1.0,0.7362557053565979,0.689915120601654
gold/yen2_page_0156_c02_024.png,命,1.0,correct,0.713935136795044,0.0012621465139091015,0.47891920804977417,1.0,0.8095487356185913,0.713935136795044
gold/yen4_page_0020_c05_104.png,柴,1.0,correct,0.7738622426986694,0.0013773294631391764,0.4729391634464264,1.0,0.6946223974227905,0.7738622426986694
gold/yen11_page_0262_c01_011.png,罢,1.0,correct,0.7189619541168213,0.0012795355869457126,0.4167298972606659,1.0,0.8648200631141663,0.7189619541168213
gold/yen2_page_0038_c02_023.png,罢,1.0,correct,0.7388011813163757,0.0013145605335012078,0.4775950312614441,1.0,0.9021860957145691,0.7388011813163757
gold/yen11_page_0220_c08_166.png,事,1.0,correct,0.22285595536231995,0.000790175050497055,-0.34524914622306824,0.0,0.2114463597536087,0.5681051015853882
gold/yen11_page_0226_c08_166.png,奴,1.0,correct,0.7521981000900269,0.0013163352850824594,0.506147488951683,1.0,0.8084787130355835,0.7521981000900269
gold/yen4_page_0222_c05_098.png,体,1.0,correct,0.7612858414649963,0.0013284459710121155,0.49890902638435364,1.0,0.8450831770896912,0.7612858414649963
gold/yen2_page_0188_c01_003.png,麻,1.0,correct,0.6761891841888428,0.0012177872704342008,0.46112051606178284,1.0,0.9239754676818848,0.6761891841888428
gold/yen4_page_0264_c07_134.png,旁,1.0,correct,0.6073377132415771,0.0011410965817049146,0.33768224716186523,1.0,1.0,0.6073377132415771
gold/yen2_page_0140_c04_051.png,巴,1.0,correct,0.6956061124801636,0.0012501521268859506,0.3773733377456665,1.0,0.8010312914848328,0.6956061124801636
gold/yen4_page_0178_c07_124.png,特,1.0,correct,0.7570284605026245,0.0013334164395928383,0.4664066731929779,1.0,0.7605386972427368,0.7570284605026245
gold/yen2_page_0016_c02_028.png,付,1.0,correct,0.606268584728241,0.0011488428572192788,0.26715487241744995,1.0,1.0,0.606268584728241
gold/yen2_page_0220_c04_076.png,燒,1.0,correct,0.7311415672302246,0.0013083964586257935,0.4669860005378723,1.0,0.671626627445221,0.7311415672302246
gold/yen11_page_0294_c02_021.png,双,1.0,correct,0.7112672924995422,0.001266895909793675,0.44670987129211426,1.0,0.8022425174713135,0.7112672924995422
gold/yen4_page_0294_c03_053.png,绵,1.0,correct,0.6469143629074097,0.0011978107504546642,0.31150752305984497,1.0,1.0,0.6469143629074097
gold/yen11_page_0106_c01_005.png,強,1.0,correct,0.6829784512519836,0.0012247106060385704,0.3968983292579651,1.0,0.566825807094574,0.6829784512519836
gold/yen2_page_0108_c08_139.png,欺,1.0,correct,0.4612801969051361,0.00099913717713207,0.07470285892486572,1.0,0.5185534358024597,0.4612801969051361
gold/yen4_page_0162_c04_075.png,連,1.0,correct,0.7414329648017883,0.0012999697355553508,0.4976210296154022,1.0,0.8446270227432251,0.7414329648017883
gold/yen2_page_0194_c05_077.png,連,0.0,wrong_label,0.6376606822013855,0.0011743821669369936,0.37038788199424744,1.0,0.8062108755111694,0.6376606822013855
gold/yen2_page_0282_c09_176.png,打,1.0,correct,0.7627127766609192,0.0013341072481125593,0.506505697965622,1.0,0.7797348499298096,0.7627127766609192
gold/yen2_page_0018_c02_030.png,那,1.0,correct,0.6670011878013611,0.0012179017066955566,0.3536783754825592,1.0,1.0,0.6670011878013611
gold/yen4_page_0238_c09_180.png,吏,1.0,correct,0.6940057873725891,0.0012533192057162523,0.384345680475235,1.0,0.725813090801239,0.6940057873725891
gold/yen2_page_0182_c01_006.png,麻,1.0,correct,0.5953657627105713,0.0011324470397084951,0.30866116285324097,1.0,0.673315703868866,0.5953657627105713
gold/yen4_page_0174_c02_038.png,包,1.0,correct,0.7715149521827698,0.0013540504733100533,0.47338366508483887,1.0,0.7843400835990906,0.7715149521827698
gold/yen11_page_0032_c04_075.png,庫,1.0,correct,0.6949511766433716,0.0012522422475740314,0.41690319776535034,1.0,0.8023264408111572,0.6949511766433716
gold/yen4_page_0196_c07_128.png,連,1.0,correct,0.22726225852966309,0.0007845222135074437,-0.29572248458862305,0.0,0.21538056433200836,0.5229847431182861
gold/yen2_page_0036_c04_076.png,邁,1.0,correct,0.6885221004486084,0.0012430907227098942,0.4022488594055176,1.0,0.8810442090034485,0.6885221004486084
gold/yen2_page_0182_c03_043.png,君,1.0,correct,0.6305496692657471,0.001186266541481018,0.37762290239334106,1.0,0.6227024793624878,0.6305496692657471
gold/yen4_page_0014_c02_035.png,下,1.0,correct,0.11694416403770447,0.000713429762981832,-0.5687129199504852,0.0,0.20347701013088226,0.6856570839881897
gold/yen11_page_0066_c05_105.png,各,1.0,correct,0.694148063659668,0.0012447995832189918,0.40868332982063293,1.0,0.8627786040306091,0.694148063659668
gold/yen11_page_0126_c03_046.png,𢃄,1.0,correct,0.7069135904312134,0.0012661432847380638,0.4171256422996521,1.0,0.72995525598526,0.7069135904312134
gold/yen11_page_0220_c07_133.png,共,1.0,correct,0.755030632019043,0.0013156693894416094,0.5446156859397888,1.0,0.8680161237716675,0.755030632019043
gold/yen4_page_0218_c09_176.png,補,1.0,correct,0.7564533948898315,0.0013330243527889252,0.49786877632141113,1.0,0.7751127481460571,0.7564533948898315
gold/yen2_page_0290_c06_108.png,求,1.0,correct,0.7058151960372925,0.0012817162787541747,0.4431743621826172,1.0,0.7759541273117065,0.7058151960372925
gold/yen11_page_0036_c08_160.png,嗔,1.0,correct,0.7814520597457886,0.001368046272546053,0.4489132761955261,1.0,0.7917084097862244,0.7814520597457886
gold/yen4_page_0234_c09_167.png,事,1.0,correct,0.6700494885444641,0.0012197194155305624,0.4501945376396179,1.0,0.7495627999305725,0.6700494885444641
gold/yen11_page_0106_c01_017.png,特,1.0,correct,0.7185227870941162,0.0012751626782119274,0.43790382146835327,1.0,0.7450802326202393,0.7185227870941162
gold/yen11_page_0066_c02_028.png,中,1.0,correct,0.6966973543167114,0.0012491089291870594,0.45128029584884644,1.0,0.919352650642395,0.6966973543167114
gold/yen4_page_0032_c07_129.png,燒,1.0,correct,0.7033652067184448,0.0012720504309982061,0.3719319999217987,1.0,0.6915666460990906,0.7033652067184448
gold/yen2_page_0296_c07_119.png,哿,1.0,correct,0.5680588483810425,0.0011093310313299298,0.30046284198760986,1.0,1.0000001192092896,0.5680588483810425
gold/yen2_page_0194_c06_096.png,中,1.0,correct,0.7346729636192322,0.0012956069549545646,0.44338616728782654,1.0,0.9164600968360901,0.7346729636192322
gold/yen2_page_0278_c03_048.png,黄,1.0,correct,0.7500900030136108,0.0013223958667367697,0.4757353663444519,1.0,1.0,0.7500900030136108
gold/yen2_page_0304_c03_040.png,寺,1.0,correct,0.7062195539474487,0.0012701094383373857,0.425175279378891,1.0,0.7587770223617554,0.7062195539474487
gold/yen2_page_0178_c08_142.png,信,1.0,correct,0.7221025228500366,0.0013075136812403798,0.4764555096626282,1.0,0.8382330536842346,0.7221025228500366
gold/yen11_page_0160_c09_156.png,体,1.0,correct,0.050041910260915756,0.000649531080853194,-0.7099053896963596,0.0,0.11561132222414017,0.7599472999572754
gold/yen4_page_0284_c01_011.png,固,1.0,correct,0.7389928698539734,0.0012938841246068478,0.480812132358551,1.0,0.8216504454612732,0.7389928698539734
gold/yen11_page_0254_c04_074.png,勧,1.0,correct,0.7421268820762634,0.0013037980534136295,0.4301322102546692,1.0,0.8022434115409851,0.7421268820762634
gold/yen4_page_0016_c08_171.png,戎,1.0,correct,0.12015373259782791,0.0007148765143938363,-0.4261026307940483,0.0,1.0,0.5462563633918762
gold/yen11_page_0186_c06_118.png,時,1.0,correct,0.6772422194480896,0.0012206658720970154,0.41085031628608704,1.0,0.839499294757843,0.6772422194480896
gold/yen11_page_0180_c09_176.png,除,1.0,correct,0.7507086396217346,0.0013289228081703186,0.5142128467559814,1.0,0.8182385563850403,0.7507086396217346
gold/yen2_page_0048_c06_099.png,㝵,0.0,wrong_label,0.67339026927948,0.0012086210772395134,0.4495619535446167,1.0,0.8452590703964233,0.67339026927948
gold/yen11_page_0050_c05_095.png,時,1.0,correct,0.6696779727935791,0.0012087129289284348,0.4150145649909973,1.0,0.7742093801498413,0.6696779727935791
gold/yen4_page_0288_c07_142.png,寺,1.0,correct,0.7470521330833435,0.0013204654678702354,0.5015504658222198,1.0,0.6678925156593323,0.7470521330833435
gold/yen2_page_0012_c07_112.png,庄,1.0,correct,0.6745367050170898,0.0012227026745676994,0.3978763222694397,1.0,1.0,0.6745367050170898
gold/yen2_page_0110_c03_055.png,麻,1.0,correct,0.6666033267974854,0.0012010615319013596,0.4083150327205658,1.0,0.918391764163971,0.6666033267974854
gold/yen4_page_0256_c02_012.png,事,1.0,correct,0.6953630447387695,0.0012393402867019176,0.45224061608314514,1.0,0.8188052773475647,0.6953630447387695
gold/yen2_page_0018_c09_178.png,於,1.0,correct,0.720707893371582,0.001276044873520732,0.4646531343460083,1.0,0.974458634853363,0.720707893371582
gold/yen4_page_0150_c06_115.png,事,1.0,correct,0.7288839221000671,0.0012852720683440566,0.5065327882766724,1.0,0.8931543827056885,0.7288839221000671
gold/yen4_page_0054_c04_083.png,旦,1.0,correct,0.13320328295230865,0.0007069659768603742,-0.5882121175527573,0.0,0.47331634163856506,0.7214154005050659
gold/yen2_page_0162_c06_097.png,塊,1.0,correct,0.7356877326965332,0.0013063327642157674,0.4171234965324402,1.0,0.8372610211372375,0.7356877326965332
gold/yen2_page_0072_c09_164.png,巴,1.0,correct,0.7553703784942627,0.0013233175268396735,0.45364606380462646,1.0,1.0000001192092896,0.7553703784942627
gold/yen11_page_0124_c09_183.png,沛,1.0,correct,0.7523359060287476,0.001323290285654366,0.5092741549015045,1.0,0.8304322361946106,0.7523359060287476
gold/yen2_page_0136_c06_093.png,罰,1.0,correct,0.7421731948852539,0.0013175888452678919,0.5082560926675797,1.0,1.0000001192092896,0.7421731948852539
gold/yen11_page_0254_c02_033.png,燒,1.0,correct,0.7595123052597046,0.0013521653600037098,0.49773451685905457,1.0,0.7373586297035217,0.7595123052597046
gold/yen4_page_0242_c08_151.png,寺,1.0,correct,0.643213152885437,0.0011857632780447602,0.3055455684661865,1.0,0.5679425597190857,0.643213152885437
gold/yen4_page_0132_c04_038.png,於,1.0,correct,0.6622618436813354,0.0012026543263345957,0.39254042506217957,1.0,0.8660451173782349,0.6622618436813354
gold/yen11_page_0298_c04_069.png,信,1.0,correct,0.6382349729537964,0.0011987899197265506,0.3958730697631836,1.0,0.7988223433494568,0.6382349729537964
gold/yen11_page_0250_c09_205.png,核,1.0,correct,0.49993616342544556,0.0010193911148235202,0.08291083574295044,1.0,0.47667649388313293,0.49993616342544556
gold/yen2_page_0090_c07_129.png,代,1.0,correct,0.40943050384521484,0.0009456712286919355,0.010639667510986328,1.0,0.6336216926574707,0.40943050384521484
gold/yen11_page_0256_c09_188.png,卒,1.0,correct,0.7065920829772949,0.001266040955670178,0.4373437166213989,1.0,0.7738133668899536,0.7065920829772949
gold/yen2_page_0040_c03_042.png,打,1.0,correct,0.7468796968460083,0.0013062169309705496,0.49719855189323425,1.0,1.0,0.7468796968460083
gold/yen2_page_0058_c09_190.png,調,1.0,correct,0.6629064083099365,0.0012021121801808476,0.35316112637519836,1.0,0.8125575184822083,0.6629064083099365
gold/yen4_page_0270_c06_119.png,碎,1.0,correct,0.1282193660736084,0.000706384249497205,-0.6190248131752014,0.0,0.20412394404411316,0.7472441792488098
gold/yen2_page_0208_c07_119.png,支,1.0,correct,0.6767434477806091,0.0012072190875187516,0.396185040473938,1.0,0.728279709815979,0.6767434477806091
gold/yen2_page_0190_c08_142.png,婦,1.0,correct,0.6732471585273743,0.0012158843455836177,0.37163853645324707,1.0,1.0000001192092896,0.6732471585273743
gold/yen11_page_0040_c09_189.png,殚,1.0,correct,0.48706308007240295,0.0010224218713119626,0.14504215121269226,1.0,1.0,0.48706308007240295
gold/yen4_page_0034_c05_092.png,平,1.0,correct,0.6681255102157593,0.0012206346727907658,0.35343602299690247,1.0,0.7834288477897644,0.6681255102157593
gold/yen11_page_0282_c02_042.png,折,1.0,correct,0.7182799577713013,0.001270950073376298,0.46232062578201294,1.0,0.7535442113876343,0.7182799577713013
gold/yen4_page_0206_c04_078.png,詳,1.0,correct,0.6775264143943787,0.001217836863361299,0.30413520336151123,1.0,1.0000001192092896,0.6775264143943787
gold/yen11_page_0170_c09_111.png,罢,1.0,correct,0.7142333388328552,0.0012797778472304344,0.4759976267814636,1.0,0.88019859790802,0.7142333388328552
gold/yen11_page_0106_c01_016.png,庒,1.0,correct,0.6803496479988098,0.0012257536873221397,0.3864419460296631,1.0,0.6754242777824402,0.6803496479988098
gold/yen4_page_0060_c08_156.png,除,1.0,correct,0.6704071760177612,0.0012172190472483635,0.30433425307273865,1.0,0.7812060713768005,0.6704071760177612
gold/yen4_page_0290_c03_052.png,列,1.0,correct,0.13113319873809814,0.0007142541580833495,-0.21385490894317627,0.0,0.31410980224609375,0.3449881076812744
gold/yen11_page_0106_c01_008.png,茹,1.0,correct,0.7500910758972168,0.0013238502433523536,0.38383808732032776,1.0,0.7883793711662292,0.7500910758972168
gold/yen2_page_0048_c03_043.png,㝵,1.0,correct,0.6326586008071899,0.00117000553291291,0.3494555652141571,1.0,0.7267389297485352,0.6326586008071899
gold/yen4_page_0088_c09_179.png,欣,1.0,correct,0.5189113616943359,0.0010582429822534323,-0.014901340007781982,0.0,0.5691340565681458,0.5338127017021179
gold/yen11_page_0128_c04_069.png,於,1.0,correct,0.6055669784545898,0.0011250131065025926,0.3058969974517822,1.0,0.8210599422454834,0.6055669784545898
gold/yen4_page_0140_c08_170.png,年,1.0,correct,0.4190829396247864,0.0009617330506443977,0.11033225059509277,1.0,0.48401910066604614,0.4190829396247864
gold/yen4_page_0132_c05_072.png,扒,1.0,correct,0.700932502746582,0.0012589527759701014,0.42480531334877014,1.0,0.7617565989494324,0.700932502746582
gold/yen4_page_0208_c07_146.png,証,1.0,correct,0.5948889255523682,0.0011480256216600537,0.25966721773147583,1.0,1.0,0.5948889255523682
gold/yen2_page_0202_c09_152.png,終,1.0,correct,0.6860570311546326,0.0012436811812222004,0.3653903901576996,1.0,1.0,0.6860570311546326
gold/yen2_page_0326_c07_126.png,寺,1.0,correct,0.1478816270828247,0.0007225997978821397,-0.513909637928009,0.0,0.26559731364250183,0.6617912650108337
gold/yen2_page_0052_c01_015.png,道,1.0,correct,0.6912896633148193,0.0012437885161489248,0.4503898173570633,1.0,0.8284199833869934,0.6912896633148193
gold/yen2_page_0032_c07_144.png,連,1.0,correct,0.7482011318206787,0.0013039713958278298,0.5190277099609375,1.0,0.8783372044563293,0.7482011318206787
gold/yen11_page_0090_c09_187.png,傳,1.0,correct,0.7282812595367432,0.0012863649753853679,0.44897598028182983,1.0,0.7966656684875488,0.7282812595367432
gold/yen4_page_0136_c03_057.png,礼,1.0,correct,0.5422583818435669,0.0010662042768672109,0.2370578944683075,1.0,0.6660313010215759,0.5422583818435669
gold/yen11_page_0190_c06_121.png,官,1.0,correct,0.6410491466522217,0.0011874802876263857,0.39995335042476654,1.0,0.6928226351737976,0.6410491466522217
gold/yen4_page_0016_c09_184.png,离,1.0,correct,0.658571720123291,0.0012196163879707456,0.3147677183151245,1.0,0.6499273180961609,0.658571720123291
gold/yen11_page_0188_c02_026.png,字,1.0,correct,0.6688051223754883,0.0012108966475352645,0.27602818608283997,1.0,0.6992781758308411,0.6688051223754883
gold/yen11_page_0136_c01_021.png,眉,0.0,wrong_image,0.7325712442398071,0.001293370733037591,0.44516366720199585,1.0,0.8146247267723083,0.7325712442398071
gold/yen11_page_0030_c08_142.png,伝,1.0,correct,0.5892035961151123,0.00111814821138978,0.30343228578567505,1.0,1.0,0.5892035961151123
gold/yen11_page_0264_c03_045.png,奴,1.0,correct,0.718587338924408,0.0012730542803183198,0.4657098054885864,1.0,0.855150043964386,0.718587338924408
gold/yen4_page_0084_c09_182.png,改,1.0,correct,0.7171516418457031,0.001286371611058712,0.43368735909461975,1.0,0.7718507051467896,0.7171516418457031
gold/yen2_page_0174_c02_035.png,几,1.0,correct,0.6264287233352661,0.0011496343649923801,0.3949536830186844,1.0,0.8153755068778992,0.6264287233352661
gold/yen4_page_0166_c08_171.png,碎,1.0,correct,0.47365137934684753,0.0010115915210917592,0.21144035458564758,1.0,0.6111447215080261,0.47365137934684753
gold/yen2_page_0210_c02_035.png,刀,1.0,correct,0.5447313785552979,0.0010733830276876688,0.20775780081748962,1.0,1.0000001192092896,0.5447313785552979
gold/yen2_page_0282_c05_084.png,別,1.0,correct,0.6880030632019043,0.001237160642631352,0.41997814178466797,1.0,1.0,0.6880030632019043
gold/yen4_page_0096_c01_017.png,主,1.0,correct,0.7043365240097046,0.00125550024677068,0.48111382126808167,1.0,0.6854308247566223,0.7043365240097046
gold/yen2_page_0328_c09_170.png,之,1.0,correct,0.0020040366798639297,0.0006228251731954515,-0.48527934215962887,0.0,0.09997617453336716,0.4872833788394928
gold/yen2_page_0244_c09_162.png,城,1.0,correct,0.7444040775299072,0.0013191628968343139,0.4727426767349243,1.0,0.8378688097000122,0.7444040775299072
gold/yen2_page_0216_c04_068.png,命,1.0,correct,0.6826784610748291,0.0012243386590853333,0.41128215193748474,1.0,0.8287547826766968,0.6826784610748291
gold/yen2_page_0182_c05_081.png,覩,1.0,correct,0.30011019110679626,0.0008401108207181096,-0.14217883348464966,0.0,0.4069909453392029,0.4422890245914459
gold/yen11_page_0022_c07_153.png,罪,1.0,correct,0.7726452350616455,0.0013389675877988338,0.5310392081737518,1.0,0.8701273202896118,0.7726452350616455
gold/yen11_page_0166_c03_051.png,女,1.0,correct,0.6702114343643188,0.0012217368930578232,0.3203824758529663,1.0,0.7551734447479248,0.6702114343643188
gold/yen4_page_0260_c09_181.png,碎,1.0,correct,0.6909500360488892,0.0012397306272760034,0.43158116936683655,1.0,0.9039015173912048,0.6909500360488892
gold/yen4_page_0156_c04_059.png,年,1.0,correct,0.5982814431190491,0.001126222312450409,0.3225727677345276,1.0,0.7357788681983948,0.5982814431190491
gold/yen11_page_0054_c04_082.png,娘,1.0,correct,0.6789254546165466,0.001236294861882925,0.3772493898868561,1.0,1.0,0.6789254546165466
gold/yen4_page_0244_c08_164.png,底,1.0,correct,0.6639484167098999,0.0012187132379040122,0.36736756563186646,1.0,0.6662421822547913,0.6639484167098999
gold/yen4_page_0054_c02_025.png,体,1.0,correct,0.7536604404449463,0.0013186444994062185,0.48621809482574463,1.0,0.825467050075531,0.7536604404449463
gold/yen2_page_0018_c01_014.png,庄,1.0,correct,0.7635511159896851,0.001330035156570375,0.559495821595192,1.0,1.0,0.7635511159896851
gold/yen4_page_0034_c03_060.png,饒,1.0,correct,0.7338840961456299,0.0013025441439822316,0.4674079418182373,1.0,0.8074095249176025,0.7338840961456299
gold/yen11_page_0146_c03_044.png,帝,1.0,correct,0.6973832249641418,0.001252832473255694,0.3920651078224182,1.0,0.8097435235977173,0.6973832249641418
gold/yen4_page_0208_c06_130.png,歇,1.0,correct,0.6674954295158386,0.0012150086695328355,0.3867691457271576,1.0,0.7755918502807617,0.6674954295158386
gold/yen11_page_0086_c03_033.png,昆,1.0,correct,0.60040682554245,0.0011264168424531817,0.3448552191257477,1.0,0.8255550265312195,0.60040682554245
gold/yen11_page_0166_c03_052.png,為,1.0,correct,0.7132704257965088,0.0012809457257390022,0.307650625705719,1.0,0.5863454341888428,0.7132704257965088
gold/yen2_page_0238_c01_007.png,批,1.0,correct,0.6826737523078918,0.0012483743485063314,0.398827463388443,1.0,0.7828444242477417,0.6826737523078918
gold/yen2_page_0262_c03_039.png,㐌,1.0,correct,0.6720787286758423,0.0012175317388027906,0.3823396563529968,1.0,0.7500762939453125,0.6720787286758423
gold/yen11_page_0108_c04_068.png,主,1.0,correct,0.6843417286872864,0.001212205388583243,0.5008174479007721,1.0,0.9260290265083313,0.6843417286872864
gold/yen11_page_0192_c08_158.png,迦,1.0,correct,0.6842591762542725,0.0012366307200863957,0.36499151587486267,1.0,1.0,0.6842591762542725
gold/yen11_page_0286_c03_061.png,堂,1.0,correct,0.7506195306777954,0.0013188384473323822,0.44013214111328125,1.0,0.889154851436615,0.7506195306777954
gold/yen4_page_0054_c07_148.png,徳,1.0,correct,0.09693369269371033,0.0006815533270128071,-0.62626913189888,0.0,0.10991128534078598,0.7232028245925903
gold/yen11_page_0256_c09_180.png,㝵,0.0,wrong_label,0.740193247795105,0.0012976964935660362,0.5183407515287399,1.0,0.8188776969909668,0.740193247795105
gold/yen4_page_0056_c02_039.png,罢,1.0,correct,0.7274428009986877,0.001306881895288825,0.4519314467906952,1.0,0.8250423669815063,0.7274428009986877
gold/yen2_page_0244_c06_101.png,嵩,1.0,correct,0.6731881499290466,0.0012210510903969407,0.3616562485694885,1.0,1.0,0.6731881499290466
gold/yen2_page_0182_c01_008.png,門,1.0,correct,0.6351652145385742,0.001182638225145638,0.3533194065093994,1.0,1.0,0.6351652145385742
gold/yen4_page_0290_c03_058.png,願,1.0,correct,0.7230153679847717,0.0012795389629900455,0.43036675453186035,1.0,0.7843314409255981,0.7230153679847717
gold/yen11_page_0240_c08_162.png,眉,1.0,correct,0.5218803286552429,0.0010594399645924568,0.1438395380973816,1.0,0.6473667025566101,0.5218803286552429
gold/yen11_page_0068_c03_055.png,四,1.0,correct,0.6398125886917114,0.001183918910101056,0.3395865559577942,1.0,0.8237744569778442,0.6398125886917114
gold/yen11_page_0198_c03_049.png,宜,1.0,correct,0.5795498490333557,0.0011156409746035933,0.2306799292564392,1.0,0.633061945438385,0.5795498490333557
gold/yen2_page_0306_c01_010.png,徳,1.0,correct,0.7232227921485901,0.0012893090024590492,0.4651128053665161,1.0,0.8308590054512024,0.7232227921485901
gold/yen2_page_0060_c06_129.png,主,1.0,correct,0.7443686723709106,0.0012852615909650922,0.46668094396591187,1.0,0.9049866795539856,0.7443686723709106
gold/yen2_page_0020_c09_165.png,碎,1.0,correct,0.680731475353241,0.0012258710339665413,0.3756645619869232,1.0,0.8714433312416077,0.680731475353241
gold/yen2_page_0064_c01_009.png,官,1.0,correct,0.7638302445411682,0.0013344192411750555,0.5140240639448166,1.0,0.7784642577171326,0.7638302445411682
gold/yen11_page_0018_c09_163.png,旦,1.0,correct,0.7246905565261841,0.0012815521331503987,0.4886435270309448,1.0,0.8051047325134277,0.7246905565261841
gold/yen2_page_0168_c05_074.png,内,1.0,correct,0.7609158158302307,0.0013295557582750916,0.5103123784065247,1.0,0.8564144372940063,0.7609158158302307
gold/yen11_page_0154_c02_029.png,塊,1.0,correct,0.7067619562149048,0.0012697294587269425,0.4183999001979828,1.0,0.8194238543510437,0.7067619562149048
gold/yen11_page_0212_c07_137.png,欺,1.0,correct,0.6156045794487,0.0011383115779608488,0.36069169640541077,1.0,0.8109811544418335,0.6156045794487
gold/yen4_page_0176_c06_125.png,駭,1.0,correct,0.6801170706748962,0.001235521282069385,0.4178432822227478,1.0,1.0000001192092896,0.6801170706748962
gold/yen11_page_0244_c09_186.png,厨,1.0,correct,0.7282050848007202,0.0012794800568372011,0.46687689423561096,1.0,0.7134159207344055,0.7282050848007202
gold/yen4_page_0192_c08_143.png,固,1.0,correct,0.7642723321914673,0.001324071316048503,0.5246928632259369,1.0,0.8465462327003479,0.7642723321914673
gold/yen11_page_0086_c08_140.png,凜,1.0,correct,0.7941172122955322,0.0013775327242910862,0.5047227740287781,1.0,0.7871112823486328,0.7941172122955322
gold/yen4_page_0140_c09_190.png,時,1.0,correct,0.6977997422218323,0.0012439396232366562,0.49464550614356995,1.0,0.8216874003410339,0.6977997422218323
gold/yen11_page_0070_c02_039.png,功,1.0,correct,0.6611038446426392,0.0012102883774787188,0.38363438844680786,1.0,0.7257736921310425,0.6611038446426392
gold/yen11_page_0126_c01_021.png,固,1.0,correct,0.7022449970245361,0.0012427798938006163,0.5006066709756851,1.0,0.8692702054977417,0.7022449970245361
gold/yen4_page_0058_c07_133.png,意,1.0,correct,0.023432645946741104,0.0006435916293412447,-0.6449167393147945,0.0,0.15813066065311432,0.6683493852615356
gold/yen4_page_0188_c07_133.png,体,1.0,correct,0.7745414972305298,0.001345040975138545,0.5551927536725998,1.0,0.8401861190795898,0.7745414972305298
gold/yen4_page_0102_c01_010.png,命,1.0,correct,0.7295985221862793,0.0012939244043081999,0.42731255292892456,1.0,0.7960705161094666,0.7295985221862793
gold/yen2_page_0088_c01_000.png,共,1.0,correct,0.6524425745010376,0.0011757990578189492,0.4164804667234421,1.0,0.8508296012878418,0.6524425745010376
gold/yen4_page_0066_c09_171.png,扒,1.0,correct,0.33651190996170044,0.0008740111370570958,-0.05195823311805725,0.0,0.3969533443450928,0.3884701430797577
gold/yen11_page_0088_c08_171.png,尼,1.0,correct,0.7372323870658875,0.0013004812644794583,0.4452342391014099,1.0,0.755215048789978,0.7372323870658875
gold/yen2_page_0250_c01_013.png,朱,1.0,correct,0.6351263523101807,0.0011657411232590675,0.3979980945587158,1.0,0.812387228012085,0.6351263523101807
gold/yen2_page_0046_c03_045.png,官,1.0,correct,0.6660820245742798,0.0011980194831267,0.37497445940971375,1.0,0.782131552696228,0.6660820245742798
gold/yen11_page_0270_c03_050.png,命,1.0,correct,0.7686790227890015,0.0013469293480738997,0.5489217340946198,1.0,0.8326266407966614,0.7686790227890015
gold/yen11_page_0034_c02_034.png,時,1.0,correct,0.5245143175125122,0.0010430584661662579,0.07123053073883057,1.0,0.6353355050086975,0.5245143175125122
gold/yen4_page_0116_c04_074.png,几,1.0,correct,0.10554970055818558,0.0006925652269273996,-0.5810797140002251,0.0,0.21460406482219696,0.6866294145584106
gold/yen4_page_0088_c03_035.png,先,1.0,correct,0.15244519710540771,0.0007310270448215306,-0.2485957145690918,0.0,0.1635819971561432,0.4010409116744995
gold/yen2_page_0228_c08_134.png,几,1.0,correct,0.6390557289123535,0.001159831415861845,0.38463491201400757,1.0,0.8868021368980408,0.6390557289123535
gold/yen11_page_0036_c04_073.png,奴,1.0,correct,0.7497305870056152,0.001314528752118349,0.4855121374130249,1.0,0.8178318738937378,0.7497305870056152
gold/yen2_page_0316_c09_135.png,牙,1.0,correct,0.66672283411026,0.00121343566570431,0.378803551197052,1.0,1.0000001192092896,0.66672283411026
gold/yen2_page_0038_c02_034.png,衣,1.0,correct,0.6867121458053589,0.0012362819397822022,0.44587498903274536,1.0,0.8190833330154419,0.6867121458053589
gold/yen4_page_0226_c05_091.png,其,1.0,correct,0.6189389228820801,0.0011664772173389792,0.33725935220718384,1.0,0.6195967197418213,0.6189389228820801
gold/yen4_page_0298_c03_049.png,㐌,1.0,correct,0.7626631855964661,0.0013366256607696414,0.4197878837585449,1.0,0.8189559578895569,0.7626631855964661
gold/yen11_page_0104_c06_108.png,之,1.0,correct,0.6672937870025635,0.0012158968020230532,0.42837971448898315,1.0,0.6818748116493225,0.6672937870025635
gold/yen2_page_0200_c05_095.png,連,1.0,correct,0.30745625495910645,0.0008536871173419058,-0.016779959201812744,0.0,0.2831389605998993,0.3242362141609192
