image,bleed_frac,detached_frac,bleed_px,ink_px,repro_md5,md5_match
gold/stt2_page_0016_c02_042.png,0.10721793973370708,0.06166783461807989,306,2854,f4602c3b05ee,True
gold/stt2_page_0016_c02_043.png,0.005661712668082095,0.03397027600849257,16,2826,dcbdd66e4254,True
gold/stt2_page_0016_c03_045.png,0.14265046296296297,0.05873842592592592,493,3456,09c27a2a0a35,True
gold/stt2_page_0016_c03_046.png,0.16099542915185372,0.009649568308786187,634,3938,0020e5b215dd,True
gold/stt2_page_0016_c03_047.png,0.11527581329561527,0.07355021216407355,489,4242,e50884582081,True
gold/stt2_page_0016_c03_048.png,0.05596382136800452,0.09779536461277558,198,3538,f17b340ec27c,True
gold/stt2_page_0016_c03_049.png,0.13081298093007696,0.038808966209434595,391,2989,737d90fc2c53,True
gold/stt2_page_0016_c03_050.png,0.08547537937441932,0.00712294828120161,276,3229,ce1519bfa0e1,True
gold/stt2_page_0016_c03_051.png,0.15541490857946555,0.0,442,2844,365f82202a81,True
gold/stt2_page_0016_c03_052.png,0.10173611111111111,0.013194444444444444,293,2880,644521e7a6da,True
gold/stt2_page_0016_c03_053.png,0.01827485380116959,0.012792397660818713,50,2736,77f11b7bda35,True
silver/stt2_page_0016_c03_055.png,0.13638799571275456,0.0005359056806002144,509,3732,80281d50b1cb,True
syllable/stt2_page_0016_c03_057.png,0.18304535637149028,0.04265658747300216,678,3704,3e947fb8ff4b,True
gold/stt2_page_0016_c03_058.png,0.046146746654360866,0.02722658052607291,100,2167,f2afedf116b2,True
silver/stt2_page_0016_c03_059.png,0.10785714285714286,0.01607142857142857,302,2800,731ce58abc2f,True
syllable/stt2_page_0016_c03_060.png,0.13575458392101553,0.013751763046544428,385,2836,78a645648476,True
gold/stt2_page_0016_c03_061.png,0.06906154274575327,0.000278473962684489,248,3591,1654643f07b5,True
gold/stt2_page_0016_c03_063.png,0.13059360730593608,0.0006088280060882801,429,3285,471dbadbcc9f,True
gold/stt2_page_0016_c03_064.png,0.10253671562082776,0.0,384,3745,993b57c1fa7b,True
silver/stt2_page_0016_c03_065.png,0.09796081567373051,0.15393842463014795,245,2501,898c29b2b3e7,True
gold/stt2_page_0016_c04_066.png,0.04324699352451434,0.059666975023126734,187,4324,dfc161571f8a,True
gold/stt2_page_0016_c04_067.png,0.11035653650254669,0.0005659309564233164,390,3534,75798e1faccb,True
syllable/stt2_page_0016_c04_068.png,0.12156448202959831,0.19802677942212826,345,2838,109cdcfa6a0b,True
gold/stt2_page_0016_c04_069.png,0.11188811188811189,0.00572155117609663,352,3146,7b804f02b465,True
gold/stt2_page_0016_c04_070.png,0.04176021553659632,0.010776829815895825,93,2227,934b6dbbfd6c,True
gold/stt2_page_0016_c04_071.png,0.13960663324334746,0.0,362,2593,91d3cd862452,True
gold/stt2_page_0016_c04_072.png,0.05531581012161632,0.0,141,2549,cd78ddf53d00,True
gold/stt2_page_0016_c04_074.png,0.07846201938105658,0.04251328540168803,251,3199,73efb6300e50,True
gold/stt2_page_0016_c04_075.png,0.13066666666666665,0.0028888888888888888,588,4500,b46142ec0269,True
gold/stt2_page_0016_c04_077.png,0.10039370078740158,0.00140607424071991,357,3556,cf5f8aa27877,True
silver/stt2_page_0016_c04_078.png,0.06084322140873517,0.12799798030800302,241,3961,540c44603002,True
silver/stt2_page_0016_c04_079.png,0.062453253552729994,0.1630516080777861,167,2674,1857afdb6f83,True
silver/stt2_page_0016_c04_080.png,0.14121232644768034,0.0,417,2953,44cc1d369679,True
syllable/stt2_page_0016_c04_081.png,0.10496929089893914,0.0027917364600781687,376,3582,70263949c71e,True
gold/stt2_page_0016_c04_082.png,0.19157340355497038,0.0006583278472679394,582,3038,bcdb82d1848c,True
gold/stt2_page_0016_c04_083.png,0.14157851912123678,0.007051803634391104,522,3687,217c46a41e62,True
silver/stt2_page_0016_c04_084.png,0.12210915818686402,0.0009250693802035153,396,3243,22b352f94b5d,True
gold/stt2_page_0016_c04_085.png,0.03695584090197307,0.0006263701847792045,118,3193,70cbddc6a61a,True
gold/stt2_page_0016_c04_086.png,0.12095400340715502,0.10959681998864282,426,3522,6d7bfa44b87b,True
gold/stt2_page_0016_c05_088.png,0.01973066082054494,0.01096147823363608,63,3193,5a2c55b7c6ec,True
gold/stt2_page_0016_c05_089.png,0.09114658925979681,0.0011611030478955006,314,3445,a0af808e9c56,True
syllable/stt2_page_0016_c05_090.png,0.10672757475083057,0.0070598006644518275,257,2408,ccfa57cfe4c2,True
gold/stt2_page_0016_c05_091.png,0.030203185063152116,0.001098297638660077,55,1821,c58910ec7834,True
gold/stt2_page_0016_c05_092.png,0.0009718172983479105,0.00923226433430515,2,2058,56419471fc38,True
gold/stt2_page_0016_c05_093.png,0.01493156366652841,0.0,36,2411,d3fc2dff7230,True
silver/stt2_page_0016_c05_094.png,0.014769452449567724,0.0018011527377521613,41,2776,e11e5978780f,True
gold/stt2_page_0016_c05_096.png,0.0038354253835425384,0.05543933054393305,11,2868,6d2e9cc1718b,True
gold/stt2_page_0016_c05_101.png,0.00881704628949302,0.14033798677443057,36,4083,2a1203af4723,True
gold/stt2_page_0016_c05_102.png,0.0,0.04247990815154994,0,871,09322b79b62b,True
syllable/stt2_page_0016_c05_103.png,0.0,0.006952491309385863,0,863,bf0070daa60c,True
gold/stt2_page_0016_c05_105.png,0.10010842067220817,0.03108059269967474,277,2767,f234959fbd8a,True
gold/stt2_page_0016_c05_106.png,0.07907907907907907,0.03203203203203203,79,999,51dfc732958d,True
gold/stt2_page_0016_c05_107.png,0.06690430490814368,0.05867836578009323,244,3647,f0ad919d2dc3,True
gold/stt2_page_0016_c05_108.png,0.013157894736842105,0.04661654135338346,35,2660,818a4749f265,True
gold/stt2_page_0016_c06_121.png,0.06938455507644062,0.0,177,2551,9695be6cf7b7,True
gold/stt2_page_0016_c07_124.png,0.04224137931034483,0.010775862068965518,98,2320,917123d36220,True
silver/stt2_page_0016_c07_125.png,0.1261300043047783,0.007318123116659492,293,2323,07b509963800,True
gold/stt2_page_0016_c07_126.png,0.0877970197341925,0.0,218,2483,9aca483e0619,True
gold/stt2_page_0016_c07_127.png,0.1024571163653222,0.0009272137227630969,221,2157,b1568dd1c734,True
gold/stt2_page_0016_c07_128.png,0.04751697034655234,0.0,133,2799,be0eccce4c2c,True
silver/stt2_page_0016_c07_129.png,0.07632093933463796,0.0011741682974559687,195,2555,6398250e71e9,True
gold/stt2_page_0016_c07_131.png,0.1964133219470538,0.00740108169655565,690,3513,e1ac9676df35,True
gold/stt2_page_0016_c07_132.png,0.06473594548551959,0.06388415672913117,152,2348,462a13c2b4fc,True
gold/stt2_page_0016_c07_133.png,0.12606837606837606,0.027777777777777776,295,2340,7b5499fc0082,True
silver/stt2_page_0016_c07_136.png,0.09440879926672777,0.02016498625114574,309,3273,f365391d9c1e,True
gold/stt2_page_0016_c07_137.png,0.1695423855963991,0.04088522130532633,452,2666,81dece29f222,True
gold/stt2_page_0016_c08_138.png,0.012179065174456879,0.0029624753127057276,37,3038,aa737ba40dab,True
silver/stt2_page_0016_c08_139.png,0.13738019169329074,0.011004614838480652,387,2817,eac36ade3890,True
gold/stt2_page_0016_c08_140.png,0.07794871794871795,0.01094017094017094,228,2925,929960c2ad7c,True
gold/stt2_page_0016_c08_141.png,0.07943645083932854,0.010191846522781775,265,3336,56dc5318525a,True
gold/stt2_page_0016_c08_142.png,0.00040567951318458417,0.0012170385395537525,1,2465,9c6fef1565a5,True
gold/stt2_page_0016_c08_143.png,0.11934731934731935,0.0009324009324009324,256,2145,aeebf874d789,True
gold/stt2_page_0016_c08_144.png,0.09458775923115832,0.0,187,1977,03d968830dcb,True
gold/stt2_page_0016_c08_145.png,0.00473186119873817,0.0010515247108307045,9,1902,739c0049a7c8,True
syllable/stt2_page_0016_c08_146.png,0.051836594576038446,0.002403020940611054,151,2913,5f07e91d0b69,True
gold/stt2_page_0016_c08_147.png,0.0877568493150685,0.003852739726027397,205,2336,5dbab196f70a,True
silver/stt2_page_0016_c08_149.png,0.008161678973960357,0.006995724834823164,21,2573,9414fc1cd09a,True
gold/stt2_page_0016_c08_151.png,0.07178217821782178,0.005363036303630363,174,2424,2b95e088b9a5,True
gold/stt2_page_0016_c08_154.png,0.0005470459518599562,0.002735229759299781,1,1828,526848a560fc,True
gold/stt2_page_0016_c08_158.png,0.052598225602027884,0.08238276299112801,83,1578,b6a0555da9c3,True
gold/stt2_page_0016_c08_159.png,0.02916274694261524,0.14299153339604892,62,2126,78c1ce5b4760,True
gold/stt2_page_0016_c09_160.png,0.03737811484290358,0.19826652221018418,69,1846,f14638a461b1,True
gold/stt2_page_0016_c09_161.png,0.07766470273165506,0.0021424745581146223,145,1867,39ba90151c7e,True
gold/stt2_page_0016_c09_162.png,0.08680420397041651,0.009342156481121059,223,2569,c5aa46d86786,True
gold/stt2_page_0016_c09_163.png,0.0185,0.065,37,2000,5fd96ea78e67,True
gold/stt2_page_0016_c09_165.png,0.0358948432760364,0.005055611729019211,71,1978,0763d46e1cc9,True
gold/stt2_page_0016_c09_166.png,0.08923512747875353,0.06657223796033994,126,1412,cc6b42fc0e36,True
silver/stt2_page_0016_c09_167.png,0.09028960817717206,0.010789324247586598,159,1761,777740eb8a7a,True
gold/stt2_page_0016_c09_168.png,0.046328240512567766,0.0014785608674223755,94,2029,189569abd65c,True
silver/stt2_page_0016_c09_170.png,0.0,0.004333694474539545,0,1846,8c4d7bfc8636,True
gold/stt2_page_0016_c09_171.png,0.09057782404997397,0.0026028110359187923,174,1921,2503544ef93e,True
silver/stt2_page_0016_c09_172.png,0.16178588574171868,0.005760921747479597,337,2083,039f18c6b731,True
gold/stt2_page_0016_c09_173.png,0.1159957627118644,0.0,219,1888,56c5a87143e6,True
silver/stt2_page_0016_c09_174.png,0.1349206349206349,0.000835421888053467,323,2394,ac3c07b8adc7,True
silver/stt2_page_0016_c09_176.png,0.1080017490161784,0.011805859204197638,247,2287,f8a969ae61e4,True
gold/stt2_page_0016_c09_177.png,0.11896551724137931,0.04310344827586207,207,1740,4c80501417ec,True
gold/stt2_page_0016_c09_179.png,0.05561861520998865,0.00681044267877412,49,881,3e946d661f64,True
silver/stt2_page_0016_c09_180.png,0.13203214695752008,0.004592422502870264,230,1742,4eb48d978b39,True
gold/stt2_page_0016_c09_181.png,0.024645717806531114,0.0012322858903265558,40,1623,c323dffb7400,True
silver/stt2_page_0018_c01_000.png,0.0013556258472661546,0.025305015815634886,3,2213,9f930183226e,True
gold/stt2_page_0018_c01_001.png,0.04847841472045294,0.0021231422505307855,137,2826,d280a3ff98ca,True
gold/stt2_page_0018_c01_002.png,0.16061660865241173,0.0034808552958727,323,2011,6cb6bee8a64c,True
gold/stt2_page_0018_c01_003.png,0.09090909090909091,0.0016042780748663102,170,1870,00e3877645f5,True
gold/stt2_page_0018_c01_005.png,0.1732283464566929,0.0,638,3683,b0e42a02df38,True
gold/stt2_page_0018_c01_006.png,0.15943728018757328,0.03311840562719812,544,3412,744e306df287,True
gold/stt2_page_0018_c01_007.png,0.1866304716661011,0.012555140821174076,550,2947,9775cae5283b,True
gold/stt2_page_0018_c01_008.png,0.05143112701252236,0.0008944543828264759,115,2236,f48600a2ddb8,True
syllable/stt2_page_0018_c01_009.png,0.04842105263157895,0.0004210526315789474,115,2375,ec878caad4ed,True
silver/stt2_page_0018_c01_010.png,0.06572562858403176,0.000882223202470225,149,2267,60f5aafa7ad5,True
gold/stt2_page_0018_c01_011.png,0.08870214752567694,0.0,285,3213,57c59b7a5735,True
gold/stt2_page_0018_c01_012.png,0.13380281690140844,0.0003912363067292645,342,2556,abcdef30886d,True
silver/stt2_page_0018_c01_013.png,0.05139289145052834,0.009606147934678195,107,2082,9818eb8b7659,True
gold/stt2_page_0018_c01_014.png,0.09912536443148688,0.0500485908649174,204,2058,1ccf9a90d45f,True
silver/stt2_page_0018_c01_015.png,0.053057553956834536,0.07598920863309352,118,2224,b8a1522b01b5,True
gold/stt2_page_0018_c01_016.png,0.09773371104815864,0.013692162417374882,207,2118,61b3b66f2dc1,True
gold/stt2_page_0018_c01_017.png,0.055365296803652965,0.030251141552511414,97,1752,8e208dc7377e,True
gold/stt2_page_0018_c01_018.png,0.16515232495991447,0.03955104222340994,309,1871,2f92455a0cc3,True
gold/stt2_page_0018_c01_019.png,0.04153147306943543,0.0,64,1541,0df884bf57ad,True
gold/stt2_page_0018_c01_020.png,0.046086320409656184,0.000731528895391368,63,1367,1f23af82a342,True
gold/stt2_page_0018_c01_021.png,0.0015544041450777201,0.02694300518134715,3,1930,c02561f09f0e,True
gold/stt2_page_0018_c02_022.png,0.04001280409731114,0.0076824583866837385,125,3124,25ff99a57d12,True
gold/stt2_page_0018_c02_023.png,0.125,0.000625,400,3200,630ab49e6c39,True
silver/stt2_page_0018_c02_024.png,0.11479111780203237,0.0003763643206624012,305,2657,ded3075451b7,True
syllable/stt2_page_0018_c02_025.png,0.10995490808185918,0.0,317,2883,dc851c4eecbd,True
gold/stt2_page_0018_c02_026.png,0.09800520381613183,0.0,226,2306,11152e5ffe60,True
gold/stt2_page_0018_c02_027.png,0.11634460547504026,0.017310789049919485,289,2484,5dd05193a0f9,True
syllable/stt2_page_0018_c02_028.png,0.03525835866261398,0.00182370820668693,58,1645,a5bff3b4263a,True
syllable/stt2_page_0018_c02_029.png,0.027563395810363836,0.013230429988974642,50,1814,4fda950f111d,True
gold/stt2_page_0018_c02_030.png,0.1346749226006192,0.0003869969040247678,348,2584,be6765f1ff28,True
silver/stt2_page_0018_c02_031.png,0.07692307692307693,0.0,233,3029,c9d9061758f0,True
gold/stt2_page_0018_c02_032.png,0.05609756097560976,0.0010452961672473868,161,2870,fe2ee78613af,True
syllable/stt2_page_0018_c02_033.png,0.07314049586776859,0.0008264462809917355,177,2420,279df7e955d9,True
gold/stt2_page_0018_c02_034.png,0.0574468085106383,0.001276595744680851,135,2350,45287b0c4128,True
gold/stt2_page_0018_c02_035.png,0.0893371757925072,0.0,186,2082,16bc38df48ec,True
gold/stt2_page_0018_c02_036.png,0.10487548228691687,0.002104524728165556,299,2851,6414facc7002,True
gold/stt2_page_0018_c02_037.png,0.16625241645954156,0.00027616680475006904,602,3621,a75289eb7f33,True
gold/stt2_page_0018_c02_038.png,0.04793103448275862,0.001379310344827586,139,2900,552bd688b037,True
syllable/stt2_page_0018_c02_039.png,0.1538175046554935,0.0052141527001862194,413,2685,dd515587c43b,True
syllable/stt2_page_0018_c02_040.png,0.00539291217257319,0.02157164869029276,14,2596,33be8fc82361,True
gold/stt2_page_0018_c02_041.png,0.11472200469851214,0.023884103367267033,293,2554,82d12a53a351,True
silver/stt2_page_0018_c02_042.png,0.02773246329526917,0.03425774877650897,51,1839,6f25d462b5c8,True
gold/stt2_page_0018_c03_043.png,0.045178105994787145,0.018245004344048653,104,2302,8ea3e019f607,True
gold/stt2_page_0018_c03_044.png,0.11124167645906777,0.0,284,2553,f57fa72cfb94,True
gold/stt2_page_0018_c03_045.png,0.029312830370014416,0.032196059586737144,61,2081,0fdc8df571d4,True
silver/stt2_page_0018_c03_046.png,0.10884718498659518,0.05415549597855228,203,1865,5f9540f72e41,True
gold/stt2_page_0018_c03_047.png,0.0,0.0010116337885685382,0,1977,14a9b5fe7cb7,True
silver/stt2_page_0018_c03_048.png,0.17603911980440098,0.10562347188264058,360,2045,3088e08537e8,True
silver/stt2_page_0018_c03_049.png,0.08002735978112176,0.008207934336525308,234,2924,ef7b50d934a7,True
gold/stt2_page_0018_c03_050.png,0.14367378048780488,0.0007621951219512195,377,2624,2541de15be23,True
gold/stt2_page_0018_c03_051.png,0.17474916387959866,0.0016722408026755853,418,2392,ec69afb8ff66,True
gold/stt2_page_0018_c03_052.png,0.21081985499163414,0.0,378,1793,97c17133498e,True
gold/stt2_page_0018_c03_053.png,0.03244191144234985,0.01446733888645331,74,2281,06adc74b08eb,True
gold/stt2_page_0018_c03_054.png,0.08305524657026325,0.0011123470522803114,224,2697,3f951c6de2e3,True
gold/stt2_page_0018_c03_055.png,0.03515625,0.0003551136363636364,99,2816,165677c74e98,True
silver/stt2_page_0018_c03_056.png,0.09175788795878943,0.0016097875080489374,285,3106,d5c4df0ec139,True
gold/stt2_page_0018_c03_057.png,0.18110530246452577,0.0,485,2678,ab0c1cb7a954,True
gold/stt2_page_0018_c03_058.png,0.06984003121342178,0.0,179,2563,cbd0855d8436,True
gold/stt2_page_0018_c03_059.png,0.11560934891485809,0.0025041736227045075,277,2396,46be49d984e1,True
gold/stt2_page_0018_c03_061.png,0.049305244285073956,0.0,110,2231,4da8b0fbbc35,True
silver/stt2_page_0018_c03_062.png,0.11429776465626318,0.002108814846056516,271,2371,c106a443aaab,True
silver/stt2_page_0018_c03_063.png,0.09587955625990491,0.0,242,2524,bae7f5ca7888,True
gold/stt2_page_0018_c03_064.png,0.12484624846248463,0.02029520295202952,406,3252,7ba0e4e603c8,True
silver/stt2_page_0018_c04_065.png,0.04558495377749442,0.0066942939113803,143,3137,0a12380a51ec,True
gold/stt2_page_0018_c04_066.png,0.10425101214574899,0.0023616734143049934,309,2964,3ce2572f25a4,True
gold/stt2_page_0018_c04_067.png,0.06636971046770601,0.0,149,2245,fda59bf2f704,True
gold/stt2_page_0018_c04_068.png,0.09967213114754099,0.0019672131147540984,304,3050,03800164d9da,True
silver/stt2_page_0018_c04_069.png,0.06315366049879324,0.0012067578439259854,157,2486,42923c0dafff,True
syllable/stt2_page_0018_c04_070.png,0.06888671237349005,0.000652954619653934,211,3063,eb125e230541,True
gold/stt2_page_0018_c04_071.png,0.044278825076720735,0.00043840420868040335,101,2281,a45e829dd39f,True
gold/stt2_page_0018_c04_072.png,0.11008822401227465,0.0,287,2607,89460c0c4e2d,True
gold/stt2_page_0018_c04_073.png,0.06686046511627906,0.012112403100775194,138,2064,b3eaeabfbf89,True
gold/stt2_page_0018_c04_074.png,0.1455026455026455,0.05502645502645503,275,1890,cf9269d0701b,True
gold/stt2_page_0018_c04_075.png,0.0019249278152069298,0.011068334937439845,4,2078,7cfd701bca22,True
gold/stt2_page_0018_c04_076.png,0.06863860447478196,0.0,181,2637,dab33da6437a,True
gold/stt2_page_0018_c04_077.png,0.13670133729569092,0.00029717682020802375,460,3365,92d017fbee59,True
syllable/stt2_page_0018_c04_078.png,0.1386946386946387,0.002331002331002331,238,1716,7e32221d3962,True
silver/stt2_page_0018_c04_079.png,0.14997170345217883,0.003961516694963215,265,1767,d31231070dc8,True
gold/stt2_page_0018_c04_080.png,0.0012360939431396785,0.0012360939431396785,4,3236,82c42563d732,True
syllable/stt2_page_0018_c04_081.png,0.18690372940156114,0.03642671292281006,431,2306,096b96dee69e,True
gold/stt2_page_0018_c04_083.png,0.12264529058116233,0.026052104208416832,306,2495,6c142493e328,True
gold/stt2_page_0018_c04_084.png,0.030212976721149084,0.0,61,2019,09dad9bb34ef,True
gold/stt2_page_0018_c04_085.png,0.06805845511482254,0.0,163,2395,340b4e41853a,True
silver/stt2_page_0018_c04_086.png,0.04206008583690987,0.0117310443490701,147,3495,27cc531d0323,True
gold/stt2_page_0018_c05_087.png,0.12130518234165068,0.03262955854126679,316,2605,7fa2c8ddf496,True
syllable/stt2_page_0018_c05_089.png,0.1184112843355605,0.0003711952487008166,319,2694,66e3d684181e,True
gold/stt2_page_0018_c05_090.png,0.028143925899536872,0.006056287851799074,79,2807,5a664e8a67b8,True
silver/stt2_page_0018_c05_091.png,0.031061659712563746,0.0013908205841446453,67,2157,4881913bfdcf,True
gold/stt2_page_0018_c05_092.png,0.06877022653721683,0.0,170,2472,cab9ee58e300,True
gold/stt2_page_0018_c05_093.png,0.06322624743677376,0.0017088174982911825,185,2926,6aad491423a4,True
gold/stt2_page_0018_c05_094.png,0.21372719374456994,0.0004344048653344917,492,2302,9613528f332c,True
gold/stt2_page_0018_c05_095.png,0.06273062730627306,0.0010542962572482868,119,1897,af4029aa3e48,True
gold/stt2_page_0018_c05_096.png,0.07358953393295176,0.0004088307440719542,180,2446,bdcb8b07ba4f,True
gold/stt2_page_0018_c05_097.png,0.11987522281639929,0.0,269,2244,086d505d9fca,True
gold/stt2_page_0018_c05_098.png,0.12390786338363781,0.0007942811755361397,312,2518,e64ba3918b89,True
gold/stt2_page_0018_c05_099.png,0.034224598930481284,0.00035650623885918,96,2805,84d473e28a73,True
gold/stt2_page_0018_c05_100.png,0.036,0.0007272727272727272,99,2750,6f540b3bc3fc,True
gold/stt2_page_0018_c05_102.png,0.030440148087206912,0.0020567667626491155,74,2431,de06ac268429,True
silver/stt2_page_0018_c05_103.png,0.1568210794730132,0.00042498937526561835,369,2353,761d96bf39f8,True
silver/stt2_page_0018_c05_104.png,0.017777777777777778,0.0022222222222222222,48,2700,a8a44c52fbd5,True
silver/stt2_page_0018_c05_106.png,0.0,0.0004405286343612335,0,2270,07fa5d592d6a,True
silver/stt2_page_0018_c05_107.png,0.07041767345529859,0.0,204,2897,310c80a2cfcc,True
gold/stt2_page_0018_c05_108.png,0.11364446027787674,0.0,319,2807,e4ed09c00eef,True
silver/stt2_page_0018_c05_109.png,0.02199528672427337,0.03875360041895784,84,3819,2215b8ecadc4,True
gold/stt2_page_0018_c06_110.png,0.04088176352705411,0.03567134268537074,102,2495,7989f39df37d,True
silver/stt2_page_0018_c06_112.png,0.0703336339044184,0.010820559062218215,156,2218,059a1f7936e0,True
gold/stt2_page_0018_c06_113.png,0.05361596009975062,0.0008312551953449709,129,2406,6b3570952c56,True
gold/stt2_page_0018_c06_115.png,0.024356297842727904,0.0017397355601948504,70,2874,43e6b5a4d935,True
gold/stt2_page_0018_c06_117.png,0.036458333333333336,0.0009765625,112,3072,88a3d397fc2d,True
syllable/stt2_page_0018_c06_118.png,0.0986088379705401,0.008592471358428805,241,2444,43421daca69a,True
gold/stt2_page_0018_c06_119.png,0.03376714737952867,0.001055223355610271,96,2843,5199a1e2b61e,True
gold/stt2_page_0018_c06_120.png,0.09568011424491253,0.0,268,2801,1345be902bda,True
gold/stt2_page_0018_c06_121.png,0.11865902073224525,0.0,269,2267,2b7894e88104,True
gold/stt2_page_0018_c06_122.png,0.09756932557343376,0.0010270455323519343,285,2921,f745474b36a9,True
silver/stt2_page_0018_c06_123.png,0.001564333202972233,0.005084082909659757,4,2557,83d0bdc64692,True
gold/stt2_page_0018_c06_126.png,0.15167785234899328,0.0013422818791946308,565,3725,056890b79b21,True
gold/stt2_page_0018_c06_127.png,0.01865038996269922,0.0013563919972872161,55,2949,e5d623a0a4e7,True
gold/stt2_page_0018_c06_128.png,0.09675063891931361,0.0,265,2739,c5658f829191,True
gold/stt2_page_0018_c06_129.png,0.13800424628450106,0.0,455,3297,33edb180bda4,True
gold/stt2_page_0018_c06_130.png,0.08555611474584801,0.0,340,3974,b9015be65baa,True
gold/stt2_page_0018_c06_131.png,0.03209997549620191,0.055378583680470474,131,4081,56a98e451c48,True
gold/stt2_page_0018_c07_132.png,0.01225114854517611,0.005742725880551302,32,2612,c4ac89c2450b,True
gold/stt2_page_0018_c07_133.png,0.05087847730600293,0.0036603221083455345,139,2732,fa6d6b0c6206,True
silver/stt2_page_0018_c07_134.png,0.0375,0.00426829268292683,123,3280,dde2c175462a,True
gold/stt2_page_0018_c07_137.png,0.07774607703281027,0.0007132667617689016,218,2804,6917f918e6a8,True
silver/stt2_page_0018_c07_138.png,0.024198250728862974,0.0002915451895043732,83,3430,469896653d53,True
gold/stt2_page_0018_c07_140.png,0.181264795400744,0.0,536,2957,ea1d2fd5a2c7,True
silver/stt2_page_0018_c07_141.png,0.15159025196199918,0.032631144155307726,367,2421,4415af7c8a1f,True
gold/stt2_page_0018_c07_142.png,0.023638232271325797,0.003083247687564234,69,2919,0e2298fa431c,True
gold/stt2_page_0018_c07_144.png,0.0933920704845815,0.000881057268722467,212,2270,38e1934bdd4c,True
gold/stt2_page_0018_c07_145.png,0.07795698924731183,0.0006720430107526882,232,2976,1d8e18264ac5,True
gold/stt2_page_0018_c07_146.png,0.062154696132596686,0.08080110497237569,180,2896,d1f4285b956a,True
gold/stt2_page_0018_c07_147.png,0.1575875486381323,0.0,405,2570,61bb04a5d205,True
gold/stt2_page_0018_c07_148.png,0.07647288333983612,0.01872805306281701,196,2563,a293c95d2770,True
gold/stt2_page_0018_c07_149.png,0.04635139367366113,0.0034450360162856246,148,3193,9c9a7d404240,True
gold/stt2_page_0018_c07_150.png,0.06938363085213876,0.02256652071404513,206,2969,3deda726a216,True
silver/stt2_page_0018_c07_151.png,0.14697802197802198,0.0030906593406593405,428,2912,69a1062b982f,True
gold/stt2_page_0018_c07_152.png,0.08484668055969039,0.09526644834772253,285,3359,f75d66c6c96b,True
gold/stt2_page_0018_c08_153.png,0.054814814814814816,0.035555555555555556,148,2700,09fa18a97f22,True
gold/stt2_page_0018_c08_154.png,0.0920479302832244,0.0005446623093681918,169,1836,8d7a2ccbef32,True
gold/stt2_page_0018_c08_156.png,0.03825136612021858,0.017654476670870115,91,2379,2d385751a177,True
gold/stt2_page_0018_c08_157.png,0.09080095162569389,0.015463917525773196,229,2522,398befb3338e,True
gold/stt2_page_0018_c08_158.png,0.01358950328022493,0.0028116213683223993,29,2134,652bb9d67b47,True
gold/stt2_page_0018_c08_159.png,0.19496124031007753,0.0007751937984496124,503,2580,fc0ad3cfb773,True
gold/stt2_page_0018_c08_160.png,0.19599666388657214,0.0029190992493744786,470,2398,4fbeda5eeaaf,True
syllable/stt2_page_0018_c08_162.png,0.10438667749796914,0.0,257,2462,37c834f6d4ca,True
gold/stt2_page_0018_c08_163.png,0.08973438621679827,0.030509691313711413,250,2786,00e8460bffb3,True
gold/stt2_page_0018_c08_164.png,0.13219178082191782,0.0058219178082191785,386,2920,12c0a360205b,True
gold/stt2_page_0018_c08_165.png,0.12044728434504792,0.002875399361022364,377,3130,5336d8b236f3,True
gold/stt2_page_0018_c08_166.png,0.07139803334758443,0.022659256092347157,167,2339,2c078f3af750,True
gold/stt2_page_0018_c08_171.png,0.06200941915227629,0.0003924646781789639,158,2548,a9cfada2681d,True
gold/stt2_page_0018_c08_172.png,0.11801457827143352,0.0,340,2881,7ff2a8936327,True
silver/stt2_page_0018_c09_176.png,0.0007468259895444362,0.0007468259895444362,2,2678,04de07437d22,True
gold/stt2_page_0018_c09_177.png,0.03709428129829984,0.0,72,1941,12d6bb6b27e6,True
gold/stt2_page_0018_c09_178.png,0.04005655042412818,0.021677662582469368,85,2122,3f624c4937c7,True
silver/stt2_page_0018_c09_179.png,0.21706208985360928,0.020696617869762745,430,1981,406c37e9e4ee,True
gold/stt2_page_0018_c09_181.png,0.11768149882903982,0.00351288056206089,201,1708,16782dd4811c,True
gold/stt2_page_0018_c09_182.png,0.09732472324723247,0.0,211,2168,ab6ec38d1531,True
gold/stt2_page_0018_c09_183.png,0.0827617741197988,0.00411522633744856,181,2187,07c0f395f478,True
gold/stt2_page_0018_c09_184.png,0.03510028653295129,0.013610315186246419,49,1396,3a7ed30fb76f,True
gold/stt2_page_0018_c09_185.png,0.0495611770779556,0.00980898296334538,96,1937,e046096e6e92,True
gold/stt2_page_0018_c09_187.png,0.10654596100278552,0.0,306,2872,26db15b48fc6,True
gold/stt2_page_0018_c09_188.png,0.10052695581678152,0.002026753141467369,248,2467,608d9195152f,True
gold/stt2_page_0018_c09_189.png,0.12480660134089737,0.0,242,1939,57a353d3e4e4,True
gold/stt2_page_0018_c09_190.png,0.12013455069678039,0.0826525708793849,250,2081,355d96e188d5,True
gold/stt2_page_0018_c09_191.png,0.10432190760059612,0.0005961251862891207,350,3355,88c5b26c1510,True
gold/stt2_page_0018_c09_192.png,0.14955640050697086,0.0,354,2367,d7ead9684c60,True
gold/stt2_page_0018_c09_194.png,0.057655954631379965,0.0,122,2116,0a62e5015aa8,True
