book,page,column,shift,run_len,nom_idx,syl_idx,ocr_char,syllable,argmax,max_prob,p_syl,tier,tier_v3,box_source,qd01_locked,n_ocr,n_qn,n_det
stt11,page_0126,6,-1,7,12,13,色,đã,trời,0.865956,0.00304892,SYLLABLE,SYL,legacy_locked_col,0,21,22,21
stt11,page_0128,1,-1,3,9,10,福,phúc,làm,0.723975,0.000515531,GOLD,CHAR_A,legacy_locked_col,0,21,22,22
stt11,page_0128,1,-1,3,10,11,常,và,phúc,0.896996,3.00075e-05,SYLLABLE,SYL,legacy_locked_col,0,21,22,22
stt11,page_0128,1,-1,3,11,12,施,thí,và,0.589307,2.30076e-05,GOLD,CHAR_A,legacy_locked_col,0,21,22,22
stt11,page_0130,1,1,3,5,5,迴,lên,thì,0.973101,0.000792257,REVIEW,REVIEW,legacy_locked_col,0,22,23,22
stt11,page_0130,1,1,3,6,6,時,thì,người,0.570061,0.038623,GOLD,CHAR_A,legacy_locked_col,0,22,23,22
stt11,page_0130,1,1,3,7,7,㝵,người,còn,0.994328,0.000103113,GOLD,CHAR_A,qd01_locked,1,22,23,22
stt11,page_0130,4,1,4,9,9,𡬦,ông,thánh,0.910733,0.0141532,SYLLABLE,SYL,detector,0,21,22,21
stt11,page_0130,4,1,4,10,10,垩,thánh,này,0.866591,0.00377965,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0130,4,1,4,11,11,尼,này,được,0.774818,0.00334858,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0130,4,1,4,12,12,特,được,một,0.983625,0.000106386,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0132,3,1,8,3,3,丕,vậy,đức,0.602987,0.177548,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0132,3,1,8,4,4,行,đức,chúa,0.962072,0.0249857,SYLLABLE,SYL,detector,0,22,24,23
stt11,page_0132,3,1,8,5,5,主,chúa,trời,0.946665,0.00587694,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0132,3,1,8,6,6,乔,trời,cho,0.531096,0.270992,SYLLABLE,SYL,detector,0,22,24,23
stt11,page_0132,3,1,8,7,7,朱,cho,nên,0.786348,0.173266,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0132,3,1,8,8,8,年,nên,trọng,0.695561,4.23174e-05,GOLD,CHAR_A,midpoint,0,22,24,23
stt11,page_0132,3,1,8,9,9,重,trọng,trước,0.895683,1.06162e-05,GOLD,CHAR_A,midpoint,0,22,24,23
stt11,page_0132,3,1,8,10,10,恩,trước,mặt,0.601223,0.000593373,SYLLABLE,SYL,midpoint,0,22,24,23
stt11,page_0132,8,1,3,3,3,世,thế,gian,0.874241,0.081765,GOLD,CHAR_A,detector,0,14,14,14
stt11,page_0132,8,1,3,4,4,間,gian,mà,0.722915,0.0910374,GOLD,CHAR_A,detector,0,14,14,14
stt11,page_0132,8,1,3,5,5,麻,mà,lên,0.50554,0.088755,GOLD,CHAR_A,detector,0,14,14,14
stt11,page_0134,1,-1,3,17,18,必,hai,na,0.89181,7.73442e-08,SYLLABLE,SYL,detector,0,24,25,24
stt11,page_0134,1,-1,3,18,19,異,là,hai,0.525678,0.00025322,SYLLABLE,SYL,detector,0,24,25,24
stt11,page_0134,1,-1,3,19,20,畨,u,là,0.676304,0.000166066,SYLLABLE,SYL,detector,0,24,25,24
stt11,page_0134,5,-1,4,12,12,茂,một,ở,0.888821,0.000735585,SYLLABLE,SYL,detector,0,22,22,22
stt11,page_0134,5,-1,4,13,13,城,thành,một,0.969766,0.000659375,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0134,5,-1,4,14,14,人,làm,thành,0.58301,0.0720165,SYLLABLE,SYL,detector,0,22,22,22
stt11,page_0134,5,-1,4,15,15,婚,vợ,làm,0.529025,0.0787863,GOLD,CHAR_B,detector,0,22,22,22
stt11,page_0136,1,-1,4,15,15,偹,vợ,là,0.897325,5.87519e-05,REVIEW,REVIEW,detector,0,23,23,23
stt11,page_0136,1,-1,4,16,16,𫊫,tao,vợ,0.63875,0.00104957,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0136,1,-1,4,17,17,府,mà,tao,0.544222,0.000776933,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0136,1,-1,4,18,18,奴,nó,mà,0.741868,5.17395e-06,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0136,2,-1,3,13,13,体,thấy,vì,0.713273,0.0289273,GOLD,CHAR_A,midpoint,0,23,23,24
stt11,page_0136,2,-1,3,14,14,命,mình,thấy,0.848793,0.00224813,GOLD,CHAR_A,midpoint,0,23,23,24
stt11,page_0136,2,-1,3,15,15,沛,phải,mình,0.940876,0.000348826,GOLD,CHAR_A,midpoint,0,23,23,24
stt11,page_0138,2,1,3,3,3,入,ấy,bấy,0.764857,0.0309135,SYLLABLE,SYL,detector,0,22,24,22
stt11,page_0138,2,1,3,4,4,团,bấy,giờ,0.759646,0.0433403,SYLLABLE,SYL,detector,0,22,24,22
stt11,page_0138,2,1,3,5,5,除,giờ,con,0.884384,0.00109994,GOLD,CHAR_A,detector,0,22,24,22
stt11,page_0138,4,-1,3,2,3,欺,khi,con,0.598003,0.00187106,GOLD,CHAR_A,detector,0,22,25,23
stt11,page_0138,4,-1,3,3,4,蜀,mới,khi,0.860582,0.00157559,SYLLABLE,SYL,detector,0,22,25,23
stt11,page_0138,4,-1,3,4,5,及,gặp,mới,0.997948,8.71435e-07,GOLD,CHAR_A,detector,0,22,25,23
stt11,page_0138,5,1,4,9,9,圍,vây,thành,0.725214,,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0138,5,1,4,10,10,城,thành,ấy,0.882281,0.00143459,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0138,5,1,4,11,11,伐,ấy,mà,0.631771,0.00157559,SYLLABLE,SYL,detector,0,22,23,22
stt11,page_0138,5,1,4,12,12,麻,mà,vua,0.890233,0.0183873,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0140,2,-1,4,10,10,時,thì,ấy,0.70376,0.0042165,GOLD,CHAR_A,detector,0,23,24,24
stt11,page_0140,2,-1,4,11,11,沛,phải,thì,0.989338,1.67973e-06,GOLD,CHAR_A,detector,0,23,24,24
stt11,page_0140,2,-1,4,12,12,𠮦,lo,phải,0.820472,2.12338e-06,REVIEW,REVIEW,detector,0,23,24,24
stt11,page_0140,2,-1,4,13,13,遲,chầy,lo,0.502832,0.000237879,GOLD,CHAR_A,detector,0,23,24,24
stt11,page_0142,7,-1,3,8,8,母,người,tiếng,0.610989,0.00201521,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0142,7,-1,3,9,9,固,có,người,0.944069,0.00793924,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0142,7,-1,3,10,10,分,nhân,có,0.980105,0.0042829,REVIEW,REVIEW,detector,0,23,23,23
stt11,page_0144,5,-1,3,11,11,生,sinh,toan,0.689306,0.00241189,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0144,5,-1,3,12,12,時,thì,sinh,0.898311,0.0225286,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0144,5,-1,3,13,13,丕,vậy,thì,0.849104,0.0202736,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0144,8,1,4,7,7,朱,cho,đến,0.860687,0.000948207,GOLD,CHAR_A,detector,0,22,22,21
stt11,page_0144,8,1,4,8,8,旦,đến,ông,0.564797,1.86321e-05,GOLD,CHAR_A,detector,0,22,22,21
stt11,page_0144,8,1,4,9,9,并,ông,thánh,0.879271,0.00222194,SYLLABLE,SYL,detector,0,22,22,21
stt11,page_0144,8,1,4,10,10,垩,thánh,này,0.612483,0.000527757,GOLD,CHAR_A,detector,0,22,22,21
stt11,page_0146,3,-1,4,8,8,仍,những,thấy,0.931193,0.00149174,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0146,3,-1,4,9,9,冊,sách,những,0.937408,1.25806e-06,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0146,3,-1,4,10,10,几,kẻ,sách,0.700332,0.00751672,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0146,3,-1,4,11,11,庒,chăng,kẻ,0.944242,0.000315138,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0146,3,-1,3,16,16,事,sự,những,0.668588,0.254325,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0146,3,-1,3,17,17,庒,chăng,sự,0.776902,0.00772509,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0146,3,-1,3,18,18,沛,phải,chăng,0.875202,0.0231531,GOLD,CHAR_A,legacy_locked_col,0,24,24,24
stt11,page_0148,7,-1,3,6,6,垩,thánh,ông,0.974171,0.00182772,GOLD,CHAR_A,detector,0,22,21,22
stt11,page_0148,7,-1,3,7,7,曰,viết,thánh,0.915582,0.000572875,GOLD,CHAR_A,detector,0,22,21,22
stt11,page_0148,7,-1,3,8,8,無,vồ,viết,0.95651,0.000904786,GOLD,SYL,detector,0,22,21,22
stt11,page_0148,8,1,3,6,7,蓐,mằng,tiếng,0.570061,,REVIEW,REVIEW,detector,0,21,21,21
stt11,page_0148,8,1,3,7,8,省,tiếng,sự,0.947301,1.37384e-05,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0148,8,1,3,8,9,事,sự,ấy,0.963835,0.00233769,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0152,2,-1,3,7,6,垩,thánh,ông,0.819971,0.0623251,GOLD,CHAR_A,legacy_locked_col,0,21,20,21
stt11,page_0152,2,-1,3,8,7,於,ở,thánh,0.776143,0.000897745,GOLD,CHAR_A,legacy_locked_col,0,21,20,21
stt11,page_0152,2,-1,3,9,8,厨,chùa,ở,0.824689,0.000237879,GOLD,CHAR_A,legacy_locked_col,0,21,20,21
stt11,page_0154,7,-1,3,14,14,𦔳,chữa,khó,0.522607,0.00784675,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0154,7,-1,3,15,15,几,kẻ,chữa,0.596836,0.00841833,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0154,7,-1,3,16,16,列,liệt,kẻ,0.769352,0.0292683,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0156,3,1,5,9,9,而,làm,vậy,0.755946,0.166303,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0156,3,1,5,10,10,丕,vậy,đến,0.759646,0.127384,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0156,3,1,5,11,11,旦,đến,sáng,0.765231,0.00293211,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0156,3,1,5,12,12,創,sáng,ngày,0.873068,5.92127e-05,GOLD,CHAR_A,detector,0,23,23,23
stt11,page_0156,3,1,5,13,13,得,ngày,thấy,0.939872,0.000291455,SYLLABLE,SYL,detector,0,23,23,23
stt11,page_0156,4,1,3,6,6,人,làm,nhà,0.824186,0.00608723,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt11,page_0156,4,1,3,7,7,茹,nhà,thờ,0.788558,0.1192,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0156,4,1,3,8,8,餘,thờ,cả,0.877877,0.000265373,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt11,page_0156,6,1,5,14,14,來,cầu,cùng,0.597127,0.106019,REVIEW,REVIEW,midpoint,0,22,22,23
stt11,page_0156,6,1,5,15,15,共,cùng,đức,0.97273,0.00560782,GOLD,CHAR_A,detector,0,22,22,23
stt11,page_0156,6,1,5,16,16,行,đức,chúa,0.886275,0.0382477,SYLLABLE,SYL,detector,0,22,22,23
stt11,page_0156,6,1,5,17,17,主,chúa,trời,0.941422,0.0415175,GOLD,CHAR_A,detector,0,22,22,23
stt11,page_0156,6,1,5,18,18,乔,trời,xin,0.82318,0.00745823,SYLLABLE,SYL,detector,0,22,22,23
stt11,page_0156,8,1,4,9,9,弦,càng,hơn,0.715366,0.0223097,REVIEW,REVIEW,detector,0,21,21,21
stt11,page_0156,8,1,4,10,10,敢,hơn,nữa,0.758905,0.173096,REVIEW,REVIEW,detector,0,21,21,21
stt11,page_0156,8,1,4,11,11,女,nữa,có,0.890016,0.0673895,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0156,8,1,4,12,12,固,có,một,0.992521,0.000269552,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0158,3,1,3,13,13,下,hạ,phải,0.977014,4.96528e-07,GOLD,CHAR_A,legacy_locked_col,0,23,23,21
stt11,page_0158,3,1,3,14,14,冲,phải,tật,0.735197,0.000649152,SYLLABLE,SYL,legacy_locked_col,0,23,23,21
stt11,page_0158,3,1,3,15,15,疾,tật,thần,0.681275,2.17831e-05,GOLD,CHAR_A,legacy_locked_col,0,23,23,21
stt11,page_0160,1,-1,3,13,13,抑,chết,đã,0.788847,0.00567392,SYLLABLE,SYL,detector,0,24,24,24
stt11,page_0160,1,-1,3,14,14,矣,thật,chết,0.923213,5.69443e-05,REVIEW,REVIEW,detector,0,24,24,24
stt11,page_0160,1,-1,3,15,15,口,ay,thật,0.931647,0.000178163,REVIEW,REVIEW,detector,0,24,24,24
stt11,page_0160,1,-1,3,17,17,主,chúa,đức,0.744226,0.0205928,GOLD,CHAR_A,detector,0,24,24,24
stt11,page_0160,1,-1,3,18,18,尽,trời,chúa,0.94079,0.0386986,SYLLABLE,SYL,detector,0,24,24,24
stt11,page_0160,1,-1,3,19,19,寸,phạt,trời,0.981467,6.9623e-06,SYLLABLE,SYL,detector,0,24,24,24
stt11,page_0164,8,-1,4,2,3,翁,ông,thờ,0.97991,0.000305442,GOLD,CHAR_A,detector,0,21,21,22
stt11,page_0164,8,-1,4,3,4,垩,thánh,ông,0.939126,0.00429966,GOLD,CHAR_A,detector,0,21,21,22
stt11,page_0164,8,-1,4,4,5,㐲,ấy,thánh,0.905744,5.60614e-05,SYLLABLE,SYL,detector,0,21,21,22
stt11,page_0164,8,-1,4,5,6,堪,nền,ấy,0.802248,,REVIEW,REVIEW,detector,0,21,21,22
stt11,page_0166,3,-1,3,12,12,為,vì,nữa,0.932103,0.0432558,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0166,3,-1,3,13,13,希,vua,vì,0.507023,0.0118717,SYLLABLE,SYL,detector,0,22,23,22
stt11,page_0166,3,-1,3,14,14,固,có,vua,0.957415,0.0148905,GOLD,CHAR_A,detector,0,22,23,22
stt11,page_0168,5,1,4,10,10,泰,chay,tên,0.924284,,REVIEW,REVIEW,midpoint,0,21,23,22
stt11,page_0168,5,1,4,11,11,先,tên,là,0.835429,0.0885819,GOLD,CHAR_A,midpoint,0,21,23,22
stt11,page_0168,5,1,4,12,12,母,là,ngày,0.623801,0.0912154,SYLLABLE,SYL,midpoint,0,21,23,22
stt11,page_0168,5,1,4,13,13,䏷,ngày,trước,0.971113,6.04896e-06,SYLLABLE,SYL,midpoint,0,21,23,22
stt11,page_0168,8,1,4,9,9,日,nhật,đức,0.920681,,GOLD,CHAR_A,detector,0,23,24,23
stt11,page_0168,8,1,4,10,10,万,đức,chúa,0.959873,0.0110225,SYLLABLE,SYL,detector,0,23,24,23
stt11,page_0168,8,1,4,11,11,主,chúa,giê,0.918268,0.000158461,GOLD,CHAR_A,detector,0,23,24,23
stt11,page_0168,8,1,4,12,12,支,giê,su,0.806766,0.021539,GOLD,CHAR_A,detector,0,23,24,23
stt11,page_0178,7,-1,5,10,10,命,mình,nước,0.635173,0.000814219,GOLD,CHAR_A,legacy_locked_col,0,21,21,20
stt11,page_0178,7,-1,5,11,11,牌,ngày,mình,0.876164,0.000649152,REVIEW,REVIEW,legacy_locked_col,0,21,21,20
stt11,page_0178,7,-1,5,12,12,畧,trước,ngày,0.961867,0.000205064,GOLD,CHAR_A,legacy_locked_col,0,21,21,20
stt11,page_0178,7,-1,5,13,13,㝵,người,trước,0.9727,0.0003757,GOLD,CHAR_A,qd01_locked,1,21,21,20
stt11,page_0178,7,-1,5,14,14,庒,chăng,người,0.979716,8.8197e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,20
stt11,page_0186,1,1,4,9,9,妃,bà,thánh,0.950283,0.0148325,SYLLABLE,SYL,detector,0,21,22,21
stt11,page_0186,1,1,4,10,10,垩,thánh,này,0.806963,0.00431649,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0186,1,1,4,11,11,尼,này,khỏi,0.971499,0.00169698,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0186,1,1,4,12,12,塊,khỏi,một,0.989882,1.68327e-05,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0188,6,1,5,11,11,蜀,vốn,thế,0.501116,,REVIEW,REVIEW,legacy_locked_col,0,22,23,23
stt11,page_0188,6,1,5,12,12,世,thế,gian,0.58017,0.206563,GOLD,CHAR_A,legacy_locked_col,0,22,23,23
stt11,page_0188,6,1,5,13,13,間,gian,có,0.918997,0.0584348,GOLD,CHAR_A,legacy_locked_col,0,22,23,23
stt11,page_0188,6,1,5,14,14,固,có,kẻ,0.533175,0.00205496,GOLD,CHAR_A,legacy_locked_col,0,22,23,23
stt11,page_0188,6,1,5,15,15,儿,kẻ,phải,0.882766,5.02531e-05,GOLD,CHAR_B,legacy_locked_col,0,22,23,23
stt11,page_0192,3,1,4,9,10,欺,khi,ấy,0.590171,0.347282,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0192,3,1,4,10,11,厶,ấy,đức,0.900562,0.0010414,GOLD,CHAR_B,detector,0,22,22,22
stt11,page_0192,3,1,4,11,12,行,đức,chúa,0.936665,0.00383917,SYLLABLE,SYL,detector,0,22,22,22
stt11,page_0192,3,1,4,12,13,主,chúa,trời,0.987634,0.00186377,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0192,8,-1,3,11,11,事,sự,là,0.907127,0.0207543,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0192,8,-1,3,12,12,对,dối,sự,0.968228,0.00695183,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0192,8,-1,3,13,13,雄,trá,dối,0.56342,0.0106003,REVIEW,REVIEW,detector,0,22,22,22
stt11,page_0194,6,-1,3,10,11,仍,những,tìm,0.647385,0.00148592,GOLD,CHAR_A,detector,0,19,21,22
stt11,page_0194,6,-1,3,11,12,昆,con,những,0.976254,2.40611e-06,GOLD,CHAR_A,detector,0,19,21,22
stt11,page_0194,6,-1,3,12,13,姊,gái,con,0.661444,0.0415175,REVIEW,REVIEW,detector,0,19,21,22
stt11,page_0194,7,1,4,7,8,忌,này,hơn,0.98515,0.00213682,GOLD,CHAR_B,detector,0,21,22,21
stt11,page_0194,7,1,4,8,9,欣,hơn,lẽ,0.962043,0.00212019,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0194,7,1,4,9,10,理,lẽ,khác,0.715191,0.00620729,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0194,7,1,4,10,11,恪,khác,vua,0.854093,0.000463928,GOLD,CHAR_A,detector,0,21,22,21
stt11,page_0196,3,1,4,2,2,夲,trời,người,0.910344,0.00208732,GOLD,CHAR_B,legacy_locked_col,0,19,23,23
stt11,page_0196,3,1,4,3,3,㝵,người,nghe,0.973012,3.556e-06,GOLD,CHAR_A,qd01_locked,1,19,23,23
stt11,page_0196,3,1,4,4,4,宜,nghe,những,0.682274,0.000322611,GOLD,CHAR_A,legacy_locked_col,0,19,23,23
stt11,page_0196,3,1,4,5,5,仍,những,lời,0.575937,0.000322611,GOLD,CHAR_A,legacy_locked_col,0,19,23,23
stt11,page_0196,5,1,3,6,6,賞,thưởng,kẻ,0.921918,0.00154512,GOLD,CHAR_A,detector,0,18,19,20
stt11,page_0196,5,1,3,7,7,儿,kẻ,giữ,0.853885,0.00330957,GOLD,CHAR_B,detector,0,18,19,20
stt11,page_0196,5,1,3,8,8,乎,giữ,đạo,0.914576,0.000103921,GOLD,CHAR_B,detector,0,18,19,20
stt11,page_0198,4,1,3,15,16,遣,khiến,làm,0.765604,0.000182388,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0198,4,1,3,16,17,而,làm,vậy,0.894481,0.0323971,SYLLABLE,SYL,detector,0,22,24,23
stt11,page_0198,4,1,3,17,18,丕,vậy,vì,0.94079,0.000555249,GOLD,CHAR_A,detector,0,22,24,23
stt11,page_0198,6,-1,3,16,16,道,đạo,kính,0.580454,0.0845254,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0198,6,-1,3,17,17,乞,đức,đạo,0.685613,0.0158509,SYLLABLE,SYL,detector,0,22,22,22
stt11,page_0198,6,-1,3,18,18,主,chúa,đức,0.56397,0.351376,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0200,9,-1,5,11,11,共,cùng,nước,0.895301,0.0034684,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0200,9,-1,5,12,12,仔,giữ,cùng,0.9181,8.53039e-06,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0200,9,-1,5,13,13,命,mình,giữ,0.829839,0.000636596,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0200,9,-1,5,14,14,正,sạch,mình,0.982516,1.89255e-05,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0200,9,-1,5,15,15,仕,sẽ,sạch,0.882281,0.00153909,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0202,2,-1,6,11,11,垩,thánh,ông,0.971321,0.00999701,GOLD,CHAR_A,detector,0,20,20,20
stt11,page_0202,2,-1,6,12,12,尺,này,thánh,0.771044,0.000396819,SYLLABLE,SYL,detector,0,20,20,20
stt11,page_0202,2,-1,6,13,13,法,phép,này,0.705997,4.9089e-05,GOLD,CHAR_A,detector,0,20,20,20
stt11,page_0202,2,-1,6,14,14,万,đức,phép,0.895137,0.000140938,SYLLABLE,SYL,detector,0,20,20,20
stt11,page_0202,2,-1,6,15,15,主,chúa,đức,0.801368,0.103361,GOLD,CHAR_A,detector,0,20,20,20
stt11,page_0202,2,-1,6,16,16,斥,trời,chúa,0.874561,0.0323339,SYLLABLE,SYL,detector,0,20,20,20
stt11,page_0204,6,1,3,9,9,庄,chăng,có,0.930284,0.0323971,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0204,6,1,3,10,10,固,có,ra,0.75043,0.0368544,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0204,6,1,3,11,11,要,ra,ngoài,0.862896,0.0385477,SYLLABLE,SYL,detector,0,22,22,22
stt11,page_0204,7,-1,3,16,16,命,mình,một,0.914074,0.0218782,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0204,7,-1,3,17,17,固,có,mình,0.95444,0.0110657,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0204,7,-1,3,18,18,几,kẻ,có,0.977551,0.0157275,GOLD,CHAR_A,detector,0,22,22,22
stt11,page_0210,7,1,4,2,2,尺,này,sinh,0.629308,0.118042,SYLLABLE,SYL,midpoint,0,21,21,11
stt11,page_0210,7,1,4,3,3,生,sinh,ra,0.65967,0.0432558,GOLD,CHAR_A,midpoint,0,21,21,11
stt11,page_0210,7,1,4,4,4,崿,ra,ở,0.797854,0.000214905,SYLLABLE,SYL,midpoint,0,21,21,11
stt11,page_0210,7,1,4,5,5,於,ở,thành,0.833087,0.000985979,GOLD,CHAR_A,midpoint,0,21,21,11
stt11,page_0212,9,-1,3,11,11,𮧯,và,cả,0.540514,0.0173409,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0212,9,-1,3,12,12,唱,hai,và,0.998214,1.77043e-07,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0212,9,-1,3,13,13,𭤧,ở,hai,0.872109,1.0677e-06,REVIEW,REVIEW,detector,0,21,21,21
stt11,page_0218,1,1,4,5,5,朱,cho,nói,0.693187,0.107688,GOLD,CHAR_A,detector,0,24,24,24
stt11,page_0218,1,1,4,6,6,呐,nói,đoạn,0.915023,0.000561794,GOLD,CHAR_A,detector,0,24,24,24
stt11,page_0218,1,1,4,7,7,断,đoạn,thiên,0.91726,0.000386115,GOLD,CHAR_A,detector,0,24,24,24
stt11,page_0218,1,1,4,8,8,尺,thiên,thần,0.787789,0.00231045,SYLLABLE,SYL,detector,0,24,24,24
stt11,page_0218,5,1,4,16,16,朱,cho,đến,0.674654,0.247465,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0218,5,1,4,17,17,旦,đến,ngày,0.860162,0.0481611,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0218,5,1,4,18,18,時,ngày,sau,0.983505,0.000125353,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0218,5,1,4,19,19,娄,sau,vua,0.58358,0.0194969,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt11,page_0220,9,-1,8,14,14,爲,vì,chết,0.936379,0.00182772,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0220,9,-1,8,15,15,行,đức,vì,0.792902,0.000125353,SYLLABLE,SYL,detector,0,24,23,24
stt11,page_0220,9,-1,8,16,16,主,chúa,đức,0.871364,0.00703378,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0220,9,-1,8,17,17,支,giê,chúa,0.838392,0.00402341,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0220,9,-1,8,18,18,秋,su,giê,0.928752,0.00121278,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0220,9,-1,8,19,19,時,thì,su,0.865005,2.64815e-05,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0220,9,-1,8,20,20,碎,tôi,thì,0.915246,0.013611,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0220,9,-1,8,21,21,明,mừng,tôi,0.977879,3.04161e-06,GOLD,CHAR_A,detector,0,24,23,24
stt11,page_0222,1,1,4,3,3,以,làm,vậy,0.824286,0.092833,SYLLABLE,SYL,legacy_locked_col,0,23,23,22
stt11,page_0222,1,1,4,4,4,丕,vậy,đức,0.700503,0.00189312,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt11,page_0222,1,1,4,5,5,万,đức,chúa,0.914353,0.0383225,SYLLABLE,SYL,legacy_locked_col,0,23,23,22
stt11,page_0222,1,1,4,6,6,主,chúa,phi,0.785101,0.00025322,GOLD,CHAR_A,legacy_locked_col,0,23,23,22
stt11,page_0222,4,1,6,9,9,双,song,le,0.963306,0.00447094,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0222,4,1,6,10,10,离,le,thấy,0.929546,0.000453181,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0222,4,1,6,11,11,体,thấy,bà,0.67713,0.0377283,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0222,4,1,6,12,12,妃,bà,thánh,0.935008,0.00255744,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0222,4,1,6,13,13,垩,thánh,ấy,0.584721,0.190295,GOLD,CHAR_A,detector,0,21,21,21
stt11,page_0222,4,1,6,14,14,分,ấy,ở,0.91967,0.00345488,SYLLABLE,SYL,detector,0,21,21,21
stt11,page_0222,8,1,4,7,7,如,nhà,thờ,0.888008,0.0765116,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0222,8,1,4,8,8,蜍,thờ,cùng,0.756685,0.00375023,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0222,8,1,4,9,9,戈,cùng,của,0.992729,3.12029e-05,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt11,page_0222,8,1,4,10,10,古,của,người,0.894263,6.40242e-05,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt11,page_0222,8,1,3,12,12,施,thí,cho,0.574532,0.0023745,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
