book,page,column,shift,run_len,nom_idx,syl_idx,ocr_char,syllable,argmax,max_prob,p_syl,tier,tier_v3,box_source,qd01_locked,n_ocr,n_qn,n_det
stt2,page_0164,9,-1,3,11,11,罪,tội,có,0.809924,0.000241625,GOLD,CHAR_A,legacy_locked_col,0,19,19,18
stt2,page_0172,5,1,6,7,8,道,đạo,đức,0.996708,3.18758e-06,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0172,5,1,6,8,9,好,đức,chúa,0.956685,0.0032203,SYLLABLE,SYL,detector,0,20,20,20
stt2,page_0172,5,1,6,9,10,主,chúa,trời,0.975524,0.00645456,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0172,5,1,6,10,11,忝,trời,hư,0.934951,9.53637e-05,GOLD,CHAR_B,detector,0,20,20,20
stt2,page_0172,5,1,6,11,12,虚,hư,đi,0.991658,9.6459e-07,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0172,5,1,6,12,13,䏻,đi,vậy,0.82318,8.88887e-05,SYLLABLE,SYL,detector,0,20,20,20
stt2,page_0220,9,-1,3,15,15,妄,nhà,của,0.894481,0.000118682,SYLLABLE,SYL,detector,0,19,20,20
stt2,page_0220,9,-1,3,16,16,餘,thờ,nhà,0.951648,0.0353733,SYLLABLE,SYL,detector,0,19,20,20
stt2,page_0220,9,-1,3,17,17,麻,mà,thờ,0.921693,0.00681737,GOLD,CHAR_A,detector,0,19,20,20
stt2,page_0224,4,-1,3,10,10,几,kẻ,được,0.837778,0.000174036,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0224,4,-1,3,11,11,鬼,quỷ,kẻ,0.980284,1.80209e-06,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0224,4,-1,3,12,12,暗,ám,quỷ,0.991212,8.01356e-06,GOLD,CHAR_A,detector,0,21,21,21
stt2,page_0228,7,1,3,11,11,尉,trời,cho,0.804504,0.00269066,REVIEW,REVIEW,detector,0,20,20,20
stt2,page_0228,7,1,3,12,12,朱,cho,biết,0.914855,0.0216233,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0228,7,1,3,13,13,别,biết,ngày,0.88752,0.00145718,GOLD,CHAR_A,detector,0,20,20,20
stt2,page_0230,2,-1,5,8,8,輝,sau,về,0.925131,0.017614,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0230,2,-1,5,9,9,詩,thì,sau,0.819771,0.0129877,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0230,2,-1,5,10,10,爾,vua,thì,0.905467,0.000226985,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0230,2,-1,5,11,11,妃,bà,vua,0.925978,6.40242e-05,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0230,2,-1,5,12,12,过,qua,bà,0.919333,0.000198755,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0230,7,-1,4,4,4,特,được,cho,0.827715,0.00474074,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0230,7,-1,4,5,5,䆒,đem,được,0.926487,5.33818e-06,SYLLABLE,SYL,detector,0,22,22,22
stt2,page_0230,7,-1,4,6,6,衛,về,đem,0.945453,0.000159704,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0230,7,-1,4,7,7,边,bên,về,0.893717,0.000150028,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0238,7,-1,4,12,12,蔑,một,có,0.841879,0.039927,GOLD,CHAR_A,legacy_locked_col,0,20,20,20
stt2,page_0238,7,-1,4,13,13,㝵,người,một,0.963894,0.000856634,GOLD,CHAR_A,qd01_locked,1,20,20,20
stt2,page_0238,7,-1,4,14,14,其,kia,người,0.947446,0.000138753,GOLD,CHAR_A,legacy_locked_col,0,20,20,20
stt2,page_0238,7,-1,4,15,15,連,dọn,kia,0.832071,8.03043e-05,REVIEW,REVIEW,legacy_locked_col,0,20,20,20
stt2,page_0244,8,1,3,12,12,德,đức,chúa,0.960429,0.0341514,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0244,8,1,3,13,13,主,chúa,giê,0.819671,0.00676432,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0244,8,1,3,14,14,支,giê,su,0.932615,0.00984203,GOLD,CHAR_A,detector,0,22,22,22
stt2,page_0274,4,-1,3,16,16,下,hạ,thiên,0.943234,0.0239816,GOLD,CHAR_A,detector,0,20,21,21
stt2,page_0274,4,-1,3,17,17,旦,đến,hạ,0.968021,0.00279784,GOLD,CHAR_A,detector,0,20,21,21
stt2,page_0274,4,-1,3,18,18,埃,ai,đến,0.891103,0.00101331,GOLD,CHAR_A,detector,0,20,21,21
stt2,page_0278,1,1,5,7,7,益,nhà,thờ,0.940733,0.000588755,SYLLABLE,SYL,legacy_locked_col,0,19,19,18
stt2,page_0278,1,1,5,8,8,蜂,thờ,gặp,0.956802,0.00195321,SYLLABLE,SYL,legacy_locked_col,0,19,19,18
stt2,page_0278,1,1,5,9,9,及,gặp,một,0.976313,0.000570641,GOLD,CHAR_A,legacy_locked_col,0,19,19,18
stt2,page_0278,1,1,5,10,10,蔑,một,người,0.914409,3.79331e-05,GOLD,CHAR_A,legacy_locked_col,0,19,19,18
stt2,page_0278,1,1,5,11,11,㝵,người,khó,0.87179,0.00025322,GOLD,CHAR_A,qd01_locked,1,19,19,18
stt2,page_0278,2,1,4,5,5,茹,nhà,thờ,0.96125,8.61539e-05,GOLD,CHAR_A,legacy_locked_col,0,17,18,18
stt2,page_0278,2,1,4,6,6,蜍,thờ,gặp,0.916868,9.74202e-06,GOLD,CHAR_A,legacy_locked_col,0,17,18,18
stt2,page_0278,2,1,4,7,7,及,gặp,một,0.977849,0.000439238,GOLD,CHAR_A,legacy_locked_col,0,17,18,18
stt2,page_0278,2,1,4,8,8,蔑,một,người,0.88725,9.15178e-06,GOLD,CHAR_A,legacy_locked_col,0,17,18,18
stt2,page_0278,4,1,3,13,13,㝵,người,ta,0.973799,0.000940828,GOLD,CHAR_A,qd01_locked,1,20,21,21
stt2,page_0278,4,1,3,14,14,些,ta,làm,0.897325,0.0109368,GOLD,CHAR_A,legacy_locked_col,0,20,21,21
stt2,page_0278,4,1,3,15,15,可,làm,vậy,0.929659,0.0568586,SYLLABLE,SYL,legacy_locked_col,0,20,21,21
stt4,page_0030,5,-1,3,14,14,壳,xác,vì,0.927562,7.25489e-05,GOLD,CHAR_A,detector,0,24,24,24
stt4,page_0030,5,-1,3,15,15,几,kẻ,xác,0.98325,7.8444e-05,GOLD,CHAR_A,detector,0,24,24,24
stt4,page_0030,5,-1,3,16,16,庄,chăng,kẻ,0.994795,0.000411017,GOLD,CHAR_A,detector,0,24,24,24
stt4,page_0044,3,-1,4,7,7,㝵,người,khi,0.896449,0.00191543,GOLD,CHAR_A,qd01_locked,1,21,22,19
stt4,page_0044,3,-1,4,8,8,旦,đến,người,0.828018,0.000320101,GOLD,CHAR_A,legacy_locked_col,0,21,22,19
stt4,page_0044,3,-1,4,9,9,貯,gần,đến,0.975152,0.00708895,SYLLABLE,SYL,legacy_locked_col,0,21,22,19
stt4,page_0044,3,-1,4,10,10,麻,mà,gần,0.859637,0.0124902,GOLD,CHAR_A,legacy_locked_col,0,21,22,19
stt4,page_0062,1,-1,3,12,12,竈,xuống,ngã,0.814981,0.000536068,SYLLABLE,SYL,legacy_locked_col,0,21,21,20
stt4,page_0062,1,-1,3,13,13,坦,đất,xuống,0.852635,0.000305442,GOLD,CHAR_A,legacy_locked_col,0,21,21,20
stt4,page_0062,1,-1,3,14,14,連,liền,đất,0.982426,1.19362e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,20
stt4,page_0062,2,-1,4,13,13,淮,năn,ăn,0.894208,0.0425851,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt4,page_0062,2,-1,4,14,14,罪,tội,năn,0.869345,0.00896127,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt4,page_0062,2,-1,4,15,15,年,nên,tội,0.851179,0.0597038,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt4,page_0062,2,-1,4,16,16,寺,thì,nên,0.916141,0.0476931,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt4,page_0064,4,-1,5,17,16,下,hạ,thiên,0.930624,0.000462119,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0064,4,-1,5,18,17,㸔,khen,hạ,0.950922,1.05336e-05,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0064,4,-1,5,19,18,法,phép,khen,0.976299,1.16597e-05,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0064,4,-1,5,20,19,僊,đức,phép,0.955985,7.76701e-06,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0064,4,-1,5,21,20,主,chúa,đức,0.87852,0.0190453,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0064,5,1,3,14,15,杢,lại,làm,0.883737,0.0346892,REVIEW,REVIEW,detector,0,22,22,22
stt4,page_0064,5,1,3,15,16,以,làm,một,0.911289,0.00858437,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0064,5,1,3,16,17,度,một,mà,0.964601,9.2959e-06,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0066,2,-1,3,18,17,福,phúc,làm,0.976462,0.000343418,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0066,2,-1,3,19,18,朱,cho,phúc,0.927506,9.97304e-06,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0066,2,-1,3,20,19,天,thiên,cho,0.929603,0.000651693,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0070,5,1,4,12,12,繒,rủa,tao,0.841262,,REVIEW,REVIEW,detector,0,22,22,22
stt4,page_0070,5,1,4,13,13,蚤,tao,bấy,0.976343,9.89543e-06,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0070,5,1,4,14,14,閉,bấy,giờ,0.960693,0.00253753,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0070,5,1,4,15,15,涂,giờ,ông,0.923608,0.00594622,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0072,3,1,5,8,3,田,đến,ông,0.910177,0.00229247,GOLD,CHAR_B,detector,0,19,14,19
stt4,page_0072,3,1,5,9,4,翁,ông,thánh,0.89339,0.0456872,GOLD,CHAR_A,detector,0,19,14,19
stt4,page_0072,3,1,5,10,5,皇,thánh,này,0.924736,0.0181023,SYLLABLE,SYL,detector,0,19,14,19
stt4,page_0072,3,1,5,11,6,𢙢,này,khỏi,0.901717,0.0786326,REVIEW,REVIEW,detector,0,19,14,19
stt4,page_0072,3,1,5,12,7,媿,khỏi,ba,0.864161,0.000602717,SYLLABLE,SYL,detector,0,19,14,19
stt4,page_0086,9,1,3,12,11,忌,này,được,0.875629,0.00413495,GOLD,CHAR_B,midpoint,0,20,19,18
stt4,page_0086,9,1,3,13,12,特,được,ba,0.888659,2.6071e-05,GOLD,CHAR_A,midpoint,0,20,19,18
stt4,page_0086,9,1,3,14,13,巴,ba,trăm,0.849,0.000422411,GOLD,CHAR_A,midpoint,0,20,19,18
stt4,page_0092,3,-1,3,7,7,饒,nhiều,có,0.944962,9.76252e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt4,page_0092,3,-1,3,8,8,功,công,nhiều,0.917036,1.89255e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt4,page_0092,3,-1,3,9,9,𡖋,làm,công,0.875843,0.000145412,SYLLABLE,SYL,legacy_locked_col,0,21,21,21
stt4,page_0102,8,1,3,0,1,欺,khi,còn,0.962483,9.68655e-05,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0102,8,1,3,1,2,群,còn,thương,0.890885,5.13368e-06,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0102,8,1,3,2,3,傷,thương,trước,0.824387,0.00023056,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0102,8,1,4,4,5,末,mặt,cha,0.918548,0.00042739,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0102,8,1,4,5,6,宅,cha,mẹ,0.810913,0.0147746,REVIEW,REVIEW,detector,0,20,20,20
stt4,page_0102,8,1,4,6,7,張,mẹ,thì,0.883952,8.95859e-05,SYLLABLE,SYL,detector,0,20,20,20
stt4,page_0102,8,1,4,7,8,時,thì,đức,0.982575,2.05805e-06,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0116,3,1,3,11,11,寻,người,làm,0.934951,0.00961404,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0116,3,1,3,12,12,而,làm,việc,0.950255,0.000699164,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0116,3,1,3,13,13,從,việc,đã,0.930227,0.000584174,REVIEW,REVIEW,detector,0,23,23,23
stt4,page_0128,2,1,4,1,1,下,hạ,phải,0.902543,0.0130386,GOLD,CHAR_A,legacy_locked_col,0,23,23,11
stt4,page_0128,2,1,4,2,2,布,phải,làm,0.861423,0.0171389,GOLD,CHAR_B,legacy_locked_col,0,23,23,11
stt4,page_0128,2,1,4,3,3,白,làm,tôi,0.922763,0.00327101,SYLLABLE,SYL,legacy_locked_col,0,23,23,11
stt4,page_0128,2,1,4,4,4,厚,tôi,người,0.858169,4.5756e-05,REVIEW,REVIEW,legacy_locked_col,0,23,23,11
stt4,page_0132,5,-1,5,3,3,德,đức,đạo,0.978267,0.00283082,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt4,page_0132,5,-1,5,4,4,主,chúa,đức,0.813689,0.0668651,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt4,page_0132,5,-1,5,5,5,爾,trời,chúa,0.890777,0.0651887,SYLLABLE,SYL,legacy_locked_col,0,23,23,23
stt4,page_0132,5,-1,5,6,6,寺,thì,trời,0.897873,0.00203102,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt4,page_0132,5,-1,5,7,7,年,nên,thì,0.870089,6.35259e-05,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt4,page_0136,6,-1,3,7,7,㝵,người,biết,0.949298,0.00196853,GOLD,CHAR_A,qd01_locked,1,21,21,22
stt4,page_0136,6,-1,3,8,8,國,có,người,0.88541,0.00273303,SYLLABLE,SYL,legacy_locked_col,0,21,21,22
stt4,page_0136,6,-1,3,9,9,才,tài,có,0.9885,5.26648e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,22
stt4,page_0154,6,1,3,9,9,朱,cho,nên,0.893118,0.0409537,GOLD,CHAR_A,legacy_locked_col,0,21,22,22
stt4,page_0154,6,1,3,10,10,年,nên,sinh,0.910399,0.0166116,GOLD,CHAR_A,legacy_locked_col,0,21,22,22
stt4,page_0154,6,1,3,11,11,生,sinh,thì,0.939012,0.000465744,GOLD,CHAR_A,legacy_locked_col,0,21,22,22
stt4,page_0160,7,-1,3,14,14,底,để,lần,0.839416,2.52689e-05,GOLD,CHAR_A,legacy_locked_col,0,24,24,23
stt4,page_0160,7,-1,3,15,15,而,làm,để,0.989602,7.11244e-07,SYLLABLE,SYL,legacy_locked_col,0,24,24,23
stt4,page_0160,7,-1,3,16,16,不,vậy,làm,0.936551,0.00385419,GOLD,CHAR_B,legacy_locked_col,0,24,24,23
stt4,page_0166,2,-1,5,5,5,所,sửa,về,0.895355,4.06962e-05,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt4,page_0166,2,-1,5,6,6,灵,linh,sửa,0.800781,0.004233,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt4,page_0166,2,-1,5,7,7,𢙣,hồn,linh,0.972181,0.00207918,SYLLABLE,SYL,legacy_locked_col,0,21,21,21
stt4,page_0166,2,-1,5,8,8,命,mình,hồn,0.881528,0.000322611,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt4,page_0166,2,-1,5,9,9,仍,những,mình,0.956802,1.40347e-06,GOLD,CHAR_A,legacy_locked_col,0,21,21,21
stt4,page_0166,4,1,3,15,15,古,của,ăn,0.9742,0.000170004,GOLD,CHAR_A,legacy_locked_col,0,23,23,19
stt4,page_0166,4,1,3,16,16,安,ăn,cho,0.886005,0.00019264,GOLD,CHAR_A,legacy_locked_col,0,23,23,19
stt4,page_0166,4,1,3,17,17,朱,cho,bấy,0.955605,1.22192e-05,GOLD,CHAR_A,legacy_locked_col,0,23,23,19
stt4,page_0176,5,1,4,7,7,祜,xem,mà,0.977059,0.0028754,GOLD,CHAR_B,detector,0,24,24,24
stt4,page_0176,5,1,4,8,8,麻,mà,đức,0.96463,0.00155723,GOLD,CHAR_A,detector,0,24,24,24
stt4,page_0176,5,1,4,9,9,德,đức,chúa,0.860372,0.0130896,GOLD,CHAR_A,detector,0,24,24,24
stt4,page_0176,5,1,4,10,10,主,chúa,trời,0.849311,0.0402401,GOLD,CHAR_A,detector,0,24,24,24
stt4,page_0184,1,-1,3,14,14,没,một,có,0.843525,0.00145718,GOLD,CHAR_A,legacy_locked_col,0,23,23,20
stt4,page_0184,1,-1,3,15,15,昆,con,một,0.998331,2.07419e-06,GOLD,CHAR_A,legacy_locked_col,0,23,23,20
stt4,page_0184,1,-1,3,16,16,丐,gái,con,0.865217,0.000133438,GOLD,CHAR_A,legacy_locked_col,0,23,23,20
stt4,page_0194,7,-1,3,6,6,菊,năm,một,0.850348,0.0107252,REVIEW,REVIEW,detector,0,23,23,23
stt4,page_0194,7,-1,3,7,7,在,mà,năm,0.9484,0.000232368,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0194,7,-1,3,8,8,禁,cấm,mà,0.928979,2.06238e-05,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0196,5,-1,3,5,5,腰,yêu,và,0.96879,6.37555e-07,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0196,5,-1,3,6,6,事,sự,yêu,0.808343,0.00161295,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0196,5,-1,3,7,7,対,dối,sự,0.938382,0.000488095,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0198,2,1,3,12,12,扒,bắt,người,0.960459,0.000758935,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt4,page_0198,2,1,3,13,13,㝵,người,đi,0.976313,0.000221727,GOLD,CHAR_A,qd01_locked,1,23,23,23
stt4,page_0198,2,1,3,14,14,多,đi,trên,0.809528,0.0303748,GOLD,CHAR_A,legacy_locked_col,0,23,23,23
stt4,page_0200,5,-1,3,7,8,麻,mà,lại,0.900287,0.00113043,GOLD,CHAR_A,detector,0,22,23,22
stt4,page_0200,5,-1,3,8,9,敬,kính,mà,0.954935,0.00242133,GOLD,CHAR_A,detector,0,22,23,22
stt4,page_0200,5,-1,3,9,10,廩,lăm,kính,0.81022,0.000919034,SYLLABLE,SYL,detector,0,22,23,22
stt4,page_0214,2,-1,4,10,10,朱,cho,bụt,0.980195,1.39548e-05,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0214,2,-1,4,11,11,特,được,cho,0.981077,0.00266972,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0214,2,-1,4,12,12,別,biết,được,0.894154,2.17831e-05,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0214,2,-1,4,13,13,杆,căn,biết,0.948314,,REVIEW,REVIEW,detector,0,23,23,23
stt4,page_0214,2,-1,3,16,16,選,lạ,sự,0.948458,0.000626727,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0214,2,-1,3,17,17,而,làm,lạ,0.855972,3.97535e-05,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0214,2,-1,3,18,18,丕,vậy,làm,0.861212,0.1322,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0224,4,-1,3,13,13,烕,dạy,vua,0.868815,7.60306e-05,REVIEW,REVIEW,legacy_locked_col,0,23,22,21
stt4,page_0224,4,-1,3,14,14,而,làm,dạy,0.816675,0.000142044,SYLLABLE,SYL,legacy_locked_col,0,23,22,21
stt4,page_0224,4,-1,3,15,15,庫,lò,làm,0.962513,1.83432e-05,REVIEW,REVIEW,legacy_locked_col,0,23,22,21
stt4,page_0230,3,-1,3,8,8,尋,người,lòng,0.898311,0.000310252,SYLLABLE,SYL,detector,0,20,20,20
stt4,page_0230,3,-1,3,9,9,㐌,đã,người,0.96687,0.000121497,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0230,3,-1,3,10,10,把,trở,đã,0.952345,0.000267454,GOLD,CHAR_A,detector,0,20,20,20
stt4,page_0234,7,-1,3,10,10,放,nó,phá,0.839109,0.000351562,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0234,7,-1,3,11,11,肆,sau,nó,0.831766,0.000298367,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0234,7,-1,3,12,12,女,nữa,sau,0.94036,0.000103113,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0236,7,1,5,11,12,各,các,con,0.825394,0.0108941,GOLD,CHAR_A,detector,0,23,24,23
stt4,page_0236,7,1,5,12,13,晁,con,đức,0.984564,0.000704648,SYLLABLE,SYL,detector,0,23,24,23
stt4,page_0236,7,1,5,13,14,德,đức,chúa,0.829738,0.013558,GOLD,CHAR_A,detector,0,23,24,23
stt4,page_0236,7,1,5,14,15,主,chúa,trời,0.929262,0.000820605,GOLD,CHAR_A,detector,0,23,24,23
stt4,page_0236,7,1,5,15,16,裔,trời,khi,0.81121,2.09486e-05,SYLLABLE,SYL,detector,0,23,24,23
stt4,page_0240,8,-1,3,11,11,𮎛,đã,vồ,0.879915,0.00697904,REVIEW,REVIEW,detector,0,26,26,26
stt4,page_0240,8,-1,3,12,12,石,chịu,đã,0.833697,0.000118682,SYLLABLE,SYL,detector,0,26,26,26
stt4,page_0240,8,-1,3,13,13,計,nghe,chịu,0.894973,0.000191141,REVIEW,REVIEW,detector,0,26,26,26
stt4,page_0242,4,-1,3,8,8,署,rô,ở,0.919165,0.000118682,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt4,page_0242,4,-1,3,9,9,瑪,ma,rô,0.94332,0.000358496,SYLLABLE,SYL,legacy_locked_col,0,22,22,22
stt4,page_0242,4,-1,3,10,10,但,đến,ma,0.967844,0.000147702,GOLD,CHAR_A,legacy_locked_col,0,22,22,22
stt4,page_0252,1,1,3,12,12,坐,lại,thành,0.923946,0.00256745,REVIEW,REVIEW,detector,0,23,23,23
stt4,page_0252,1,1,3,13,13,城,thành,rô,0.895683,0.000546641,GOLD,CHAR_A,detector,0,23,23,23
stt4,page_0252,1,1,3,14,14,晉,rô,ma,0.944328,0.000863353,SYLLABLE,SYL,detector,0,23,23,23
stt4,page_0270,2,-1,5,10,10,身,người,phải,0.948545,1.76405e-05,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0270,2,-1,5,11,11,世,thế,người,0.896066,8.93978e-06,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0270,2,-1,5,12,12,閤,gian,thế,0.828726,0.0112839,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0270,2,-1,5,13,13,宅,là,gian,0.963894,9.97304e-06,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0270,2,-1,5,14,14,昇,người,là,0.943349,0.0190081,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0278,2,1,3,8,8,政,song,le,0.995543,8.8197e-05,SYLLABLE,SYL,legacy_locked_col,0,23,23,17
stt4,page_0278,2,1,3,9,9,扇,le,cha,0.936322,6.35259e-05,SYLLABLE,SYL,legacy_locked_col,0,23,23,17
stt4,page_0278,2,1,3,10,10,乇,cha,mẹ,0.910622,0.00129605,SYLLABLE,SYL,legacy_locked_col,0,23,23,17
stt4,page_0280,6,-1,5,13,13,安,ăn,còn,0.9397,6.45263e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,21
stt4,page_0280,6,-1,5,14,14,𫀃,thịt,ăn,0.985767,4.25597e-06,REVIEW,REVIEW,legacy_locked_col,0,22,22,21
stt4,page_0280,6,-1,5,15,15,其,cùng,thịt,0.850867,2.90843e-05,GOLD,CHAR_A,legacy_locked_col,0,22,22,21
stt4,page_0280,6,-1,5,16,16,方,của,cùng,0.900122,0.000707406,SYLLABLE,SYL,legacy_locked_col,0,22,22,21
stt4,page_0280,6,-1,5,17,17,言,ngon,của,0.984865,0.000115933,GOLD,CHAR_A,legacy_locked_col,0,22,22,21
stt4,page_0294,6,-1,5,12,12,耿,su,giê,0.837574,0.00283082,GOLD,CHAR_B,detector,0,22,22,22
stt4,page_0294,6,-1,5,13,13,現,hiện,su,0.9222,0.00115273,GOLD,CHAR_A,detector,0,22,22,22
stt4,page_0294,6,-1,5,14,14,庵,xuống,hiện,0.899518,0.017614,SYLLABLE,SYL,detector,0,22,22,22
stt4,page_0294,6,-1,5,15,15,甚,cùng,xuống,0.975986,2.06238e-05,GOLD,CHAR_B,detector,0,22,22,22
stt4,page_0294,6,-1,5,16,16,叔,nó,cùng,0.813987,0.000527757,SYLLABLE,SYL,detector,0,22,22,22
