sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M1_0558,𐬭,"""𐬭""",1.045,5,245
M1_0559,𠀄,"""𠀄""",1.161,5,269
M1_0560,This is a handwritten Vietnamese script. It looks,"""This is a handwritten Vietnamese script. It looks""",1.208,12,221
M1_0561,---,"""---""",1.001,2,267
M1_0562,---,"""---""",0.850,2,209
M1_0563,---,"""---""",0.933,2,224
M1_0564,---,"""---""",0.742,2,221
M1_0565,否,"""否""",0.994,2,250
M1_0566,𐬭,"""𐬭""",1.024,5,250
M1_0567,---,"""---""",0.884,2,211
M1_0568,越南喃字,"""越南喃字""",0.761,4,189
M1_0569,ក្រុម,"""    ក្រុម""",1.562,12,317
M1_0570,𐬭𐬭𐬭,"""𐬭𐬭𐬭""",1.251,12,250
M1_0571,𠕃,"""𠕃""",1.152,5,269
M1_0572,𐬭𐬭𐬭,"""𐬭𐬭𐬭""",1.167,12,233
M1_0573,𐬭,"""𐬭""",0.852,5,189
M1_0574,一,"""一""",0.984,2,267
M1_0575,---,"""---""",0.829,2,197
M1_0576,---,"""---""",1.015,2,285
M1_0577,---,"""---""",0.835,2,221
M1_0578,ក្រ,"""ក្រ""",0.837,7,173
M1_0579,𐬭𐬭,"""    𐬭𐬭""",1.173,12,216
M1_0580,越南喃字,"""越南喃字""",0.957,4,237
M1_0581,越南喃字,"""越南喃字""",1.159,4,267
M1_0582,</table>,"""    </table>""",0.968,5,233
M1_0583,---,"""---""",0.910,2,221
M1_0584,---,"""---""",0.957,2,250
M1_0585,图1,"""图1""",0.872,3,197
M1_0586,（越南喃字）,"""（越南喃字）""",1.184,6,284
M1_0587,---,"""---""",0.726,2,179
M1_0588,สุด,"""สุด""",1.241,7,284
M1_0589,---,"""---""",0.959,2,253
M1_0590,สุ,"""สุ""",1.095,5,253
M1_0591,จ,"""จ""",1.103,3,284
M1_0592,---,"""---""",0.879,2,209
M1_0593,สม,"""สม""",0.987,4,245
M1_0594,𐬭𐬭𐬭,"""𐬭𐬭𐬭""",1.202,12,227
M1_0595,</table>,"""    </table>""",0.982,5,237
M1_0596,---,"""---""",0.734,2,183
M1_0597,》,"""》""",0.858,2,250
M1_0598,）,"""）""",0.732,2,182
M1_0599,ប្រាក់,"""ប្រាក់""",1.205,12,237
