sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0558,𐬭𐬭,"""𐬭𐬭""",0.904,9,199
M2_0559,峙,"""峙""",0.697,3,250
M2_0560,ขอ,"""ขอ""",0.739,4,225
M2_0561,中,"""中""",0.551,2,173
M2_0562,𐬨𐬨,"""    𐬨𐬨""",0.921,12,205
M2_0563,คุณ,"""คุณ""",0.615,7,107
M2_0564,峦,"""峦""",0.737,3,250
M2_0565,）,"""）""",0.720,2,233
M2_0566,（越南喃字）,"""（越南喃字）""",0.765,6,194
M2_0567,邸,"""邸""",0.774,3,267
M2_0568,𐬭,"""𐬭""",0.844,5,263
M2_0569,𐬭,"""𐬭""",0.732,5,221
M2_0570,𐬭,"""𐬭""",1.028,5,253
M2_0571,加,"""加""",0.662,2,233
M2_0572,สุด,"""    สุด""",0.964,9,263
M2_0573,孑,"""    孑""",0.776,5,216
M2_0574,李,"""李""",0.777,2,267
M2_0575,山,"""山""",0.946,2,233
M2_0576,𐬭,"""𐬭""",0.912,5,245
M2_0577,---,"""---""",0.568,2,183
M2_0578,𐬭𐬭,"""𐬭𐬭""",1.004,9,250
M2_0579,𐬭,"""𐬭""",0.619,5,173
M2_0580,仟,"""仟""",0.922,3,299
M2_0581,"<table border=""1""><tr><td>衡</td","""<table border=\""1\""><tr><td>衡</td""",1.035,12,253
M2_0582,𐬀,"""𐬀""",0.783,5,189
M2_0583,览,"""    览""",0.898,4,267
M2_0584,𐬭,"""𐬭""",0.907,5,299
M2_0585,𐬭,"""𐬭""",0.785,5,245
M2_0586,i,"""i""",0.838,2,301
M2_0587,𐬭,"""𐬭""",0.893,5,269
M2_0588,---,"""---""",0.711,2,233
M2_0589,---,"""---""",0.705,2,237
M2_0590,田,"""田""",0.604,2,189
M2_0591,---,"""---""",0.746,2,233
M2_0592,สุด,"""สุด""",0.820,7,216
M2_0593,𐬭𐬭𐬭,"""𐬭𐬭𐬭""",1.009,12,221
M2_0594,峨,"""峨""",0.572,3,179
M2_0595,---,"""---""",0.723,2,233
M2_0596,ក្រុម,"""    ក្រុម""",1.041,12,245
M2_0597,请问这个手写汉字是越南喃字吗？,"""请问这个手写汉字是越南喃字吗？""",0.959,12,209
M2_0598,越南喃字,"""越南喃字""",0.922,4,318
M2_0599,---,"""---""",0.901,2,317
