sample_id,pred,col_pred,col_kinh,pos,align_op,col_lev,n_col_pred,sec
M1_0166,麻,翁堇后生滓筑琚巴碡中谣何眉石衍麻罢寻首洽,翁垩君生噀於城曉巴㸔中湲何眉君何麻罢㝵着哈,16,eq,13,20,1.420
M1_0167,,谷俌令俌如於低沛別衛佣主支秋圭,詩景謁浪各甫𭔿甫妃於低沛别碎術用知主支秋𥁞,12,del,15,15,1.051
M1_0168,代,共谷寻此代二馬固則勿主违欲庄差悲救几恪奇淫,省兵各㝵些代云𫠉固初知主迂秋庄差恐赦几恪寿蚤,5,eq,15,21,1.154
M1_0169,星,姚由噆白英君劬罟麻餘兮堇嘟連星帝,華葩乙烏姚由𦝫而茹君㓜㝵麻餘斧垩啼連星帝,18,eq,12,16,1.370
M1_0170,曰,曰示本道痕埃乃及几等道者拘吏尼稱怎体志在油麻,代㝵曰示孔本道浪俟及几𭓇道詩判支尼拜烏体示油麻,2,eq,14,22,1.390
M1_0171,歬,歬混敵在奇付奔業衣朱官該城衣察用吏,退衣曳混瞂在寺付𭔿華衣朱官該城衣察困本,2,sub,9,17,1.133
M1_0172,奴,及碎吤双霄丢主叁作碎宦建际奴繇,奴連懐奴碎皆双膏丢知主尤作碎宦建陈奴奴𫤰殊,18,eq,12,15,1.514
M1_0173,吏,些踌談奏局衆殍駼勿主吞却年吞共但吏,堊樞為些殊浪奏君衆碎餘知主吞邳年吞共但吏和,19,eq,11,17,1.172
M1_0174,吏,固卵冬吏毒祀埽性羝多割吏籡真稆笼边函底衬,君屰固泖冬吏對戰祁捧性弦多断吏綴真魏丸色迅囚底対,14,eq,16,20,1.478
M1_0175,戕,悲徐宧戕不困寻蕭康床寻庄循事信奇特福,共品折女咫餘官代而困㝵靜凜麻㝵庄𥙷事信寺特福,7,sub,16,18,1.224
M1_0176,体,聂天虚聂婿弘晃流于頌猗先異凸些体灵認各寻趣,遡天堂蔑時衣昆滋于須衙先昇出坐体夷魂荅㝵遼,15,eq,17,21,1.267
M1_0177,自,自德主支欹弊朱旦伞至恃毯林巴甯,於匙乔自德主丈秋噀唯朱旦并垩尼特巷林巴南,3,eq,13,15,1.295
M1_0178,几,朱几直帝古施師界古些庸借古施咒古德主,施朱几嗔市古陁乕要古些麻借古施異古徳主,2,eq,9,18,1.283
M1_0179,,甫柒庄詖垈双雲柒庄年朱团除官久閮,礼古石餘寺柒庄敢至双啻架庄年朱困除官氏悶,1,del,12,16,1.208
M1_0180,等,圣雲常德王技教麻等周法帝世聞共,蜀出位翁圣署常德主技秋麻㝵因法𢃄世闥女,12,sub,12,15,1.240
M1_0181,迈,奴渚谷本道伍甥相渠迈斛麻耿軍阁扒寻者沁綀,罪軍奴攺者冬本道丘塊朔深迈辭麻欺軍阁扒㝵寺祕練,12,eq,15,20,1.307
M1_0182,軌,请軌事露初之理者架必趑仍麻疥思心朱,冷妄碎滿執事磊𭃡而之理寿架衣赦仍麻祈鬼不殊,4,sub,15,17,1.349
M1_0183,景,奉物困心悲涂羽淖凛連判兆孤景姑逸,商餘奉物困𡖋在悲除羽陣漂運刾代孤㝵䏻茂,16,sub,13,16,1.321
M1_0184,,王技秋裈米旦彙至尼愢者豕吆迈畜,衛自德主技秋衆代朱旦弇至已愧者森以通南,2,del,14,15,1.125
M1_0185,奴,傀添儿忌至供固欺末魔思不朱奴我拿素,役冷僥吞馬几忌而聖拱固欺末魔鬼常万朱奴我𭔿垩末,18,eq,15,17,1.024
M1_0186,,流福朱導帶殼兵灵魂前德主裔把功連,也隔丿屍曰福朱㝵容殻共灵魂粛徳主裔把功率,0,del,12,16,1.295
M1_0187,,朱特布犟妓渚之奴畏祈共哗碎邑,獅每犯產朱特沛律共獰奴潜文奴眼折芳啐碎色,0,del,16,14,1.121
M1_0188,代,奇暑只事拯衣馬主蚕平弄新准代焙烛奇,豔多歇寺㝵及事極衣為好主吞平弄新官代斑烛寺,17,eq,13,17,1.361
M1_0189,時,壳圣中认連而救盾仍寻童直毋叟時迈,伯麻辰壳圣中八吏事茄盾仍㝵童省每幾得時边丿,18,eq,14,16,1.119
M1_0190,仍,店仍願共真伤波凄朱特甥思双齋中壽芳,報述收店仍領兵真防波運朱特魂所思双膏中弄共,4,eq,12,17,1.176
M1_0191,餘,李建遺祿僳李朱寻餘卷徐吆棼,牢在涿㤙季吏遣祀𰂸孛朱㝵除悲除屹弇毛,13,sub,17,13,1.143
M1_0192,主,救咒导主砰初賰進天下者晖强明欣文朱释特,𫝕時次𭭕罪㝵主碎𭃡贖遝天下詩碎強阴欣文朱碎特,6,eq,15,19,1.175
M1_0193,渚,道蹭瑪固喉庄不嗔渚僑而文穡和害碎矣朱狮,或仍本道曙瑪固限庄㔻嗔渚傷而文矯而丢碎矣朱解,11,eq,11,19,1.299
M1_0194,軍,即重軍翁托署以犯罪邪淫乞願帝奇奴,郎重要軍翁批署入犯罪那鳯麻悶邑願席府奴,3,eq,11,16,1.276
M1_0195,歇,释咒几除主蚕咒句連歇用主宸丂罘寻袖卑,良碎䍐几除行主忝䍐右運歇花主官与𭩮㝵祕曳,11,eq,15,18,1.040
M1_0196,朱,麻恽奴浪骨而歇飭朱妲铺事童贞妈裱衣咽,仍而云悪𭪙麻惮奴浪眉而歌飭朱如補事童直如執咽,13,eq,14,18,1.205
M1_0197,宰,生音固几体灵魂寻婴埋壳刈朗宰冷女体汐,連生毒固几体灵魂㝵䍐堪帝州朗窣卷共体丿,14,sub,11,18,1.546
M1_0198,命,任命共家戍嶽瑟迊街另詠古朱儿庫循踏麻,老取任命共隊茂嵌瑟匠術数陁歇古朱几渾𥙷堦麻,3,eq,14,18,1.184
M1_0199,,斧蓙沘嘈共谷梵四德主支秋诸固鋕謁泣天下麻群於,𭃡欺弃垩批晋共各兹四徳主支秋渚固𣄳謁泣天下麻群於,1,del,11,22,1.321
M1_0200,碎,朱旦義代主碎弄冷無劣唉教辽思已得放建尚,哭尼朱三篇代主碎弄冷無穷咲教故思己得故更有,7,eq,11,19,0.812
M1_0201,連,奉挟儿騖微包庄特旦欺寻屯茶氦四哥勿連的窉時妓架,㪯挾几驕微包庄特旦欺㝵㐌茶易四㝵𭃡連而翩時汝樂,17,eq,13,23,1.043
M1_0202,禁,皇尼体卿禁庄朱繚彰夸呈等責侗凛牢庄辦儿德主商堇,𦤳尼体個禁庄朱餘彰荅皇時責例凜牢庄稌几徳主爾至,4,eq,13,23,0.995
M1_0203,罂,朱螺疾来敦罂此固戾哥女先罷配迸稄郭詓寻凛府擂噀庄,朱塊疾來欺畧共因受𭔿女先異屍廷移郡鼓㝵廩疳樞喫庄,5,sub,19,24,1.097
M1_0204,,德王府椟事亭友冰朱寻鸳末事率中灵密亘飘左杰,𭃡丕德主商撓事寧犮外朱子喬末事卒中灵望至獸在群,1,del,16,21,0.904
M1_0205,旦,多佇凄麻打累固反孝哥真屯犯没罪重奔旦称,門萬㝵多件唐麻打沉固及吝罸具屯犯及濁重在旦称,20,eq,13,19,0.837
M1_0206,意,帝之時寄笺固伎意产行寄富青凛生時存庄,帝之時㝵盆固没彥意户行昇富責廪生時在庄,8,eq,9,18,0.905
M1_0207,凛,旦纡古尝斗雹交龇城朱年涅欤稠让泖禈凛寻娠恩偬主,連旦紆古甞霍多聽城朱年星歇網北柳噀廩昇極恩徳主,17,sub,17,23,1.077
M1_0208,,朱本道蜂奉德主府時碉買特贼桐占罘凡武哮庄,各姦蜍朱本道蜍奉徳主爾時個買特賊碉专巽几曳時庄,0,del,14,20,0.871
M1_0209,,本通歇於帝丑的計法最知浚客意烬却色如爖,共本適敗於帝丑而計法是如没吝意煙如身色中煆麻,19,del,14,19,0.872
M1_0210,朱,爲因府載弄具德主支秋腰几軬仕把幼朱記磸宣倫,惜功爲因初勤弄具德主支啾腰几庫仕把功朱妃護宜信,18,eq,11,21,0.991
M1_0211,懇,庄朱麻浪碎昏懇来時拱沛等迤特必礼巴霪已,至庄末麻琅碎晉腮楽呼拱伂爲㐌特为礼巴邁巴,7,sub,13,19,0.763
M1_0212,重,圭翁呈厄哭或署库手屯烫骨翾昂重傳苛聋威重驾囤,圭翁𦤳尼花城𦝫摩毛燹身霸爺重廪岢韋娀重爲固,13,eq,18,22,0.954
M1_0213,朱,碑庥渚自哥意朱里生時寄下頃運庄困欵塊在過皂,妨疸爲碎麻渚自𮊸意朱三生寺身弋頋運庄因欺塊在過包,9,eq,14,21,0.963
M1_0214,翁,褐色洚寻補眉釜仕的伴共聋朱別筋蚕羅体希翁墨意,祸包涂身補眉蚤仕而伴其寗朱别飭䖝羅体希翁璽意,19,eq,12,22,1.015
M1_0215,驭,神現竃車聳所驭吏先車連棱已帝錉固事是次女了,神𠒇庵車篝所馭吏先車連棱旦帝座因事遥吹女仍,6,sub,10,21,0.835
M1_0216,生,生等意屯特罢重林戴灵恕品福庄固恨罘無穷,𦤳連生鮮欺意花特罢邁林歲灵𢙣即福庄固氓哭無穷,2,eq,11,19,0.989
M1_0217,焉,翁至善恭死焉道傳,冶邁愁丨翁至為也㳟死爲遁傳,10,sub,9,8,0.522
M1_0218,庄,特置紡痕慎矢惕碎夈要堍庄特文笑等帚朱,象庄特置呌𫝕鎮咲傷碎茶要燒庄特女咲等帝朱,13,eq,12,18,0.855
M1_0219,宣,官宣呐的正時就打凛体寻庄計事打花呼必先叁折信意,官宜呐而丕時代打𣜦体㝵生計事打按時我定多折位意,1,sub,13,23,0.932
M1_0220,尼,尼閑埋年迊送些诸朱圣夺边意女双斋吃寻庄宜得輂变,尼爾埋年運共些渚朱多李边意女双看乇㝵在直得輝交,0,eq,13,23,0.975
M1_0221,,呆竧等次罢他缂荣連喜之坐笑恭,連浪架笑謁等次雲仕綽米連時𭔿不紀得意身兹功𭪙,0,del,19,14,1.061
M1_0222,事,特事章中和德主爵庄晴保寻宿本吏志石梦府孙,特事庫中而德主愈生時保得辰本退品尼侯悶於詩布此,1,eq,16,20,0.761
M1_0223,寻,凁兀困疾時寻罝之勿罷戮重畧末僡主窃欦心奄乙寒,淶几因疾時㝵置召勿芒致重零末德主爾欣白邑嚢,5,sub,16,22,1.078
M1_0224,重,億主支欼傳涉極重意時柴龙应橫武亖淹稱容朱,礼德主支秋傳法極重意時柴宠竝模戎三庵樞容朱,8,eq,11,20,0.983
M1_0225,特,酪没好油其古烬先參朱旦尼更奪客街庄特蕼僊主府,糙没圩酩没圩油其古将究多朱旦尼吏唇容街庄特魏僊主爾,20,eq,13,22,1.029
M1_0226,連,扪庠召罰尼解罪牒吧頌吏巡礼重寻連匓乘命哮吒津,坤連折麻石罰尼觧眾廩托夷吏逐礼重身連割迷命侍乇陣,17,eq,17,22,1.343
M1_0227,沛,收故森灾罂包没叔乳湿命帝沛焐厕翕皇意,三賊時𭣣放在衆乳包皮私乳瑟命帝沛焙岀爾翁𦤳意,15,eq,16,18,0.913
M1_0228,特,渾把奕熟欣媚朱卖特折爹道呐的歪新各官連繪倫,噇罷犀妃夷黙欲馗朱英特折悉道呐而玉断各官連繪禊,10,eq,14,21,0.866
M1_0229,鸢,命立直公訴各米連綀涱衆碎庄敦皋事笨苛連歜谷架鸢,命而其嗔及罰多米連練辰衆碎庄敢察事樂哿連歇各衆爲,23,sub,16,23,1.034
M1_0230,花,德主術時年如花挂中交必朱年軍与扒寻等適奔,意因道德主爾寺年加花挂中芝丕朱年軍与扒㝵爲道麻,9,eq,12,20,0.875
M1_0231,及,衍吏守徵事寧生於事及兀礼寺先界墵,虚悉仍徒孛爲徵事崒生於事丑及兀白礼孛先䍐塼,13,eq,12,16,0.842
M1_0232,丐,寻更設丐文未特敬巴惹種高連年,丐於尼薏朏边左身連寘殿丐女未特敬巴䆫極髙連年,11,eq,15,14,0.739
M1_0233,狱,麻各寻意死烤命中烬世圈庄兄灵鬼共壳中熔他狱,麻各𭔿意名出命中煜世閹庄召灵𢙣共壳中捉地獄,20,sub,10,21,0.861
M1_0234,朱,界未天下五寻直納調意中軍俩堅習連朱年何也,畧末天下而石昇疋的調意中軍硐建息連朱年祠民,17,eq,12,20,0.870
M1_0235,,哎两扔謨朱昆庠倬堇朱特祕固怖庄翁意体妻,再意連攺典𭃡謨朱昆麻保重朱特位固肺生翁意体妻,2,del,12,19,0.926
M1_0236,,思迷禎奴夤時寻書命浪德主支秋礼泖命,零麻懬思逐補奴多寺𭔿責命扆徳主支秋祀柳命,1,del,13,17,0.816
M1_0237,麻,特創閔麻祕事中弄寻巷別几囫姜共僊主衞心庄困欺儿,特創朗麻𬒳事中弄㝵些創几國隻丑德主爾兀庄因數几,3,eq,14,23,1.063
M1_0238,,推特踌遠僫主倚時淃在交鸯双庄朱繚孝咒,蚤㐌推特群遁徳主爾時屠些左女爲叔庄朱徐孛突,1,del,15,18,0.941
M1_0239,課,下必哥課閑傈罘礼安秉巴寧庠每竂求饒經凛戍孝理高,下丕等課開係罷礼妥棄已得奔每𭔿求饒𦀇厚改斈理髙,3,eq,16,23,1.074
M1_0240,权,主支歌权掂迍特福床猾稄僻莓兄折篙道庄時獫奉,焉僊主支秋奴接庄特儒侏循稷偉蘇召折詹適庄時餘李,5,sub,17,21,1.101
M1_0241,意,寻些看寻更至浪事意走沸碎圆意效德生同在,昇些㸔㝵連至浪事意庄怖碎國意敬僊主爾在,13,eq,11,19,0.806
M1_0242,,事厣於灵密重闈兕外壳雲冥末寧冷含署尾率,生等断事宰於灵眾連蘭架外壳爲架末窣今冬署尾率,0,del,13,19,0.964
M1_0243,旦,事磊屯山雲曳盛庄因召吏遃實旦默伶戎,鬼時吒受難事磊㐌曰罢曳民庄因尼吏道實但數伶戈,18,sub,14,17,0.845
M1_0244,德,主宿德主宿饲体末寄庄別罘笑占罘朱走屯生等双,喝共㸔德主圓例体末𭔿庄别究疾与噐朱丈㐌生時政,3,eq,15,21,0.889
M1_0245,孙,庄固老帝中命庄因種多盞肆文因事恪庫及孙等,恥始庄固𭁵希中命府庄因種与益肆文因事恪庫皮外爲,21,sub,10,20,0.872
M1_0246,主,伏掩的朱奕年軍德主支秋皬默祆乘齋寻些别,童道祆庵而朱夷年軍德主支秋䋲黙袄奕喬㝵些别,10,eq,12,19,0.895
M1_0247,折,柴狸折哺哭之的石寻練痕在密折時牢自碎的桨,海辰染銭抑岫哭厶之而丕身殊辰庄折寺牢自碎而孚,15,eq,17,20,0.862
M1_0248,天,德主府連天壕公德無劣,院𫞓寺徳主何芋連天室𡰱信𬻝𭤧,8,eq,11,10,0.561
M1_0249,色,事婭色体歎乃哱庄閤街訊律浸袩事意東庠渚,之要袴事馗㐌体欺乃寺𡉄悶街姦律受祐事意連麻渚,5,sub,14,19,0.994
M1_0250,,之思建綀浪泉碑庄沛德主府党固汲僡主府,蜍眉而之思逢煉浪衆碎生師徳主爾𫥢固激德主爾,0,del,15,18,0.815
M1_0251,影,图影僁主支秋判器末餣哥涱屯祭年祭吏之,欺意固影儒主支秋判畧末饒昇辰乇察年察吏之,3,eq,11,18,0.840
M1_0252,,翁至玉支姑撇罘傳,夢照翁皇支故抛呉傳,0,del,7,8,0.480
M1_0253,,主支秋唲化朱旦翁玺厄思志藗罘南,自徳主支秋悮代朱见公翁皇屆思起邁罕南,0,del,11,15,0.728
M1_0254,几,於罬末几谷圭碎哭涹衣支鐷初碎迤遺吮轂建,當於畧末几冷圭碎芒厉衣主鉌𭃡碎㐌邁吃昏建,4,eq,12,19,1.050
M1_0255,各,恪折奴丞几折架笥拎梗各本道理時故浠愛共折必思妻,修折放丕几折棃爾捧使各本道理時放沛愛共抑与必緦委,10,eq,13,23,1.041
M1_0256,各,德主爵必没法選朱些特別事德主心稄銹内鏚燽各曰無合,徳主爾而教法遥朱些特别事德主丕移穌山疎燭各曰無含,20,eq,13,24,0.937
M1_0257,绊,真感绊牛羽鵟寻基妆外麻脊庄玉帚代疠疸积沛南绊重因,夀㝵真底斗中𫀃鴛㝵些祐皮外麻㸔庄丕希代疚疸如斾南斜連因,5,sub,19,24,1.065
M1_0258,佯,新峪庇班店翁皇批署句契共寻佯浪屯泌共,書㐌所𡻕𫞹尼在班店翁𦤳挑鲁現勻共㝵保浪㐌祧共,17,sub,16,18,1.198
M1_0259,寄,衣些寄何意劫歌古兵稠但愈哮翁王配上傷,断巴凨衣些廚阿因意刧歇方共例坦意畔翁皇配之獨,6,sub,17,18,0.800
M1_0260,旦,年劍翩朱天下特獢旦歎寻顧哮夺字叒共言罂為聋,年劍朗朱天下特燭旦玖㝵履時斈字䓁其丢署算,8,eq,13,21,1.025
M1_0261,浪,哗浪僫主雨阔法無穷倔息翁驾近汞未停黏吏,交梁麻呌浪德主爾國法無穷脉恩翁爲迤𣱵未碎栽吏,4,eq,14,19,0.862
M1_0262,主,中碎群苯遤礥寻直信意氓恩德主厮曀待其凡,中殚群奉邁褒身宜侯意脉恩徳主爾曠持共几,13,eq,14,19,0.934
M1_0263,虫,鄧重兴哥德主匐捶皮年罢嘉美弄朱翁壳虫,殿昆鄞重発昇徳主爾捶皮年罢歲羡弄朱鄧壳共,19,sub,11,18,0.849
M1_0264,礼,庄固偁秘俟囵浸宦真礼淹寄命効時公翁曰無庄朱礼再荔官,生固偏𥝠咲因放官𫞲礼鞏盜命𭃡時公翁曰無庄朱礼麻為官,9,eq,13,25,1.030
M1_0265,麻,朱烪黙把時寻私耨麻支幌朱巴遠寂旦默支屯却寺鈾,福朱侯黙把時子代耨麻殳発朱巴逼病旦欺丈㐌断時鉞,9,eq,14,22,1.075
M1_0266,末,赦彥体寻石郎重欲咒阉打考咱末弄皮重双者官与煇性,赦爲体𭔿鄧重微罷悶扦為呐末弄皮連双看官与煒性,12,eq,13,23,0.921
M1_0267,史,翁星在哭寻源些穷垂油麻默厣祂庄蒂弄愿羊傣史燮,翁𦤳尼罢㝵流些扇至油麻欺群祗庄𢃄弄德毛偷吏燒,20,sub,16,22,0.950
M1_0268,生,生事意平王庄同哭包饒朱些特屹麻毋饭此,涂麻數乇生哇石事意平弄庄因哭包饒朱些特经在每仗燕,4,eq,13,18,0.830
M1_0269,巴,南走特安旺帝之府古安平没哥娃爱巴哥丕哥午,饒南庄特安汪帝之仍古安平沒昇珪安巴罸丕㝵午,16,eq,10,20,0.878
M1_0270,朱,事意几庄於寻告其碉浪荣忌动礼玄最蜍麻丰朱特按儿,事意几庄於昇告共個浪采忌𭃡礼古兹蜍麻半朱特挼几,19,eq,10,23,0.925
M1_0271,堎,俾麻堎仍事困谁罘唐特事酌霄建府一等斧事主爸皇沫,悶麻燒仍事困准䍐虎特事釣實連爾一等今事主冬𦤳床,2,sub,13,23,0.960
M1_0272,凛,善些絷死焉遠德主支欽灼碑凛必之隧烽番哆石共,為些黎死為道徳主丈秋灼碎凜而之閉除䍐唱双趙,12,sub,16,21,0.973
M1_0273,哥,朱几結事意年辰郎重思末天下為庄周法帝還麻哥庄口固,朱几结事意年郎重畧末矢下爲庄因法弟遥麻㝵庄白因,19,sub,11,24,0.958
M1_0274,连,饶寻朱别唐连天壹湖崔冥仍皇焉拱固乘先罘黎输,氏牡饒㝵朱别虎連天耄用准宅仍皇為拱固奕先要臻翁,7,sub,15,21,0.783
M1_0275,朱,釗饒灵恕寻些誊事意雹思的歌飭朱寻未事,末厕爚創饒灵望㝵些為事意魔思而敬飭朱身末事,17,eq,12,18,0.877
M1_0276,礼,意更末庠群味兵絆尼坦厌惜凛輩思礼形导,坦時漏意連末庇群朱兵紏尼坦辰憾凜輝思礼形㝵,18,eq,12,18,0.926
M1_0277,朱,德主不豑鄖酥自末府木朱想塗已寻些体建当歌,明礼徳主丕穌節酥自末爾木朱揔涂已𭔿𤍠体連与𰙔,12,eq,14,20,0.814
M1_0278,億,事本道共的典呱虞雲政懆呈億吧瑪役何歌飭欵,每事本道共而仍典後廩韓敬慄𦤳徳把瑪役何歇飭欺,14,sub,13,20,0.988
M1_0279,德,傳信令朱哥特翊浪於來豺弄德主府遑祀功朱,天仰傳信冷朱𭔿特劒浪於耒釘弄徳主爾遣犯功朱,14,sub,11,19,1.030
M1_0280,麻,朱碎丄政蜀寻庄考麻至痕碎罘几团深饒杂礼眉,直不紏朱碎丑政済㝵庄肯麻至俟碎芒几固羅饒孝心礼眉,11,eq,13,20,0.941
M1_0281,自,灵恕冕麻鄉自意街婪生群図納旦事礼重女,穌㐌捶灵恕冕麻御自意街肆庄群因肭旦事礼重女,8,eq,8,18,0.792
M1_0282,爾,省故卫歙真記呈閱徐柴保奴爾晋朱皮党意故,事庄盗放旦致真妃皇閉除挐保奴陶晉朱皮壳意奴,14,sub,15,19,0.858
M1_0283,,主走欼開除碉果少兩呐判拎寻中就徾花凡倰懨,蜍德主寺歌開除羽果少夜呐判捧字中花獄花凡伎懶,0,del,12,20,1.002
M1_0284,施,德主府庄朱寻息命姜骂丕俐先罘標由施鸟,𭔿㸔丑遍徳主爾庄朱𭔿息命委得丕何先異摽由施多,20,eq,13,18,0.904
M1_0285,閔,熏灸永碎在及等効閔涂寧術掇弃笨衔武符雨妃慈,時柴更多𣱵碎花及㝵𭃡閉涂得街𥟀存亲術应将厕妃意,10,sub,19,21,0.907
M1_0286,淵,瑪亜罘農庄同叔蜍淵意等寻直遙壯命必重進婦,瑪獅亜噐罢庄固兹蜍用意呼得直逼杜益命丕重遣婦,9,sub,13,20,1.032
M1_0287,意,事意咒事進苟則哩犯潀庄伶特事意兇閣烩哥悸聋,事意花事途眉罽理犯罪庄行特事意筦閉涂身摩韋,1,eq,13,21,1.005
M1_0288,莲,罘闕翁皇焉垂緡莲芯吏石法沼霁女戉哥庄公循坦命,㓜噲哭𭃡翁皇為連循連恐吏石法𢙢罪女改㝵庄反相坦命,9,sub,15,22,1.017
M1_0289,推,翁美冤末灵恕唲麻推理賮浩烧府讨詐之纲,𭄿各鋪翁羙寬末灵架麻推理實潜燒夜尅詐以之例,10,eq,14,18,0.772
M1_0290,灸,更屯氖奏們吧事意油麻倔庄屬苯灵灸巡愈罟烂几,砌其連㐌電奏向乇事意由麻傾庄問朱冕多坦慰㽞坦几,17,sub,17,21,0.929
M1_0291,朱,朱特吃麻憩命朱意必冒体事意時厚麻近交連偾砃体,朱特吃麻𨼆命朱急丕𭔿体事意等羽廩麻要多連機例体,6,eq,11,22,0.942
M1_0292,重,寄思祠贤冷寄重我連恩心,与翁巽例屠冷𭔿連我逢夜伐丶,7,sub,11,11,0.529
M1_0293,麻,意吹南遷仍麻特饒玏凛掌未命壽禾本酒罢,乕石聀意欣南邁南仍麻特饒功凜韋末命諱㸦本適畧,9,eq,14,18,0.907
M1_0294,堵,連年堵如染泖正把百意只計事庫的压,年欺黙襖連年堵如染仰丕把皇意𡰱計事庫而不乇,6,eq,11,16,0.814
M1_0295,敝,戮屯敝壼灸丑必箢品絵蜀闳皮荔固几直寻罷壳,銓軍賊㐌破虚多兵以饒品蜍置因受冬因几冝斜皇堯皇,4,sub,21,20,0.909
M1_0296,朱,旦欺罷碎吏顊淩讹德祀秘碎交浣朱特凿足世閎蠕砰,准罪三欺罕碎吏領俊礼僊記代羣多虎朱特禹里世閤矯碎,16,eq,18,22,1.010
M1_0297,德,直飭玉朱年德主蔚直舒靠必潏美各官勿記惹,命妃意值飭不朱年德主裔宜身韋咨𠁅美各官㓜記意,8,eq,13,19,0.847
M1_0298,末,佑末乞燹意庄闢事意吏受楽支終打沉恇顧未特,悶佔末乇隻意𭔿庄悶事意吏受楽支终打服恆願末特,2,eq,11,20,0.980
M1_0299,罢,事勿萤朱依計發車如私係罘架符重罢地置特無意塞加,事以益朱依計發卑以從係器而条苛運罢北置特我意㝵於,16,eq,14,23,0.894
M1_0300,罞,卢欺罞嘜淫鴏欺輔妻女寄别事秉兵事渚旦囤改,放涯户欺畧時滛眀欺庫妻女𭔿別事庫兵事渚旦固放,4,sub,13,20,0.961
M1_0301,時,周没客歇哥辞謂思心撐霆顛連須寻恭時团几悸,身固皮吝欺哥群謁鬼公擔霆𩔊連須子些時固几慱,17,eq,15,20,0.938
M1_0302,德,朱寻我府注特分焉罢德主府也德溪扶缓分鸳罢,朱身我有生特分爲罢德主愈共德磎扶護分爲寒,9,eq,10,20,1.023
M1_0303,庠,本括厄重濘俞呈龍之想改帛察功寻庠封戜朱罷巨王政翁,奔拮危重溽翁皇苑之思发南察功𭔿麻封聀朱芒皇政有,15,sub,17,24,0.968
M1_0304,觅,汞命寺德吧挥朱敫雍鄉寐很殠挥朱觅蕖,皇㐌三未命時僊𭮀梓朱𡻕藿椰在浪磎拌朱昆蕪,18,sub,17,17,0.841
M1_0305,耒,蓓庄朱於菕兵本道書女如丂翁耒庄翰朱捕尾真論,寺補庄朱於篇兵本適實女雄丐瑜耒生翁朱捕尾眞論,14,eq,11,21,0.941
M1_0306,,吏待思史命虚祝床衛共元煖谷赤惜双斋布朱,福徳吏特怱思迅命底𠰥示麻侍甚死夷各未睹双商怖朱,1,del,18,19,0.908
M1_0307,因,本題捶而記欺寻辟祐詞呈衣秙百移車時因,仁僊詩本道捶而弝之欺㝵群社朔皇衣移車時固,19,sub,14,18,0.841
M1_0308,,双清氖千麻勳安兒國當怎担照徢,事世閹双离昆千在勸餒仍晁悶爲餒以丕拱固傷重女旦欺,8,del,22,14,0.805
M1_0309,於,罪麻舜田台吧碑於世德主府重宣屏它生等新觅等,眾麻墀死田留𠑶碎於世徳主例運玄麻元生等科息等,8,eq,14,21,0.916
M1_0310,几,車裔几排達事时詐的朱盡庄玉欲合吏中域歌樞由応,移率喬几排逹事时詐而朱虚庄丕眠含吏中城歌御由念,3,eq,12,22,0.867
M1_0311,呐,於倔建自意術鋛改呐河郎特每省共於氛蜍仔涅朱,碎悶於低連自意街陣奴呐所昂特每萄共於益榦仔渥朱,10,eq,13,21,0.943
M1_0312,事,庄因吩戎寄寻些寫饒意聟恪意敖応閱事尼把同,意生固公双竒𭔿些偉饒意偉修意教云悶事尼把同,17,eq,13,20,0.982
M1_0313,無,旦祕法罡德主府的孛朱詩群祀戲特無矷,事意連象旦祐法遥徳主爾心爲朱𭔿群祀歲特每斫,19,sub,14,17,0.960
M1_0314,浪,库桔壳几狗我行惹罔迂石道庄閱悇屹笑婿称直浪粟碎,閑麻拮壳几朝𢧐許謳罪㐌石道庄閱除始英鏡称宜浪衆碎,21,eq,15,23,1.107
M1_0315,体,事意思巴南体烩意進寻過連等寻愻命毒,族爲事意思巴廟体煜意强得強過連時昇急命書,7,eq,11,17,0.797
M1_0316,,一鸢末哮蜀矢仔遊朱卞鸾末灵寤庄勋特命卷炼采來,几憧喬末哇㢴突仔邇朱卞喬末灵望庄助特命恙除來丘,0,del,14,22,0.986
M1_0317,祉,特奴却体德主支狄寞咀共寻滚祉主停因牢败乃虚,㐌特奴者体徳主支啾漢且共㝵浪礼主碎因牢欺乃底,14,sub,12,21,0.931
M1_0318,連,捕寻惹買扪翁玉意連交惌浪淹占事庸紅文黏,𠯵捕𭔿意𧹒打翁𦤳意連女慰浪唵渚户事捕奴敖,9,eq,15,19,0.919
M1_0319,涂,朱晁建師動鸯懷笴害耳命開涂織蜀別意罘,皮外黙朱鬼連肺動駑腹符寗命閉除硬置別意罕,14,sub,16,18,0.900
M1_0320,福,朱成徨移厄的福朱饒寻故鄧域向蔡山稄垂罤几驮法,謁朱域槎移忘而福朱饒㝵改爺威阿㳟山移亜罡几𦔳磊,7,eq,16,22,1.000
M1_0321,意,寻庄思岂笑但几的事磊意师烬炜歌几怨炭等沛疾旦,打昇庄媿包接白几而事磊意沛燈桎歌几怨后呼怖疾旦,11,eq,13,22,0.902
M1_0322,麻,翁皇批需現丑翁皇妃蕻先畏沫狮哳麻讹掂壳寻朱重,翁皇批鲁現丑翁皇𭮀之陣先畏床獅庐麻我拮壳身朱重,16,eq,10,22,1.034
