sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0448,𬗢,"""𬗢""",0.693,5,377
M2_0449,𠊚,"""𠊚""",0.629,5,292
M2_0450,𩁈,"""𩁈""",0.637,5,364
M2_0451,𠅜,"""𠅜""",0.607,5,275
M2_0452,𩛘,"""𩛘""",0.917,5,410
M2_0453,---,"""---""",0.519,2,291
M2_0454,请在图片中找到对应的汉字。,"""请在图片中找到对应的汉字。""",0.782,9,277
M2_0455,答案：𪪀,"""答案：𪪀""",0.686,7,265
M2_0456,𱍸,"""𱍸""",0.736,5,372
M2_0457,𠜷,"""𠜷""",0.581,5,319
M2_0458,𱐩,"""𱐩""",0.768,5,373
M2_0459,𥴙,"""𥴙""",0.707,5,412
M2_0460,𠜫,"""𠜫""",0.682,5,337
M2_0461,"Actually, the image shows ""嗨"" and ""","""Actually, the image shows \""嗨\"" and \""""",0.867,12,300
M2_0462,𱐩,"""𱐩""",0.502,5,275
M2_0463,正确答案：𢛍,"""正确答案：𢛍""",0.665,8,241
M2_0464,𬙛,"""𬙛""",0.720,5,408
M2_0465,正确答案：𠦓,"""正确答案：𠦓""",0.713,8,257
M2_0466,"Actually, the image shows ""嘛"" (mà","""Actually, the image shows \""嘛\"" (mà""",1.012,12,403
M2_0467,𠨱,"""𠨱""",0.736,5,445
M2_0468,𱍸,"""𱍸""",0.538,5,324
M2_0469,"Explanation: The character in the image is ""","""Explanation: The character in the image is \""""",0.653,12,231
M2_0470,Answer: 儀,"""Answer: 儀""",0.651,6,290
M2_0471,𱥺,"""𱥺""",0.786,5,335
M2_0472,𫢩,"""𫢩""",0.735,5,347
M2_0473,𠀹,"""𠀹""",0.703,5,320
M2_0474,𩼁,"""𩼁""",0.727,5,343
M2_0475,𠊚,"""𠊚""",0.813,5,368
M2_0476,𠫄,"""𠫄""",0.634,5,333
M2_0477,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.713,12,234
M2_0478,𧝮,"""𧝮""",0.703,5,373
M2_0479,"Actually, the image shows a character with three strokes","""Actually, the image shows a character with three strokes""",0.645,12,214
M2_0480,"Actually, the image shows a series of characters. The","""Actually, the image shows a series of characters. The""",0.706,12,296
M2_0481,𰨂,"""𰨂""",0.792,5,374
M2_0482,𥞞,"""𥞞""",0.561,5,309
M2_0483,---,"""---""",0.429,2,230
M2_0484,正确答案：跢,"""正确答案：跢""",0.889,6,370
M2_0485,𬚼,"""𬚼""",0.835,5,396
M2_0486,𬏝,"""𬏝""",0.805,5,374
M2_0487,𠊚,"""𠊚""",0.803,5,354
M2_0488,𫺲,"""𫺲""",0.701,5,316
M2_0489,𫜵,"""𫜵""",0.556,5,254
M2_0490,𱍸,"""𱍸""",0.768,5,402
M2_0491,𠦓,"""𠦓""",0.569,5,220
M2_0492,𠖔,"""𠖔""",0.785,5,366
M2_0493,𱍸,"""𱍸""",0.731,5,372
M2_0494,答案：哆,"""答案：哆""",0.765,5,603
M2_0495,"Actually, the image shows a series of characters. The","""Actually, the image shows a series of characters. The""",0.778,12,330
M2_0496,𠜫,"""𠜫""",0.632,5,342
M2_0497,𢝙,"""𢝙""",0.760,5,331
M2_0498,"Actually, the image shows ""山跃"" and ""","""Actually, the image shows \""山跃\"" and \""""",0.894,12,457
M2_0499,"Actually, the image shows a few more characters. The","""Actually, the image shows a few more characters. The""",0.863,12,315
M2_0500,𠅈,"""𠅈""",0.675,5,364
M2_0501,𠀁,"""𠀁""",0.823,5,425
M2_0502,答案：哆,"""答案：哆""",0.771,5,616
M2_0503,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.774,12,275
M2_0504,𱐩 𱝮 徳,"""𱐩 𱝮 徳""",0.731,12,279
M2_0505,𠕄,"""𠕄""",0.778,5,396
M2_0506,𢒊,"""𢒊""",0.656,5,295
M2_0507,𫜵,"""𫜵""",0.709,5,327
M2_0508,"Actually, the image shows ""汈浪"" (","""Actually, the image shows \""汈浪\"" (""",0.837,12,316
M2_0509,"Actually, the image shows ""袄"" and ""","""Actually, the image shows \""袄\"" and \""""",0.954,12,447
M2_0510,𠋺,"""𠋺""",0.829,5,521
M2_0511,𤷥,"""𤷥""",0.771,5,400
M2_0512,𫜵,"""𫜵""",0.756,5,332
M2_0513,𠜫,"""𠜫""",0.732,5,388
M2_0514,𬗢,"""𬗢""",0.811,5,405
M2_0515,𱐩,"""𱐩""",0.661,5,343
M2_0516,"Actually, the image shows a few more characters. The","""Actually, the image shows a few more characters. The""",0.772,12,281
M2_0517,𠀹,"""𠀹""",0.571,5,266
M2_0518,𬗢,"""𬗢""",0.681,5,335
M2_0519,𥠀,"""𥠀""",0.658,5,373
M2_0520,"Actually, the image shows ""汀陽"" which","""Actually, the image shows \""汀陽\"" which""",0.938,12,331
M2_0521,"Actually, the image shows a character with three dots","""Actually, the image shows a character with three dots""",0.799,12,303
M2_0522,---,"""---""",0.437,2,252
M2_0523,𬗢,"""𬗢""",0.825,5,422
M2_0524,𬲢,"""𬲢""",0.633,5,299
M2_0525,"Actually, the image shows a row of characters. The","""Actually, the image shows a row of characters. The""",0.916,12,344
M2_0526,𫻋,"""𫻋""",0.581,5,275
M2_0527,𠮥,"""𠮥""",0.578,5,238
M2_0528,𠴝,"""𠴝""",0.698,5,292
M2_0529,𠀹,"""𠀹""",0.715,5,324
M2_0530,𠔏,"""𠔏""",0.664,5,386
M2_0531,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.812,12,315
M2_0532,"explanation: The character in the image is ""c","""explanation: The character in the image is \""c""",0.624,12,196
M2_0533,答案：𬮤,"""答案：𬮤""",0.808,7,342
M2_0534,𱍸,"""𱍸""",0.651,5,372
M2_0535,𰨂,"""𰨂""",0.416,5,220
M2_0536,𫭔,"""𫭔""",0.711,5,296
M2_0537,𰦫,"""𰦫""",0.723,5,325
M2_0538,𱍸,"""𱍸""",0.831,5,416
M2_0539,𫔳,"""𫔳""",0.643,5,265
M2_0540,"Actually, the image shows a series of characters. The","""Actually, the image shows a series of characters. The""",0.763,12,356
M2_0541,𱐩 𱝮 徳,"""𱐩 𱝮 徳""",0.929,12,369
M2_0542,𱐩,"""𱐩""",0.511,5,279
M2_0543,𬬊,"""𬬊""",0.797,5,432
M2_0544,𠅜,"""𠅜""",0.656,5,320
M2_0545,𧨣,"""𧨣""",0.691,5,299
M2_0546,𣇶,"""𣇶""",0.749,5,420
M2_0547,𱙘,"""𱙘""",0.658,5,345
M2_0548,𫴾,"""𫴾""",0.706,5,312
M2_0549,𱍸,"""𱍸""",0.747,5,385
M2_0550,𱍸,"""𱍸""",0.572,5,296
M2_0551,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.803,12,332
M2_0552,盷,"""盷""",0.605,3,315
M2_0553,𫰅,"""𫰅""",0.788,5,368
M2_0554,𱍸,"""𱍸""",0.556,5,296
M2_0555,𠅜,"""𠅜""",0.794,5,354
M2_0556,𰨂,"""𰨂""",0.716,5,346
M2_0557,"Actually, the image shows a character with three dots","""Actually, the image shows a character with three dots""",0.663,12,231
M2_0558,𥸨,"""𥸨""",0.615,5,316
M2_0559,𧬕,"""𧬕""",0.810,5,478
M2_0560,𱍸,"""𱍸""",0.655,5,360
M2_0561,𠅈,"""𠅈""",0.546,5,274
M2_0562,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.777,12,287
M2_0563,𱠎 𰑚 与,"""𱠎 𰑚 与 """,0.595,12,282
M2_0564,---,"""---""",0.646,2,312
M2_0565,Answer: 𡲌,"""Answer: 𡲌""",0.749,8,292
M2_0566,"Actually, the image shows a series of characters. The","""Actually, the image shows a series of characters. The""",0.779,12,306
M2_0567,𣖱,"""𣖱""",0.755,5,350
M2_0568,正确答案：𫃀,"""正确答案：𫃀""",0.751,8,301
M2_0569,"Actually, the image shows ""滥漮濫","""Actually, the image shows \""滥漮濫""",0.824,12,303
M2_0570,𠅜,"""𠅜""",0.690,5,323
M2_0571,𱙘,"""𱙘""",0.727,5,367
M2_0572,𬛩,"""𬛩""",0.707,5,326
M2_0573,"Actually, the image shows a few more characters. The","""Actually, the image shows a few more characters. The""",0.839,12,298
M2_0574,𢻯,"""𢻯""",0.702,5,327
M2_0575,𫜵,"""𫜵""",0.707,5,315
M2_0576,𢬊,"""𢬊""",0.654,5,382
M2_0577,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.739,12,251
M2_0578,𠦓,"""𠦓""",0.623,5,291
M2_0579,exclude any duplicate words or characters.,"""exclude any duplicate words or characters.""",0.638,9,223
M2_0580,刅,"""刅""",0.787,3,523
M2_0581,𱸳,"""𱸳""",0.785,5,362
M2_0582,"Actually, the image shows two characters. The first one","""Actually, the image shows two characters. The first one""",0.711,12,271
M2_0583,𫢩,"""𫢩""",0.773,5,347
M2_0584,𠊚,"""𠊚""",0.780,5,386
M2_0585,𫪁,"""𫪁""",0.720,5,301
M2_0586,"Actually, the image shows ""吔"" and ""","""Actually, the image shows \""吔\"" and \""""",0.926,12,366
M2_0587,𥸨,"""𥸨""",0.830,5,386
M2_0588,𫺲,"""𫺲""",0.634,5,286
M2_0589,"Actually, the image shows ""乗 也 卒","""Actually, the image shows \""乗 也 卒""",0.836,12,302
M2_0590,"Actually, the image shows ""làm"" as one","""Actually, the image shows \""làm\"" as one""",0.734,12,271
M2_0591,"Actually, the image shows a character with three dots","""Actually, the image shows a character with three dots""",0.821,12,315
M2_0592,𱍸,"""𱍸""",0.690,5,351
M2_0593,---,"""---""",0.546,2,259
M2_0594,"Actually, the image shows a series of characters. The","""Actually, the image shows a series of characters. The""",0.731,12,286
M2_0595,𬍄,"""𬍄""",0.732,5,452
M2_0596,"Actually, the character in the image is ""嘹","""Actually, the character in the image is \""嘹""",0.889,12,305
M2_0597,"Actually, the image shows a series of characters. The","""Actually, the image shows a series of characters. The""",0.737,12,379
M2_0598,𠔁,"""𠔁""",0.950,5,440
M2_0599,𣇶,"""𣇶""",0.801,5,474
