image,nom_char,label,reading,confidence,bbox,page,source
crops_cleaned/page_0014/col04_char000.png,溞,U+6E9E,tao,high,"965,106,1154,217",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char001.png,朱,U+6731,cho,high,"965,217,1154,326",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char002.png,聀,U+8040,chức,high,"965,326,1154,448",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char003.png,爫,U+722B,làm,high,"965,448,1154,521",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char004.png,仕,U+4ED5,sãi,high,"965,521,1154,647",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char005.png,奇,U+5947,cả,high,"965,647,1154,750",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char006.png,翁,U+7FC1,Ông,high,"965,750,1154,854",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char007.png,垩,U+57A9,Thánh,high,"965,854,1154,965",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char008.png,意,U+610F,ấy,high,"965,965,1154,1053",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char009.png,右,U+53F3,lại,high,"965,1053,1154,1216",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char010.png,浪,U+6D6A,rằng,high,"965,1216,1154,1297",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char011.png,聀,U+8040,Chức,high,"965,1297,1154,1405",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char012.png,意,U+610F,ấy,high,"965,1405,1154,1504",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char013.png,囉,U+56C9,là,high,"965,1504,1154,1619",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char014.png,事,U+4E8B,sự,high,"965,1619,1154,1744",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char015.png,重,U+91CD,trọng,high,"965,1744,1154,1854",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char016.png,双,U+53CC,song,high,"965,1854,1154,1942",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char017.png,离,U+79BB,le,high,"965,1942,1154,2077",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char018.png,爫,U+722B,làm,high,"965,2077,1154,2178",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char019.png,巛,U+5DDB,khôn,high,"965,2178,1154,2292",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char020.png,姈,U+59C8,linh,high,"965,2292,1154,2420",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char021.png,捆,U+6346,hồn,high,"965,2420,1154,2510",14,CacThanhTruyen2
crops_cleaned/page_0014/col04_char022.png,几,U+51E0,kẻ,high,"965,2510,1154,2614",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char000.png,召,U+53EC,chịu,high,"775,205,965,312",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char001.png,共,U+5171,cùng,high,"775,312,965,411",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char002.png,几,U+51E0,kẻ,high,"775,411,965,502",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char003.png,朱,U+6731,cho,high,"775,502,965,620",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char004.png,固,U+56FA,có,high,"775,620,965,724",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char005.png,罪,U+7F6A,tội,high,"775,724,965,831",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char006.png,喡,U+55A1,và,high,"775,831,965,950",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char007.png,咍,U+548D,hai,high,"775,950,965,1064",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char008.png,碎,U+788E,Tôi,high,"775,1064,965,1156",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char009.png,囉,U+56C9,là,high,"775,1156,965,1251",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char010.png,桫,U+686B,sa,high,"775,1251,965,1331",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char011.png,𤏨,U+243E8,se,high,"775,1331,965,1467",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char012.png,由,U+7531,do,high,"775,1467,965,1547",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char013.png,儕,U+5115,tê,high,"775,1547,965,1669",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char014.png,刎,U+520E,một,high,"775,1669,965,1795",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char015.png,時,U+6642,ngày,high,"775,1795,965,1873",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char016.png,刎,U+520E,một,high,"775,1873,965,1991",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char017.png,爫,U+722B,làm,high,"775,1991,965,2081",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char018.png,禮,U+79AE,lễ,high,"775,2081,965,2194",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char019.png,眉,U+7709,Mi,high,"775,2194,965,2289",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char020.png,抄,U+6284,sa,high,"775,2289,965,2371",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char021.png,敬,U+656C,kính,high,"775,2371,965,2535",14,CacThanhTruyen2
crops_cleaned/page_0014/col05_char022.png,徳,U+5FB3,Đức,high,"775,2535,965,2617",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char000.png,主,U+4E3B,Chúa,high,"576,280,775,371",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char001.png,支,U+652F,Giê,high,"576,371,775,459",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char002.png,秋,U+79CB,su,high,"576,459,775,558",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char003.png,吔,U+5414,đã,high,"576,558,775,653",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char004.png,召,U+53EC,chịu,high,"576,653,775,765",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char005.png,庫,U+5EAB,khó,high,"576,765,775,861",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char006.png,爲,U+7232,vì,high,"576,861,775,939",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char007.png,碎,U+788E,tôi,high,"576,939,775,1038",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char008.png,君,U+541B,Vua,high,"576,1038,775,1108",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char009.png,体,U+4F53,thấy,high,"576,1108,775,1178",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char010.png,叻,U+53FB,nói,high,"576,1178,775,1310",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char011.png,滥,U+6EE5,làm,high,"576,1310,775,1400",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char012.png,丕,U+4E15,vậy,high,"576,1400,775,1480",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char013.png,嘛,U+561B,mà,high,"576,1480,775,1574",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char014.png,悈,U+6088,dái,high,"576,1574,775,1674",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char015.png,密,U+5BC6,mất,high,"576,1674,775,1762",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char016.png,攻,U+653B,công,high,"576,1762,775,1884",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char017.png,寺,U+5BFA,thì,high,"576,1884,775,1966",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char018.png,曵,U+66F5,dạy,high,"576,1966,775,2045",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char019.png,眈,U+7708,đem,high,"576,2045,775,2141",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char020.png,昆,U+6606,người,high,"576,2141,775,2228",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char021.png,多,U+591A,đi,high,"576,2228,775,2344",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char022.png,城,U+57CE,thành,high,"576,2344,775,2425",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char023.png,鯈,U+9BC8,Rô,high,"576,2425,775,2535",14,CacThanhTruyen2
crops_cleaned/page_0014/col06_char024.png,嫫,U+5AEB,ma,high,"576,2535,775,2612",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char000.png,嘛,U+561B,mà,high,"372,99,576,213",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char001.png,補,U+88DC,bỏ,high,"372,213,576,300",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char002.png,朱,U+6731,cho,high,"372,300,576,448",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char003.png,樗,U+6A17,sư,high,"372,448,576,557",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char004.png,子,U+5B50,tử,high,"372,557,576,642",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char005.png,安,U+5B89,ăn,high,"372,642,576,751",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char006.png,𠯑,U+20BD1,thịt,high,"372,751,576,847",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char007.png,昆,U+6606,Người,high,"372,847,576,983",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char008.png,賖,U+8CD6,nghe,high,"372,983,576,1072",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char009.png,信,U+4FE1,tin,high,"372,1072,576,1200",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char010.png,意,U+610F,ấy,high,"372,1200,576,1276",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char011.png,寺,U+5BFA,thì,high,"372,1276,576,1393",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char012.png,明,U+660E,mừng,high,"372,1393,576,1544",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char013.png,夦,U+5926,lắm,high,"372,1544,576,1650",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char014.png,惞,U+60DE,hơn,high,"372,1650,576,1710",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char015.png,几,U+51E0,kẻ,high,"372,1710,576,1842",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char016.png,特,U+7279,được,high,"372,1842,576,1969",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char017.png,古,U+53E4,của,high,"372,1969,576,2047",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char018.png,重,U+91CD,trọng,high,"372,2047,576,2182",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char019.png,共,U+5171,cùng,high,"372,2182,576,2289",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char020.png,聀,U+8040,chức,high,"372,2289,576,2399",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char021.png,剙,U+5259,sang,high,"372,2399,576,2498",14,CacThanhTruyen2
crops_cleaned/page_0014/col07_char022.png,各,U+5404,Các,high,"372,2498,576,2607",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char000.png,本,U+672C,bổn,high,"194,301,372,400",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char001.png,導,U+5C0E,đạo,high,"194,400,372,485",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char002.png,城,U+57CE,thành,high,"194,485,372,586",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char003.png,安,U+5B89,An,high,"194,586,372,724",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char004.png,凘,U+51D8,ti,high,"194,724,372,831",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char005.png,呜,U+545C,ô,high,"194,831,372,939",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char006.png,其,U+5176,ki,high,"194,939,372,1045",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char007.png,哭,U+54ED,khóc,high,"194,1045,372,1103",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char008.png,漉,U+6F09,lóc,high,"194,1103,372,1245",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char009.png,歇,U+6B47,hết,high,"194,1245,372,1380",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char010.png,刎,U+520E,một,high,"194,1380,372,1474",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char011.png,舍,U+820D,mình,high,"194,1474,372,1570",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char012.png,昆,U+6606,người,high,"194,1570,372,1648",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char013.png,於,U+65BC,ở,high,"194,1648,372,1784",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char014.png,杯,U+676F,vui,high,"194,1784,372,1856",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char015.png,密,U+5BC6,mặt,high,"194,1856,372,2001",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char016.png,安,U+5B89,an,high,"194,2001,372,2066",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char017.png,慰,U+6170,ủi,high,"194,2066,372,2187",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char018.png,矯,U+77EF,kẻo,high,"194,2187,372,2304",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char019.png,昆,U+6606,người,high,"194,2304,372,2387",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char020.png,些,U+4E9B,ta,high,"194,2387,372,2512",14,CacThanhTruyen2
crops_cleaned/page_0014/col08_char021.png,嚧,U+56A7,lo,high,"194,2512,372,2612",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char000.png,盆,U+76C6,buồn,high,"3,114,194,222",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char001.png,共,U+5171,cùng,high,"3,222,194,320",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char002.png,真,U+771F,xin,high,"3,320,194,430",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char003.png,徳,U+5FB3,Đức,high,"3,430,194,529",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char004.png,主,U+4E3B,Chúa,high,"3,529,194,642",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char005.png,天,U+5929,Trời,high,"3,642,194,733",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char006.png,腬,U+816C,gìn,high,"3,733,194,856",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char007.png,咛,U+549B,giữ,high,"3,856,194,976",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char008.png,各,U+5404,các,high,"3,976,194,1064",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char009.png,本,U+672C,bổn,high,"3,1064,194,1180",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char010.png,盗,U+76D7,đạo,high,"3,1180,194,1303",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char011.png,如,U+5982,như,high,"3,1303,194,1402",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char012.png,昆,U+6606,con,high,"3,1402,194,1511",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char013.png,氊,U+6C0A,chiên,high,"3,1511,194,1609",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char014.png,矯,U+77EF,kẻo,high,"3,1609,194,1733",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char015.png,沛,U+6C9B,phải,high,"3,1733,194,1840",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char016.png,揌,U+63CC,tay,high,"3,1840,194,1934",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char017.png,藞,U+85DE,sói,high,"3,1934,194,2040",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char018.png,号,U+53F7,là,high,"3,2040,194,2153",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char019.png,蛫,U+86EB,quỷ,high,"3,2153,194,2261",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char020.png,共,U+5171,cùng,high,"3,2261,194,2351",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char021.png,几,U+51E0,kẻ,high,"3,2351,194,2446",14,CacThanhTruyen2
crops_cleaned/page_0014/col09_char022.png,咛,U+549B,giữ,high,"3,2446,194,2573",14,CacThanhTruyen2
crops_cleaned/page_0016/col01_char000.png,𱺵,U+31EB5,là,high,"1462,105,1651,208",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char001.png,军,U+519B,quân,high,"1462,208,1651,327",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char002.png,奴,U+5974,nó,high,"1462,327,1651,436",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char003.png,缎,U+7F0E,Đoạn,high,"1462,436,1651,540",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char004.png,者,U+8005,giã,high,"1462,540,1651,640",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char005.png,各,U+5404,các,high,"1462,640,1651,766",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char006.png,本,U+672C,bổn,high,"1462,766,1651,867",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char007.png,导,U+5BFC,đạo,high,"1462,867,1651,981",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char008.png,吏,U+540F,đã,high,"1462,981,1651,1087",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char009.png,䁛,U+405B,coi,high,"1462,1087,1651,1202",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char010.png,朔,U+6714,sóc,high,"1462,1202,1651,1316",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char011.png,夲,U+5932,bốn,high,"1462,1316,1651,1405",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char012.png,𫡭,U+2B86D,mươi,high,"1462,1405,1651,1510",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char013.png,朩,U+6729,năm,high,"1462,1510,1651,1625",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char014.png,嘛,U+561B,Mà,high,"1462,1625,1651,1724",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char015.png,攲,U+6532,khi,high,"1462,1724,1651,1829",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char016.png,军,U+519B,quân,high,"1462,1829,1651,1939",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char017.png,满,U+6EE1,muốn,high,"1462,1939,1651,2060",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char018.png,扒,U+6252,bắt,high,"1462,2060,1651,2172",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char019.png,昆,U+6606,người,high,"1462,2172,1651,2272",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char020.png,寺,U+5BFA,thì,high,"1462,2272,1651,2391",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char021.png,穊,U+7A4A,lấy,high,"1462,2391,1651,2491",16,CacThanhTruyen2
crops_cleaned/page_0016/col01_char022.png,礌,U+790C,lòi,high,"1462,2491,1651,2600",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char000.png,繓,U+7E53,tói,high,"1273,143,1462,253",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char001.png,菻,U+83FB,mà,high,"1273,253,1462,361",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char002.png,縛,U+7E1B,buộc,high,"1273,361,1462,500",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char003.png,春,U+6625,mình,high,"1273,500,1462,621",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char004.png,蛽,U+86FD,mới,high,"1273,621,1462,712",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char005.png,付,U+4ED8,phó,high,"1273,712,1462,850",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char006.png,朱,U+6731,cho,high,"1273,850,1462,963",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char007.png,各,U+5404,các,high,"1273,963,1462,1084",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char008.png,官,U+5B98,quan,high,"1273,1084,1462,1189",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char009.png,眈,U+7708,đem,high,"1273,1189,1462,1307",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char010.png,多,U+591A,đi,high,"1273,1307,1462,1419",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char011.png,獨,U+7368,Dọc,high,"1273,1419,1462,1544",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char012.png,墻,U+58BB,đường,high,"1273,1544,1462,1628",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char013.png,翁,U+7FC1,ông,high,"1273,1628,1462,1794",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char014.png,垩,U+57A9,Thánh,high,"1273,1794,1462,1895",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char015.png,貴,U+8CB4,I,high,"1273,1895,1462,2010",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char016.png,那,U+90A3,na,high,"1273,2010,1462,2128",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char017.png,樞,U+6A1E,xu,high,"1273,2128,1462,2245",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char018.png,召,U+53EC,chịu,high,"1273,2245,1462,2364",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char019.png,事,U+4E8B,sự,high,"1273,2364,1462,2453",16,CacThanhTruyen2
crops_cleaned/page_0016/col02_char020.png,庫,U+5EAB,khó,high,"1273,2453,1462,2588",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char000.png,夦,U+5926,lắm,high,"1095,94,1273,236",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char001.png,爲,U+7232,Vì,high,"1095,236,1273,303",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char002.png,徴,U+5FB4,chưng,high,"1095,303,1273,426",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char003.png,各,U+5404,các,high,"1095,426,1273,540",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char004.png,官,U+5B98,quan,high,"1095,540,1273,679",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char005.png,叄,U+53C4,tham,high,"1095,679,1273,736",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char006.png,古,U+53E4,của,high,"1095,736,1273,861",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char007.png,寺,U+5BFA,thì,high,"1095,861,1273,1009",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char008.png,本,U+672C,bổn,high,"1095,1009,1273,1105",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char009.png,导,U+5BFC,đạo,high,"1095,1105,1273,1238",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char010.png,賥,U+8CE5,đút,high,"1095,1238,1273,1333",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char011.png,朱,U+6731,cho,high,"1095,1333,1273,1460",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char012.png,矯,U+77EF,kẻo,high,"1095,1460,1273,1555",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char013.png,爫,U+722B,làm,high,"1095,1555,1273,1680",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char014.png,困,U+56F0,khốn,high,"1095,1680,1273,1805",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char015.png,偨,U+5068,thầy,high,"1095,1805,1273,1893",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char016.png,春,U+6625,mình,high,"1095,1893,1273,2012",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char017.png,双,U+53CC,Song,high,"1095,2012,1273,2133",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char018.png,离,U+79BB,le,high,"1095,2133,1273,2257",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char019.png,奴,U+5974,nó,high,"1095,2257,1273,2381",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char020.png,持,U+6301,được,high,"1095,2381,1273,2511",16,CacThanhTruyen2
crops_cleaned/page_0016/col03_char021.png,古,U+53E4,của,high,"1095,2511,1273,2600",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char000.png,強,U+5F37,càng,high,"911,181,1095,286",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char001.png,桼,U+687C,thêm,high,"911,286,1095,390",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char002.png,滥,U+6EE5,làm,high,"911,390,1095,470",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char003.png,庫,U+5EAB,khó,high,"911,470,1095,592",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char004.png,朱,U+6731,cho,high,"911,592,1095,683",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char005.png,丕,U+4E15,Vậy,high,"911,683,1095,790",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char006.png,昆,U+6606,người,high,"911,790,1095,874",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char007.png,多,U+591A,đi,high,"911,874,1095,991",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char008.png,旦,U+65E6,đến,high,"911,991,1095,1071",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char009.png,城,U+57CE,thành,high,"911,1071,1095,1197",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char010.png,車,U+8ECA,Se,high,"911,1197,1095,1306",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char011.png,帏,U+5E0F,vi,high,"911,1306,1095,1389",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char012.png,徙,U+5F99,si,high,"911,1389,1095,1464",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char013.png,兮,U+516E,a,high,"911,1464,1095,1601",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char014.png,貝,U+8C9D,mới,high,"911,1601,1095,1682",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char015.png,𡬈,U+21B08,xuống,high,"911,1682,1095,1769",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char016.png,嬗,U+5B17,thuyền,high,"911,1769,1095,1909",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char017.png,嘛,U+561B,mà,high,"911,1909,1095,1961",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char018.png,峙,U+5CD9,trẩy,high,"911,1961,1095,2084",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char019.png,旦,U+65E6,đến,high,"911,2084,1095,2199",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char020.png,城,U+57CE,thành,high,"911,2199,1095,2284",16,CacThanhTruyen2
crops_cleaned/page_0016/col04_char021.png,抬,U+62AC,Si,high,"911,2284,1095,2401",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char000.png,眉,U+7709,mi,high,"719,95,911,183",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char001.png,那,U+90A3,na,high,"719,183,911,341",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char002.png,𱺵,U+31EB5,là,high,"719,341,911,446",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char003.png,厼,U+53BC,nơi,high,"719,446,911,559",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char004.png,翁,U+7FC1,ông,high,"719,559,911,653",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char005.png,垩,U+57A9,Thánh,high,"719,653,911,790",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char006.png,旉,U+65C9,Phô,high,"719,790,911,887",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char007.png,喱,U+55B1,li,high,"719,887,911,999",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char008.png,嘎,U+560E,ca,high,"719,999,911,1158",16,CacThanhTruyen2
crops_cleaned/page_0016/col05_char009.png,敷,U+6577,phô,high,"719,1158,911,1222",16,CacThanhTruyen2
