book	edition	page_id	page_image	verse_idx_in_page	col_index	part	patch_image	patch_preprocessed	split	col_bbox_xywh	nom_text	nom_unicode	n_nom	qn_verse	n_qn_syll	len_match	nomnaocr_label	nna_eq_ihr
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-014	data/LucVanTien1916/pages/images/nlvnpf-0059-014.jpg	19							𢪀𠇮麻喭朱𠇮	U+22A80 U+201EE U+9EBB U+55AD U+6731 U+201EE	6	Nghĩ mình mà ngán cho mình	6	1		
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-014	data/LucVanTien1916/pages/images/nlvnpf-0059-014.jpg	20							浽恩渚呂浽情吏芒	U+6D7D U+6069 U+6E1A U+5442 U+6D7D U+60C5 U+540F U+8292	8	Nỗi ân chưa trả, nỗi tình lại mang	8	1		
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	0	0	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_0_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_0_1.jpg	train	373.4,150.3,33.6,529.6	󰠱泥𠄩𡦂鴛鴦	U+F0831 U+6CE5 U+20129 U+21982 U+9D1B U+9D26	6	Nặng nề hai chữ uyên ương	6	1	󰠱泥𠄩𡦂鴛鴦	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	1	0	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_0_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_0_2.jpg	train	373.4,150.3,33.6,529.6	叛愁埃窖问王𠓨𢚸	U+53DB U+6101 U+57C3 U+7A96 U+95EE U+738B U+204E8 U+226B8	8	Phản sầu ai khéo vấn vương vào lòng	8	1	叛愁埃窖问王𠓨𢚸	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	2	1	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_1_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_1_1.jpg	train	332.2,150.9,36.9,531.5	𠳿󰠃月老絲紅	U+20CFF U+F0803 U+6708 U+8001 U+7D72 U+7D05	6	Vái cùng Nguyệt Lão tơ hồng	6	1	𠳿󰠃月老絲紅	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	3	1	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_1_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_1_2.jpg	val	332.2,150.9,36.9,531.5	𤾓𠄼朱論𡦂從貝安	U+24F93 U+2013C U+6731 U+8AD6 U+21982 U+5F9E U+8C9D U+5B89	8	Trăm năm cho chọn chữ tòng mới an	8	1	𤾓𠄼朱論𡦂從貝安	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	4	2	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_2_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_2_1.jpg	train	295.2,151.5,35.5,529.6	有情之闭牛𬞕	U+6709 U+60C5 U+4E4B U+95ED U+725B U+2C795	6	Hữu tình chi bấy Ngưu Lang	6	1	有情之闭牛𬞕	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	5	2	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_2_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_2_2.jpg	val	295.2,151.5,35.5,529.6	𬌓𢚸娥女爲払麻迎	U+2C313 U+226B8 U+5A25 U+5973 U+7232 U+6255 U+9EBB U+8FCE	8	Tấm lòng Nga nữ vì chàng mà nghiêng	8	1	𬌓𢚸娥女爲払麻迎	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	6	3	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_3_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_3_1.jpg	train	258.3,149.7,37.6,531.5	傕匕㛪唉金連	U+5095 U+5315 U+36EA U+5509 U+91D1 U+9023	6	Thôi thôi em hỡi Kim Liên	6	1	傕匕㛪唉金連	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	7	3	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_3_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_3_2.jpg	val	258.3,149.7,37.6,531.5	𠖰車朱姉戈沔河溪	U+205B0 U+8ECA U+6731 U+59C9 U+6208 U+6C94 U+6CB3 U+6EAA	8	Dẩy xe cho chị qua miền Hà-Khê	7	0	𠖰車朱姉戈沔河溪	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	8	4	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_4_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_4_1.jpg	train	218.8,149.7,38.2,532.7	󰠵戈𨁪𤟛塘羝	U+F0835 U+6208 U+2806A U+247DB U+5858 U+7F9D	6	Trải qua dấu thỏ đường dê	6	1	󰠵戈𨁪𤟛塘羝	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	9	4	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_4_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_4_2.jpg	train	218.8,149.7,38.2,532.7	𪀄呌猿唿𦊚皮渃𡽫	U+2A004 U+544C U+733F U+553F U+2629A U+76AE U+6E03 U+21F6B	8	Chim kêu vượn hót, bốn bề nước non	8	1	𪀄呌猿唿𦊚皮渃𡽫	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	10	5	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_5_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_5_1.jpg	train	176.0,149.2,37.9,533.1	拜𡗶吀鄧󱓨𧷺	U+62DC U+215F6 U+5400 U+9127 U+F14E8 U+27DFA	6	Lạy trời xin đặng vuông tròn	6	1	拜𡗶吀鄧󱓨𧷺	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	11	5	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_5_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_5_2.jpg	val	176.0,149.2,37.9,533.1	𤾓𠄼朱援𢚸崙󰠃払	U+24F93 U+2013C U+6731 U+63F4 U+226B8 U+5D19 U+F0803 U+6255	8	Trăm năm cho vẹn lòng son cùng chàng	8	1	𤾓𠄼朱援𢚸崙󰠃払	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	12	6	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_6_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_6_1.jpg	train	139.8,147.9,37.1,536.4	丿兜㐌細府堂	U+4E3F U+515C U+340C U+7D30 U+5E9C U+5802	6	Phút đâu đã tới phủ đường	6	1	丿兜㐌細府堂	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	13	6	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_6_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_6_2.jpg	val	139.8,147.9,37.1,536.4	矯公䀡𧡊𢚸強生𪟽	U+77EF U+516C U+4021 U+2784A U+226B8 U+5F37 U+751F U+2A7FD	8	Kiều công xem thấy lòng càng sinh nghi	8	1	矯公䀡𧡊𢚸強生𪟽	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	14	7	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_7_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_7_1.jpg	train	102.1,148.7,36.6,534.9	哙浪芇𥘷过兒	U+54D9 U+6D6A U+8287 U+25637 U+8FC7 U+5152	6	Hỏi rằng: Nào trẻ quá nhi	6	1	哙浪芇𥘷过兒	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	15	7	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_7_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_7_2.jpg	val	102.1,148.7,36.6,534.9	故牢𢧚浽昆𠫾𠬠𠇮	U+6545 U+7262 U+229DA U+6D7D U+6606 U+20AFE U+20B20 U+201EE	8	Cớ sao nên nỗi con đi một mình?	8	1	故牢𢧚浽昆𠫾𠬠𠇮	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	16	8	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_8_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_8_1.jpg	train	64.2,147.2,37.8,535.1	月娥踈𭛣前程	U+6708 U+5A25 U+8E08 U+2D6E3 U+524D U+7A0B	6	Nguyệt Nga thưa việc tiền trình	6	1	月娥踈𭛣前程	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	17	8	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_8_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-015.jpg_8_2.jpg	val	64.2,147.2,37.8,535.1	矯公𦖑呐事情庒盃	U+77EF U+516C U+26591 U+5450 U+4E8B U+60C5 U+5E92 U+76C3	8	Kiều công nghe nói sự tình chẳng vui	8	1	矯公𦖑呐事情庒盃	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	18	9	1	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_9_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_9_1.jpg	train	28.1,148.3,35.2,534.7	月娥胣唉嵬匕	U+6708 U+5A25 U+80E3 U+5509 U+5D6C U+5315	6	Nguyệt Nga dạ hãy ngùi ngùi	6	1	月娥胣唉嵬匕	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-015	data/LucVanTien1916/pages/images/nlvnpf-0059-015.jpg	19	9	2	data/LucVanTien1916/patches/nlvnpf-0059-015.jpg_9_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-015.jpg_9_2.jpg	train	28.1,148.3,35.2,534.7	𢪀隊杆吏𣳔涞隊杆	U+22A80 U+968A U+6746 U+540F U+23CD4 U+6D9E U+968A U+6746	8	Nghĩ đòi cơn lại rụng rời đòi cơn	8	1	𢪀隊杆吏𣳔涞隊杆	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	0	0	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_0_1.jpg			436.5,145.3,36.8,536.4	劳刀淬分之遲	U+52B3 U+5200 U+6DEC U+5206 U+4E4B U+9072	6	Lao đao chút phận chi chầy	6	1	劳刀淬分之遲	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	1	0	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_0_2.jpg			436.5,145.3,36.8,536.4	𣈗芇香焒功恩朱払	U+23217 U+8287 U+9999 U+7112 U+529F U+6069 U+6731 U+6255	8	Ngày nào hương lửa công ơn cho chàng.	8	1	𣈗芇香焒功恩朱払	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	2	1	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_1_1.jpg			400.1,145.4,35.9,537.0	矯公𦖑呐徬徨	U+77EF U+516C U+26591 U+5450 U+5FAC U+5FA8	6	Kiều công nghe nói bàng hoàng	6	1	矯公𦖑呐徬徨	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	3	1	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_1_2.jpg			400.1,145.4,35.9,537.0	𠰺浪昆唉暫安府鐄	U+20C3A U+6D6A U+6606 U+5509 U+66AB U+5B89 U+5E9C U+9404	8	Dạy rằng: Con hãy tạm an phủ vàng	8	1	𠰺浪昆唉暫安府鐄	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	4	2	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_2_1.jpg			363.3,145.7,35.5,537.9	𣅶芇吒領役官	U+23176 U+8287 U+5412 U+9818 U+5F79 U+5B98	6	Lúc nào cha rãnh việc quan	6	1	𣅶芇吒領役官	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	5	2	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_2_2.jpg			363.3,145.7,35.5,537.9	曰書戈妬𨑮払鄧低	U+66F0 U+66F8 U+6208 U+59AC U+2846E U+6255 U+9127 U+4F4E	8	Viết thư qua đó mời chàng đặng đây	8	1	曰書戈妬𨑮払鄧低	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	6	3	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_3_1.jpg			325.3,147.2,35.6,537.0	畧𡢐󰡫拱庒迡	U+7567 U+21890 U+F086B U+62F1 U+5E92 U+8FE1	6	Trước sau thế cũng chẳng chầy	6	1	畧𡢐󰡫拱庒迡	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	7	3	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_3_2.jpg			325.3,147.2,35.6,537.0	吒願呂特󰒂尼辰傕	U+5412 U+9858 U+5442 U+7279 U+F0482 U+5C3C U+8FB0 U+5095	8	Cha nguyền trả được nghĩa này thì thôi	8	1	吒願呂特󰒂尼辰傕	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	8	4	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_4_1.jpg			287.0,147.8,37.3,537.6	後塘昆呵暫𨆢	U+5F8C U+5858 U+6606 U+5475 U+66AB U+281A2	6	Hậu đường con há tạm lui	6	1	後塘昆呵暫𨆢	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	9	4	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_4_2.jpg			287.0,147.8,37.3,537.6	爫虧胣𥘷朱盃𢚸𫅷	U+722B U+8667 U+80E3 U+25637 U+6731 U+76C3 U+226B8 U+2B177	8	Làm khuây dạ trẻ cho vui lòng già	8	1	爫虧胣𥘷朱盃𢚸𫅷	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	10	5	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_5_1.jpg			246.7,148.3,36.6,535.9	侈𦖑鼓點郎𠀧	U+4F88 U+26591 U+9F13 U+9EDE U+90CE U+20027	6	Xẩy nghe trống điểm sang ba	6	1	侈𦖑鼓點郎𠀧	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	11	5	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_5_2.jpg			246.7,148.3,36.6,535.9	月娥汝細㤕𢚷分𠇮	U+6708 U+5A25 U+6C5D U+7D30 U+3915 U+226B7 U+5206 U+201EE	8	Nguyệt Nga nhớ tới xót xa phận mình	8	1	月娥汝細㤕𢚷分𠇮	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	12	6	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_6_1.jpg			205.8,150.3,37.3,533.9	移吀𦋦准梨庭	U+79FB U+5400 U+262E6 U+51C6 U+68A8 U+5EAD	6	Dời xin ra chốn lê đình	6	1	移吀𦋦准梨庭	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	13	6	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_6_2.jpg			205.8,150.3,37.3,533.9	䀡𦝄耒吏想情故人	U+4021 U+26744 U+8012 U+540F U+60F3 U+60C5 U+6545 U+4EBA	8	Xem trăng rồi lại tưởng tình cố nhân	8	1	䀡𦝄耒吏想情故人	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	14	7	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_7_1.jpg			168.9,150.9,35.8,534.2	嘆浪流水清山	U+5606 U+6D6A U+6D41 U+6C34 U+6E05 U+5C71	6	Than rằng: Lưu thu ỷ thanh sơn	7	0	嘆浪流水清山	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	15	7	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_7_2.jpg			168.9,150.9,35.8,534.2	㝵芇𦖑鄧㗂弹知音	U+3775 U+8287 U+26591 U+9127 U+35C2 U+5F39 U+77E5 U+97F3	8	Ngày nào nghe đặng tiếng đàn tri âm	8	1	㝵芇𦖑鄧㗂弹知音	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	16	8	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_8_1.jpg			133.6,151.5,38.4,533.9	𡦂情乾想乾深	U+21982 U+60C5 U+4E7E U+60F3 U+4E7E U+6DF1	6	Chữ tình càng tưởng càng thâm	6	1	𡦂情乾想乾深	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	17	8	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_8_2.jpg			133.6,151.5,38.4,533.9	悶分苦辨悶淫苦沛	U+60B6 U+5206 U+82E6 U+8FA8 U+60B6 U+6DEB U+82E6 U+6C9B	8	Muốn phân khổ biện, muốn dầm khổ phai	8	1	悶分苦辨悶淫苦沛	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	18	9	1	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_9_1.jpg			95.9,152.7,35.0,535.1	潙匕坦𢌌天高	U+6F59 U+5315 U+5766 U+2230C U+5929 U+9AD8	6	Vời vời đất rộng trời cao	6	1	潙匕坦𢌌天高	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-016	data/LucVanTien1916/pages/images/nlvnpf-0059-016.jpg	19	9	2	data/LucVanTien1916/patches/nlvnpf-0059-016.jpg_9_2.jpg			95.9,152.7,35.0,535.1	芇埃女底朱埃𠹾煩	U+8287 U+57C3 U+5973 U+5E95 U+6731 U+57C3 U+20E7E U+7169	8	Nào ai nỡ để cho ai chịu phiền	8	1	芇埃女底朱埃𠹾煩	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	0	0	1	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_0_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_0_1.jpg	train	361.9,144.6,34.3,529.1	阻𠓨卞𥙩笔硯	U+963B U+204E8 U+535E U+25669 U+7B14 U+786F	6	Trở vào bèn lấy bút nghiên	6	1	阻𠓨卞𥙩笔硯	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	1	0	2	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_0_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_0_2.jpg	train	361.9,144.6,34.3,529.1	達盘香案祝願神灵	U+9054 U+76D8 U+9999 U+6848 U+795D U+9858 U+795E U+7075	8	Ðặt bàn hương án chúc nguyền thần linh	8	1	達盘香案祝願神灵	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	2	1	1	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_1_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_1_1.jpg	train	323.5,144.6,35.4,526.4	漏匕𠬠𬌓𢚸誠	U+6F0F U+5315 U+20B20 U+2C313 U+226B8 U+8AA0	6	Làu làu một tấm lòng thành	6	1	漏匕𠬠𬌓𢚸誠	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	3	1	2	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_1_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_1_2.jpg	train	323.5,144.6,35.4,526.4	𦘧𦋦幅像𢧚形云仙	U+26627 U+262E6 U+5E45 U+50CF U+229DA U+5F62 U+4E91 U+4ED9	8	Vẽ ra bức tượng nên hình Vân Tiên	8	1	𦘧𦋦幅像𢧚形云仙	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	4	2	1	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_2_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_2_1.jpg	train	285.3,143.4,36.1,529.3	嘆浪𠦳淡山川	U+5606 U+6D6A U+209B3 U+6DE1 U+5C71 U+5DDD	6	Than rằng: Ngàn dặm sơn xuyên	6	1	嘆浪𠦳淡山川	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	5	2	2	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_2_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_2_2.jpg	train	285.3,143.4,36.1,529.3	𡦂恩底胣𡦂縁冉牟	U+21982 U+6069 U+5E95 U+80E3 U+21982 U+7E01 U+5189 U+725F	8	Chữ ân để dạ, chữ duyên nhiễm mầu	8	1	𡦂恩底胣𡦂縁冉牟	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	6	3	1	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_3_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_3_1.jpg	train	246.6,144.0,37.1,529.6	𡀯娘𡢐唉群𥹰	U+2102F U+5A18 U+21890 U+5509 U+7FA4 U+25E70	6	Truyện nàng sau hãy còn lâu	6	1	𡀯娘𡢐唉群𥹰	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	7	3	2	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_3_2.jpg	data/LucVanTien1916/patches_preprocessed/val/nlvnpf-0059-017.jpg_3_2.jpg	val	246.6,144.0,37.1,529.6	𡀯払吀呐自頭劄𦋦	U+2102F U+6255 U+5400 U+5450 U+81EA U+982D U+5284 U+262E6	8	Truyện chàng xin nói từ đầu chép ra	8	1	𡀯払吀呐自頭劄𦋦	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	8	4	1	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_4_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_4_1.jpg	train	206.6,145.2,37.6,530.9	云仙自󰘌月娥	U+4E91 U+4ED9 U+81EA U+F060C U+6708 U+5A25	6	Vân Tiên từ cách Nguyệt Nga	6	1	云仙自󰘌月娥	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	9	4	2	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_4_2.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_4_2.jpg	train	206.6,145.2,37.6,530.9	𡧲塘吏﨤𠊛𦋦京畿	U+219F2 U+5858 U+540F U+FA24 U+2029B U+262E6 U+4EAC U+757F	8	Giữa đường lại gặp người ra kinh kỳ	8	1	𡧲塘吏﨤𠊛𦋦京畿	1
LucVanTien1916	nlvnpf-0059 (in mộc bản 1916)	nlvnpf-0059-017	data/LucVanTien1916/pages/images/nlvnpf-0059-017.jpg	10	5	1	data/LucVanTien1916/patches/nlvnpf-0059-017.jpg_5_1.jpg	data/LucVanTien1916/patches_preprocessed/train/nlvnpf-0059-017.jpg_5_1.jpg	train	163.6,143.4,39.5,533.1	賖䀡󰘚𪖫顛痴	U+8CD6 U+4021 U+F061A U+2A5AB U+985B U+75F4	6	Xa xem mặt mũi đen sì	6	1	賖䀡󰘚𪖫顛痴	1
