image,label,tier,head_cos,head_prob,head_margin,head_isarg,bank_cos,mls
silver/stt2_page_0132_c04_072.png,落,SILVER,0.6838836669921875,0.0012422491563484073,0.3361707329750061,1.0,0.832414448261261,0.6838836669921875
silver/stt2_page_0132_c04_074.png,壳,SILVER,0.6190264225006104,0.0011570350034162402,0.3333852291107178,1.0,0.824149489402771,0.6190264225006104
gold/stt2_page_0132_c04_075.png,命,GOLD,0.5523955821990967,0.0010700963903218508,0.24142414331436157,1.0,0.7527608275413513,0.5523955821990967
gold/stt2_page_0132_c04_076.png,麻,GOLD,0.6868770122528076,0.0012291347375139594,0.46724362671375275,1.0,0.8914796113967896,0.6868770122528076
gold/stt2_page_0132_c04_077.png,多,GOLD,0.7644795179367065,0.0013441973133012652,0.4914068877696991,1.0,0.8232465386390686,0.7644795179367065
gold/stt2_page_0132_c04_079.png,宜,GOLD,0.7164324522018433,0.001262367470189929,0.3880499601364136,1.0,0.7789484262466431,0.7164324522018433
gold/stt2_page_0132_c04_080.png,連,GOLD,0.7132875919342041,0.0012698298087343574,0.47581860423088074,1.0,0.7793053388595581,0.7132875919342041
gold/stt2_page_0132_c04_082.png,代,GOLD,0.7438163757324219,0.0012976384023204446,0.4865378737449646,1.0,0.8751109838485718,0.7438163757324219
silver/stt2_page_0132_c04_083.png,欺,SILVER,0.5522573590278625,0.001092852558940649,0.28860417008399963,1.0,0.6464364528656006,0.5522573590278625
silver/stt2_page_0132_c05_084.png,衣,SILVER,0.7427294850349426,0.0012995913857594132,0.4825209379196167,1.0,0.8571639657020569,0.7427294850349426
gold/stt2_page_0132_c05_086.png,末,GOLD,0.6711623668670654,0.0012470812071114779,0.4284038245677948,1.0,0.7383621335029602,0.6711623668670654
gold/stt2_page_0132_c05_087.png,每,GOLD,0.7681782245635986,0.0013497372856363654,0.5162396132946014,1.0,0.8072219491004944,0.7681782245635986
gold/stt2_page_0132_c05_088.png,創,GOLD,0.7211794257164001,0.0012919555883854628,0.41843485832214355,1.0,0.8979598879814148,0.7211794257164001
gold/stt2_page_0132_c05_089.png,朗,GOLD,0.7151838541030884,0.0012634153245016932,0.4296315908432007,1.0,0.9363576173782349,0.7151838541030884
gold/stt2_page_0132_c05_090.png,卒,GOLD,0.7180894613265991,0.0012729252921417356,0.4432181715965271,1.0,0.9619612693786621,0.7180894613265991
silver/stt2_page_0132_c05_091.png,冷,SILVER,0.5917282700538635,0.00113039615098387,0.16194817423820496,1.0,0.751176118850708,0.5917282700538635
gold/stt2_page_0132_c05_092.png,庄,GOLD,0.6889873743057251,0.0012397594982758164,0.4490940570831299,1.0,0.7483235597610474,0.6889873743057251
gold/stt2_page_0132_c05_093.png,沛,GOLD,0.7030264735221863,0.001266880426555872,0.3272237777709961,1.0,0.7692569494247437,0.7030264735221863
gold/stt2_page_0132_c05_094.png,如,GOLD,0.7405980825424194,0.0013148065190762281,0.4353964030742645,1.0,0.7829973697662354,0.7405980825424194
gold/stt2_page_0132_c05_096.png,女,GOLD,0.711815595626831,0.0012855692766606808,0.47825565934181213,1.0,0.6024817228317261,0.711815595626831
gold/stt2_page_0132_c05_097.png,麻,GOLD,0.6693890690803528,0.0012029778445139527,0.3969767689704895,1.0,0.7311552166938782,0.6693890690803528
gold/stt2_page_0132_c05_099.png,主,GOLD,0.715239942073822,0.0012497581774368882,0.5019174367189407,1.0,0.8901384472846985,0.715239942073822
silver/stt2_page_0132_c05_100.png,天,SILVER,0.16009065508842468,0.0007214172510430217,-0.5512273013591766,0.0,0.2618786096572876,0.7113179564476013
gold/stt2_page_0132_c05_101.png,朱,GOLD,0.6900891661643982,0.0012448244960978627,0.4319098889827728,1.0,0.6111059188842773,0.6900891661643982
gold/stt2_page_0132_c05_102.png,天,GOLD,0.5187656283378601,0.0010458985343575478,0.13542968034744263,1.0,0.5391474366188049,0.5187656283378601
gold/stt2_page_0132_c05_104.png,别,GOLD,0.727997362613678,0.0012975018471479416,0.48036400973796844,1.0,0.81453937292099,0.727997362613678
gold/stt2_page_0132_c05_105.png,㝵,GOLD,0.754353940486908,0.0013093071756884456,0.553116574883461,1.0,0.7374880909919739,0.754353940486908
gold/stt2_page_0132_c06_108.png,灵,GOLD,0.685539960861206,0.0012399586848914623,0.411495178937912,1.0,0.8473460674285889,0.685539960861206
gold/stt2_page_0132_c06_109.png,魂,GOLD,0.7048520445823669,0.0012831392232328653,0.40147095918655396,1.0,0.6980826258659363,0.7048520445823669
silver/stt2_page_0132_c06_110.png,為,SILVER,0.4328867495059967,0.0009709899895824492,0.1632106602191925,1.0,0.5948570966720581,0.4328867495059967
gold/stt2_page_0132_c06_111.png,几,GOLD,0.7384829521179199,0.0012862400617450476,0.4906919598579407,1.0,0.8843263983726501,0.7384829521179199
gold/stt2_page_0132_c06_112.png,烈,GOLD,0.6766332387924194,0.0012310309102758765,0.3688151240348816,1.0,0.9571107625961304,0.6766332387924194
gold/stt2_page_0132_c06_113.png,牢,GOLD,0.6687420010566711,0.00121806759852916,0.3766973614692688,1.0,0.7979706525802612,0.6687420010566711
gold/stt2_page_0132_c06_114.png,疾,GOLD,0.6462724804878235,0.0011918946402147412,0.3326931595802307,1.0,0.8224824070930481,0.6462724804878235
gold/stt2_page_0132_c06_116.png,悶,GOLD,0.7826902270317078,0.0013682623393833637,0.5419311821460724,1.0,0.9311060905456543,0.7826902270317078
gold/stt2_page_0132_c06_117.png,朱,GOLD,0.6998460292816162,0.0012435344979166985,0.47838813066482544,1.0,0.7997401356697083,0.6998460292816162
silver/stt2_page_0132_c06_118.png,㐌,SILVER,0.5271404385566711,0.0010513948509469628,-0.052745521068573,0.0,0.6459041833877563,0.5798859596252441
gold/stt2_page_0132_c06_119.png,寺,GOLD,0.7030640840530396,0.0012582229683175683,0.4583621770143509,1.0,0.8505666255950928,0.7030640840530396
gold/stt2_page_0132_c06_120.png,旦,GOLD,0.6936623454093933,0.0012368016177788377,0.4858518987894058,1.0,0.8337759971618652,0.6936623454093933
gold/stt2_page_0132_c06_121.png,嗔,GOLD,0.5605683326721191,0.0011072297347709537,0.2014346420764923,1.0,0.6355409622192383,0.5605683326721191
gold/stt2_page_0132_c06_122.png,墓,GOLD,0.3623387813568115,0.0008947047754190862,-0.11463001370429993,0.0,0.9670243859291077,0.47696879506111145
gold/stt2_page_0132_c06_123.png,㝵,GOLD,0.5381966233253479,0.001057333662174642,0.27588722109794617,1.0,0.7371866106987,0.5381966233253479
gold/stt2_page_0132_c06_124.png,連,GOLD,0.6591973900794983,0.0011888555018231273,0.37976154685020447,1.0,0.7852404117584229,0.6591973900794983
silver/stt2_page_0132_c06_125.png,㐌,SILVER,0.5074455142021179,0.001031437423080206,0.19727075099945068,1.0,0.5998556017875671,0.5074455142021179
gold/stt2_page_0132_c07_126.png,自,GOLD,0.7227145433425903,0.0012759746750816703,0.4354707598686218,1.0,0.872477114200592,0.7227145433425903
gold/stt2_page_0132_c07_128.png,主,GOLD,0.7127660512924194,0.0012516628485172987,0.31462326645851135,1.0,0.8624342679977417,0.7127660512924194
gold/stt2_page_0132_c07_129.png,支,GOLD,0.6881004571914673,0.0012283396208658814,0.41833728551864624,1.0,0.8421297669410706,0.6881004571914673
gold/stt2_page_0132_c07_130.png,秋,GOLD,0.7527272701263428,0.0013196180807426572,0.44954735040664673,1.0,0.8424498438835144,0.7527272701263428
gold/stt2_page_0132_c07_131.png,囉,GOLD,0.3104094862937927,0.0008651219541206956,-0.02700984477996826,0.0,0.3162078559398651,0.337419331073761
gold/stt2_page_0132_c07_132.png,代,GOLD,0.7109549641609192,0.0012701641535386443,0.4932832568883896,1.0,0.8323260545730591,0.7109549641609192
gold/stt2_page_0132_c07_133.png,朱,GOLD,0.6959190368652344,0.0012387775350362062,0.3535382151603699,1.0,0.74515700340271,0.6959190368652344
gold/stt2_page_0132_c07_134.png,旦,GOLD,0.6952433586120605,0.0012604466173797846,0.4925782382488251,1.0,0.7539157867431641,0.6952433586120605
gold/stt2_page_0132_c07_136.png,垩,GOLD,0.23705293238162994,0.000789899961091578,-0.34823696315288544,0.0,0.15317696332931519,0.5852898955345154
gold/stt2_page_0132_c07_138.png,特,GOLD,0.35219016671180725,0.0009025259059853852,0.04624643921852112,1.0,0.2972829043865204,0.35219016671180725
gold/stt2_page_0132_c07_139.png,蔑,GOLD,0.3237992525100708,0.0008712756680324674,-0.017379313707351685,0.0,0.47914645075798035,0.3411785662174225
silver/stt2_page_0132_c07_141.png,蔑,SILVER,0.4637291431427002,0.0010097981430590153,0.17276811599731445,1.0,0.6293177008628845,0.4637291431427002
gold/stt2_page_0132_c07_142.png,林,GOLD,0.6516340970993042,0.0012056075502187014,0.3635072112083435,1.0,0.7361366748809814,0.6516340970993042
silver/stt2_page_0132_c07_143.png,𠄼,SILVER,0.5055687427520752,0.001031789812259376,0.1946837306022644,1.0,0.6204872131347656,0.5055687427520752
gold/stt2_page_0132_c07_144.png,迈,GOLD,0.6912344694137573,0.0012642676010727882,0.4364672005176544,1.0,0.6987796425819397,0.6912344694137573
gold/stt2_page_0132_c08_147.png,邁,GOLD,0.7095649242401123,0.0012609580298885703,0.44135820865631104,1.0,0.9898704290390015,0.7095649242401123
silver/stt2_page_0132_c08_149.png,翁,SILVER,0.5459337830543518,0.0010735730174928904,0.2899152934551239,1.0,0.5484892129898071,0.5459337830543518
gold/stt2_page_0132_c08_150.png,垩,GOLD,0.7441971302032471,0.0013081543147563934,0.49695439636707306,1.0,0.8122068643569946,0.7441971302032471
gold/stt2_page_0132_c08_152.png,須,GOLD,0.6987971067428589,0.0012600781628862023,0.37306493520736694,1.0,0.8552801609039307,0.6987971067428589
gold/stt2_page_0132_c08_154.png,奴,GOLD,0.7240769863128662,0.0012890847865492105,0.5034874677658081,1.0,0.8398621082305908,0.7240769863128662
gold/stt2_page_0132_c08_155.png,共,GOLD,0.7975592613220215,0.0013741544680669904,0.5576374530792236,1.0,0.8049373626708984,0.7975592613220215
gold/stt2_page_0132_c08_156.png,昆,GOLD,0.7355350852012634,0.0012888179626315832,0.5173876583576202,1.0,0.8971463441848755,0.7355350852012634
gold/stt2_page_0132_c08_157.png,死,GOLD,0.702062726020813,0.0012837557587772608,0.43739908933639526,1.0,0.7824347019195557,0.702062726020813
gold/stt2_page_0132_c08_159.png,道,GOLD,0.7147519588470459,0.0012716782512143254,0.4969174712896347,1.0,0.7981375455856323,0.7147519588470459
gold/stt2_page_0132_c08_160.png,傳,GOLD,0.7333258986473083,0.001292114146053791,0.48442813754081726,1.0,0.9006860256195068,0.7333258986473083
gold/stt2_page_0132_c09_162.png,罢,GOLD,0.7200829982757568,0.0012899149442091584,0.45492124557495117,1.0,0.897275447845459,0.7200829982757568
silver/stt2_page_0132_c09_163.png,結,SILVER,0.4914913773536682,0.0010165893472731113,0.19597193598747253,1.0,0.689521849155426,0.4914913773536682
gold/stt2_page_0132_c09_164.png,道,GOLD,0.6373202800750732,0.0011752378195524216,0.3353716731071472,1.0,0.7673007249832153,0.6373202800750732
gold/stt2_page_0132_c09_166.png,主,GOLD,0.7067080736160278,0.0012431464856490493,0.48752787709236145,1.0,0.8903540372848511,0.7067080736160278
gold/stt2_page_0132_c09_167.png,𡗶,GOLD,0.45366984605789185,0.0009909331565722823,0.16266164183616638,1.0,0.6710941195487976,0.45366984605789185
gold/stt2_page_0132_c09_168.png,寺,GOLD,0.76402747631073,0.0013323815073817968,0.42384040355682373,1.0,0.8669038414955139,0.76402747631073
silver/stt2_page_0132_c09_169.png,扒,SILVER,0.39534029364585876,0.0009356479276902974,0.07201743125915527,1.0,0.605367124080658,0.39534029364585876
gold/stt2_page_0132_c09_170.png,特,GOLD,0.6584666967391968,0.001193396165035665,0.38613009452819824,1.0,0.8570755124092102,0.6584666967391968
gold/stt2_page_0132_c09_171.png,巴,GOLD,0.6426123976707458,0.0011855559423565865,0.30978479981422424,1.0,0.6347565054893494,0.6426123976707458
gold/stt2_page_0132_c09_172.png,吒,GOLD,0.7148803472518921,0.0012674386380240321,0.4296388030052185,1.0,0.8580425977706909,0.7148803472518921
gold/stt2_page_0132_c09_173.png,昆,GOLD,0.4255455732345581,0.0009470156510360539,0.11678141355514526,1.0,0.6524680256843567,0.4255455732345581
silver/stt2_page_0132_c09_174.png,為,SILVER,0.4548831284046173,0.000987786566838622,0.095022052526474,1.0,0.5052573084831238,0.4548831284046173
silver/stt2_page_0132_c09_175.png,除,SILVER,0.6735324859619141,0.0012330395402386785,0.29309630393981934,1.0,0.783478856086731,0.6735324859619141
gold/stt2_page_0132_c09_176.png,奉,GOLD,0.657625138759613,0.0012193784350529313,0.39186930656433105,1.0,0.8343585729598999,0.657625138759613
gold/stt2_page_0132_c09_177.png,主,GOLD,0.5529345273971558,0.0010916782775893807,0.3238186091184616,1.0,0.6310785412788391,0.5529345273971558
gold/stt2_page_0132_c09_178.png,閍,REVIEW,0.19409683346748352,0.0007660504197701812,-0.16745099425315857,0.0,0.24419544637203217,0.3615478277206421
gold/stt2_page_0132_c09_179.png,物,GOLD,0.49633461236953735,0.001038699527271092,0.15257558226585388,1.0,0.5563355684280396,0.49633461236953735
gold/stt2_page_0132_c09_180.png,先,GOLD,0.6231238842010498,0.0011570043861865997,0.3412885367870331,1.0,0.7717909812927246,0.6231238842010498
gold/stt2_page_0134_c01_000.png,吒,GOLD,0.7365807294845581,0.0012957798317074776,0.44376134872436523,1.0,0.9689779877662659,0.7365807294845581
gold/stt2_page_0134_c01_002.png,沙,GOLD,0.7239798307418823,0.0013060129713267088,0.4230997562408447,1.0,0.7774016857147217,0.7239798307418823
gold/stt2_page_0134_c01_003.png,須,GOLD,0.6939124464988708,0.0012334511848166585,0.3516114354133606,1.0,0.8972675800323486,0.6939124464988708
silver/stt2_page_0134_c01_004.png,𡰱,SILVER,0.4470030963420868,0.000989634427241981,0.15206876397132874,1.0,0.6420661807060242,0.4470030963420868
gold/stt2_page_0134_c01_005.png,奴,GOLD,0.7807655334472656,0.001363167306408286,0.5460617542266846,1.0,0.7822505831718445,0.7807655334472656
gold/stt2_page_0134_c01_006.png,先,GOLD,0.72884601354599,0.0012839592527598143,0.4658368229866028,1.0,0.8324085474014282,0.72884601354599
silver/stt2_page_0134_c01_007.png,昆,SILVER,0.6441038250923157,0.001175626297481358,0.40433427691459656,1.0,0.780428946018219,0.6441038250923157
gold/stt2_page_0134_c01_008.png,奇,GOLD,0.6786423921585083,0.001231964910402894,0.28705674409866333,1.0,0.8473928570747375,0.6786423921585083
gold/stt2_page_0134_c01_010.png,苤,GOLD,0.5781099796295166,0.0010883392533287406,0.253121554851532,1.0,0.9449975490570068,0.5781099796295166
silver/stt2_page_0134_c01_011.png,离,SILVER,0.656221330165863,0.0011993690859526396,0.36465784907341003,1.0,0.760256290435791,0.656221330165863
gold/stt2_page_0134_c01_013.png,先,GOLD,0.6372696161270142,0.001176292891614139,0.289724200963974,1.0,0.6383201479911804,0.6372696161270142
gold/stt2_page_0134_c01_014.png,昆,GOLD,0.38923636078834534,0.0009226255351677537,-0.0137043297290802,0.0,0.40070921182632446,0.40294069051742554
gold/stt2_page_0134_c01_015.png,次,GOLD,0.539063572883606,0.0010650255717337132,0.2299354374408722,1.0,0.8204024434089661,0.539063572883606
gold/stt2_page_0134_c01_020.png,奴,GOLD,0.7083649635314941,0.001256419694982469,0.4801294803619385,1.0,0.908683717250824,0.7083649635314941
gold/stt2_page_0134_c02_021.png,先,GOLD,0.7340853214263916,0.001288168248720467,0.4964761734008789,1.0,0.895482063293457,0.7340853214263916
gold/stt2_page_0134_c02_022.png,官,GOLD,0.746360719203949,0.0013078560587018728,0.5031905472278595,1.0,0.8185532689094543,0.746360719203949
gold/stt2_page_0134_c02_024.png,綿,GOLD,0.7418333292007446,0.0013034918811172247,0.4781401753425598,1.0,0.8432933688163757,0.7418333292007446
silver/stt2_page_0134_c02_025.png,樞,SILVER,0.6332268714904785,0.0011612478410825133,0.13093841075897217,1.0,0.7218061685562134,0.6332268714904785
silver/stt2_page_0134_c02_027.png,烏,SILVER,0.6616777181625366,0.001216539298184216,0.4193851798772812,1.0,0.7125259637832642,0.6616777181625366
gold/stt2_page_0134_c02_028.png,代,GOLD,0.7274858951568604,0.0012895106337964535,0.43815863132476807,1.0,0.8607272505760193,0.7274858951568604
gold/stt2_page_0134_c02_029.png,打,GOLD,0.747163712978363,0.001315217581577599,0.4180331528186798,1.0,0.7783916592597961,0.747163712978363
silver/stt2_page_0134_c02_030.png,屯,SILVER,0.28385984897613525,0.0008385179680772126,-0.0475350022315979,0.0,0.38570651412010193,0.33139485120773315
gold/stt2_page_0134_c02_031.png,其,GOLD,0.32096725702285767,0.0008585944888181984,-0.19729655981063843,0.0,0.31850239634513855,0.5182638168334961
gold/stt2_page_0134_c02_034.png,事,GOLD,0.7689746618270874,0.0013354812981560826,0.5645113885402679,1.0,0.8962932825088501,0.7689746618270874
gold/stt2_page_0134_c02_035.png,困,GOLD,0.728124737739563,0.0012992998817935586,0.3105483949184418,1.0,0.8925999999046326,0.728124737739563
gold/stt2_page_0134_c02_036.png,朱,GOLD,0.685705304145813,0.0012208400294184685,0.4658364951610565,1.0,0.8277724981307983,0.685705304145813
gold/stt2_page_0134_c02_037.png,奇,GOLD,0.7368309497833252,0.0013001360930502415,0.45715397596359253,1.0,0.8799362778663635,0.7368309497833252
gold/stt2_page_0134_c02_038.png,巴,GOLD,0.6773114204406738,0.0012274052714928985,0.3188546895980835,1.0,0.8073075413703918,0.6773114204406738
gold/stt2_page_0134_c02_039.png,固,GOLD,0.705036461353302,0.0012486204504966736,0.4621962159872055,1.0,0.8451330065727234,0.705036461353302
gold/stt2_page_0134_c02_040.png,意,GOLD,0.6581896543502808,0.0011935646180063486,0.4373895823955536,1.0,0.9166988730430603,0.6581896543502808
gold/stt2_page_0134_c03_042.png,朱,GOLD,0.6767380237579346,0.00122163537889719,0.2889983654022217,1.0,0.5993871688842773,0.6767380237579346
gold/stt2_page_0134_c03_043.png,補,GOLD,0.7132290601730347,0.0012814641231670976,0.41153979301452637,1.0,0.6814011931419373,0.7132290601730347
gold/stt2_page_0134_c03_045.png,共,GOLD,0.6678647398948669,0.0012169695692136884,0.4102402329444885,1.0,0.7247267365455627,0.6678647398948669
gold/stt2_page_0134_c03_047.png,主,GOLD,0.790286660194397,0.0013663290301337838,0.5606944561004639,1.0,0.7264249920845032,0.790286660194397
gold/stt2_page_0134_c03_049.png,双,GOLD,0.6864082217216492,0.0012213020818307996,0.41217392683029175,1.0,0.6846343874931335,0.6864082217216492
gold/stt2_page_0134_c03_050.png,离,GOLD,0.6832356452941895,0.0012395238736644387,0.3724325895309448,1.0,0.7125155329704285,0.6832356452941895
gold/stt2_page_0134_c03_052.png,強,GOLD,0.653478741645813,0.0012014887761324644,0.3940567374229431,1.0,0.633553683757782,0.653478741645813
gold/stt2_page_0134_c03_054.png,困,GOLD,0.5067566633224487,0.0010575598571449518,0.14814287424087524,1.0,0.42487236857414246,0.5067566633224487
gold/stt2_page_0134_c03_056.png,㝵,GOLD,0.6628044247627258,0.001217256998643279,0.43991991877555847,1.0,0.6073893308639526,0.6628044247627258
gold/stt2_page_0134_c03_057.png,强,GOLD,0.678962767124176,0.001231189351528883,0.12187522649765015,1.0,0.9011996984481812,0.678962767124176
silver/stt2_page_0134_c03_058.png,盃,SILVER,0.40621641278266907,0.0009488958166912198,0.08328774571418762,1.0,0.5199955701828003,0.40621641278266907
silver/stt2_page_0134_c03_060.png,隊,SILVER,0.47098588943481445,0.0009987594094127417,0.06696763634681702,1.0,0.616768479347229,0.47098588943481445
gold/stt2_page_0134_c03_061.png,恩,GOLD,0.782136082649231,0.001366394804790616,0.5203361809253693,1.0,0.9140480756759644,0.782136082649231
gold/stt2_page_0134_c03_062.png,皮,GOLD,0.7477366924285889,0.0013274075463414192,0.43955373764038086,1.0,0.9807162880897522,0.7477366924285889
silver/stt2_page_0134_c04_063.png,連,SILVER,0.7202126979827881,0.0012678162893280387,0.44552820920944214,1.0,0.7914621829986572,0.7202126979827881
gold/stt2_page_0134_c04_064.png,朱,GOLD,0.5951730012893677,0.001111928722821176,0.2985078692436218,1.0,0.8561356067657471,0.5951730012893677
gold/stt2_page_0134_c04_065.png,饬,GOLD,0.7098994255065918,0.001263909274712205,0.42542433738708496,1.0,0.9509204030036926,0.7098994255065918
gold/stt2_page_0134_c04_067.png,丕,GOLD,0.7199916839599609,0.0012831281637772918,0.4919850826263428,1.0,0.8678224086761475,0.7199916839599609
gold/stt2_page_0134_c04_069.png,歇,GOLD,0.6142886877059937,0.001154791098088026,0.35562267899513245,1.0,0.7996479868888855,0.6142886877059937
gold/stt2_page_0134_c04_070.png,欺,GOLD,0.7303391695022583,0.0012804855359718204,0.5035733282566071,1.0,0.8882912397384644,0.7303391695022583
gold/stt2_page_0134_c04_071.png,官,GOLD,0.6700230836868286,0.0012141126208007336,0.37869733572006226,1.0,0.82503342628479,0.6700230836868286
gold/stt2_page_0134_c04_072.png,代,GOLD,0.6950716972351074,0.0012444403255358338,0.39863213896751404,1.0,0.8662753701210022,0.6950716972351074
gold/stt2_page_0134_c04_073.png,扲,GOLD,0.7824587821960449,0.0013716231333091855,0.5126087665557861,1.0,0.8986459374427795,0.7824587821960449
gold/stt2_page_0134_c04_074.png,巴,GOLD,0.6673382520675659,0.001216914039105177,0.3926810622215271,1.0,0.786961555480957,0.6673382520675659
gold/stt2_page_0134_c04_075.png,吒,GOLD,0.6813327074050903,0.0012311185710132122,0.37843388319015503,1.0,0.9072715044021606,0.6813327074050903
gold/stt2_page_0134_c04_076.png,昆,GOLD,0.7208777666091919,0.0012608214747160673,0.47979286313056946,1.0,0.8757792115211487,0.7208777666091919
gold/stt2_page_0134_c04_077.png,中,GOLD,0.722830057144165,0.0012798913521692157,0.45519304275512695,1.0,0.917165219783783,0.722830057144165
gold/stt2_page_0134_c04_078.png,囚,GOLD,0.7623697519302368,0.0013257797108963132,0.45773112773895264,1.0,0.8215340971946716,0.7623697519302368
silver/stt2_page_0134_c04_079.png,落,SILVER,0.6037025451660156,0.0011505174916237593,0.3166999816894531,1.0,0.6727012991905212,0.6037025451660156
gold/stt2_page_0134_c04_080.png,庄,GOLD,0.526697039604187,0.0010544954566285014,0.2695160210132599,1.0,0.5805937647819519,0.526697039604187
gold/stt2_page_0134_c04_081.png,朱,GOLD,0.6556639671325684,0.0011971002677455544,0.33825480937957764,1.0,0.6590513586997986,0.6556639671325684
gold/stt2_page_0134_c04_082.png,安,REVIEW,0.4665462076663971,0.0009894955437630415,-0.13762781023979187,0.0,0.5659193992614746,0.604174017906189
gold/stt2_page_0134_c04_083.png,帝,GOLD,0.7254922986030579,0.001292998087592423,0.46898990869522095,1.0,0.8052935600280762,0.7254922986030579
gold/stt2_page_0134_c04_084.png,之,GOLD,0.6536867618560791,0.001209068694151938,0.41827182471752167,1.0,0.7451493740081787,0.6536867618560791
silver/stt2_page_0134_c04_085.png,寺,SILVER,0.6483344435691833,0.0011894353665411472,0.33863911032676697,1.0,0.8142155408859253,0.6483344435691833
silver/stt2_page_0134_c05_086.png,娄,SILVER,0.48715582489967346,0.001021442236378789,0.12396880984306335,1.0,0.7152508497238159,0.48715582489967346
gold/stt2_page_0134_c05_087.png,㝵,GOLD,0.7602809071540833,0.001318552647717297,0.5459294617176056,1.0,0.7636392116546631,0.7602809071540833
gold/stt2_page_0134_c05_088.png,㝵,GOLD,0.713925302028656,0.0012542650802060962,0.4372638761997223,1.0,0.7663204669952393,0.713925302028656
silver/stt2_page_0134_c05_089.png,召,SILVER,0.6526392698287964,0.0012045728508383036,0.3682372272014618,1.0,0.7454226613044739,0.6526392698287964
gold/stt2_page_0134_c05_090.png,対,GOLD,0.5266225337982178,0.0010685117449611425,0.10413384437561035,1.0,0.6796358823776245,0.5266225337982178
gold/stt2_page_0134_c05_091.png,渴,GOLD,0.6074373126029968,0.0011420890223234892,0.2492215633392334,1.0,0.8121631145477295,0.6074373126029968
gold/stt2_page_0134_c05_092.png,麻,GOLD,0.6098247766494751,0.0011509243631735444,0.3906375467777252,1.0,0.520986020565033,0.6098247766494751
gold/stt2_page_0134_c05_093.png,罢,GOLD,0.5842030644416809,0.0011384629178792238,0.2965961694717407,1.0,0.47752004861831665,0.5842030644416809
gold/stt2_page_0134_c05_095.png,要,GOLD,0.576878547668457,0.0011127892648801208,0.3362905830144882,1.0,0.8508507609367371,0.576878547668457
gold/stt2_page_0134_c05_096.png,対,GOLD,0.6310140490531921,0.0011995523236691952,0.38521289825439453,1.0,0.6049418449401855,0.6310140490531921
silver/stt2_page_0134_c05_097.png,召,SILVER,0.5527182817459106,0.001088239485397935,0.08177798986434937,1.0,0.5557380318641663,0.5527182817459106
gold/stt2_page_0134_c05_098.png,庄,GOLD,0.7269089221954346,0.0012747192522510886,0.4395507872104645,1.0,0.7841046452522278,0.7269089221954346
gold/stt2_page_0134_c05_099.png,特,GOLD,0.6991870999336243,0.0012472387170419097,0.4710979014635086,1.0,0.8595997095108032,0.6991870999336243
gold/stt2_page_0134_c05_100.png,女,GOLD,0.6489183902740479,0.0011873363982886076,0.36838051676750183,1.0,0.8515148758888245,0.6489183902740479
gold/stt2_page_0134_c05_101.png,灵,GOLD,0.7563505172729492,0.001315607107244432,0.5010889768600464,1.0,0.9330576658248901,0.7563505172729492
gold/stt2_page_0134_c05_102.png,魂,GOLD,0.730770468711853,0.001303595257923007,0.4741346836090088,1.0,0.7985286116600037,0.730770468711853
silver/stt2_page_0134_c05_103.png,囉,SILVER,0.2948523759841919,0.0008480035467073321,-0.026296168565750122,0.0,0.4271029829978943,0.321148544549942
gold/stt2_page_0134_c05_104.png,塊,GOLD,0.750065803527832,0.0013242734130471945,0.44629019498825073,1.0,0.8631417155265808,0.750065803527832
silver/stt2_page_0134_c05_105.png,壳,SILVER,0.5427416563034058,0.0010820681927725673,0.24718374013900757,1.0,0.7520617246627808,0.5427416563034058
gold/stt2_page_0134_c05_106.png,特,GOLD,0.6401520371437073,0.0011743074283003807,0.35899069905281067,1.0,0.8097380995750427,0.6401520371437073
gold/stt2_page_0134_c06_107.png,福,GOLD,0.7791548371315002,0.0013617139775305986,0.5011512637138367,1.0,0.8625491261482239,0.7791548371315002
silver/stt2_page_0134_c06_108.png,沫,SILVER,0.653960108757019,0.0012243097880855203,0.37106722593307495,1.0,0.7313011884689331,0.653960108757019
gold/stt2_page_0134_c06_113.png,主,GOLD,0.7371079921722412,0.0012855425011366606,0.5382580459117889,1.0,0.9041677713394165,0.7371079921722412
silver/stt2_page_0134_c06_114.png,𡗶,SILVER,0.504744827747345,0.001033922890201211,-0.20925110578536987,0.0,0.7445232272148132,0.7139959335327148
gold/stt2_page_0134_c06_115.png,固,GOLD,0.7234967947006226,0.0012680207146331668,0.5167019069194794,1.0,0.863319456577301,0.7234967947006226
silver/stt2_page_0134_c06_116.png,嬈,SILVER,0.44389575719833374,0.0009804987348616123,0.036562204360961914,1.0,0.6384128332138062,0.44389575719833374
gold/stt2_page_0134_c06_117.png,吝,GOLD,0.4216148257255554,0.000965159444604069,0.13634812831878662,1.0,0.4471902549266815,0.4216148257255554
gold/stt2_page_0134_c06_119.png,天,GOLD,0.33153411746025085,0.0008766705868765712,-0.1069999635219574,0.0,0.32786375284194946,0.43853408098220825
gold/stt2_page_0134_c06_120.png,神,GOLD,0.708592414855957,0.001268418855033815,0.4218076169490814,1.0,0.7368678450584412,0.708592414855957
gold/stt2_page_0134_c06_121.png,共,GOLD,0.6081544160842896,0.0011385387042537332,0.273686945438385,1.0,0.7385087609291077,0.6081544160842896
gold/stt2_page_0134_c06_124.png,浽,REVIEW,0.02121903747320175,0.0006440838915295899,-0.20737256854772568,0.0,0.0318005196750164,0.22859160602092743
