image,nom_char,label,reading,confidence,bbox,page,source
crops_cleaned/page_0012/col03_char013.png,煏,U+714F,phúc,medium,"870,1226,1004,1317",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char014.png,搩,U+6429,nước,medium,"870,1317,1004,1408",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char015.png,極,U+6975,cực,high,"870,1408,1004,1496",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char016.png,重,U+91CD,trọng,high,"870,1496,1004,1568",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char017.png,娎,U+5A0E,ấy,medium,"870,1568,1004,1674",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char018.png,时,U+65F6,thì,medium,"870,1674,1004,1768",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char019.png,筭,U+7B6D,trông,medium,"870,1768,1004,1835",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char020.png,几,U+51E0,kẻ,high,"870,1835,1004,1931",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char000.png,乄,U+4E44,làm,medium,"729,85,870,168",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char001.png,伴,U+4F34,bạn,high,"729,168,870,263",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char002.png,共,U+5171,cùng,high,"729,263,870,337",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char003.png,命,U+547D,mình,high,"729,337,870,407",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char004.png,哀,U+54C0,ai,medium,"729,407,870,478",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char005.png,群,U+7FA4,còn,high,"729,478,870,563",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char006.png,於,U+65BC,ở,high,"729,563,870,646",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char007.png,世,U+4E16,thế,high,"729,646,870,721",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char008.png,姦,U+59E6,gian,medium,"729,721,870,809",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char009.png,沛,U+6C9B,phải,high,"729,809,870,863",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char010.png,碇,U+7887,đánh,medium,"729,863,870,955",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char011.png,賊,U+8CCA,giặc,high,"729,955,870,1061",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char012.png,囉,U+56C9,là,medium,"729,1061,870,1139",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char013.png,蛫,U+86EB,quỷ,medium,"729,1139,870,1202",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char014.png,共,U+5171,cùng,high,"729,1202,870,1270",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char015.png,壳,U+58F3,xác,high,"729,1270,870,1351",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char016.png,命,U+547D,mình,high,"729,1351,870,1446",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char017.png,朱,U+6731,cho,high,"729,1446,870,1530",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char018.png,妟,U+599F,nên,medium,"729,1530,870,1607",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char019.png,爲,U+7232,Vì,high,"729,1607,870,1690",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char020.png,丕,U+4E15,vậy,high,"729,1690,870,1775",12,CacThanhTruyen11
crops_cleaned/page_0012/col04_char021.png,貴,U+8CB4,I,medium,"729,1775,870,1843",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char000.png,世,U+4E16,ghê,medium,"573,85,729,180",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char001.png,犂,U+7282,rê,medium,"573,180,729,269",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char002.png,加,U+52A0,gia,high,"573,269,729,345",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char003.png,撰,U+64B0,chọn,high,"573,345,729,443",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char004.png,刎,U+520E,một,medium,"573,443,729,530",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char005.png,挧,U+6327,ngày,medium,"573,530,729,647",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char006.png,喍,U+558D,rầy,medium,"573,647,729,705",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char007.png,嘛,U+561B,mà,medium,"573,705,729,799",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char008.png,敬,U+656C,kính,high,"573,799,729,891",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char009.png,共,U+5171,cùng,high,"573,891,729,965",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char010.png,明,U+660E,mừng,high,"573,965,729,1071",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char011.png,歇,U+6B47,hết,high,"573,1071,729,1148",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char012.png,矯,U+77EF,kẻo,high,"573,1148,729,1244",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char013.png,率,U+7387,sót,medium,"573,1244,729,1331",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char014.png,哀,U+54C0,ai,medium,"573,1331,729,1423",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char015.png,罵,U+7F75,mà,medium,"573,1423,729,1509",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char016.png,庄,U+5E84,chẳng,high,"573,1509,729,1630",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char017.png,把,U+628A,trả,high,"573,1630,729,1691",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char018.png,义,U+4E49,nghĩa,medium,"573,1691,729,1779",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char019.png,堵,U+5835,đủ,high,"573,1779,729,1889",12,CacThanhTruyen11
crops_cleaned/page_0012/col05_char020.png,朱,U+6731,cho,high,"573,1889,729,1967",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char000.png,各,U+5404,các,high,"435,313,573,372",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char001.png,将,U+5C06,tướng,medium,"435,372,573,459",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char002.png,孟,U+5B5F,mạnh,high,"435,459,573,515",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char003.png,帝,U+5E1D,ấy,medium,"435,515,573,582",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char004.png,汖,U+6C56,Xưa,medium,"435,582,573,660",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char005.png,君,U+541B,vua,medium,"435,660,573,731",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char006.png,著,U+8457,nước,medium,"435,731,573,789",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char007.png,兮,U+516E,A,medium,"435,789,573,875",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char008.png,抬,U+62AC,si,medium,"435,875,573,909",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char009.png,鴺,U+9D3A,ri,medium,"435,909,573,993",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char010.png,亜,U+4E9C,a,medium,"435,993,573,1066",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char011.png,先,U+5148,tên,high,"435,1066,573,1123",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char012.png,囉,U+56C9,là,medium,"435,1123,573,1189",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char013.png,亜,U+4E9C,A,medium,"435,1189,573,1267",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char014.png,蛦,U+86E6,ri,medium,"435,1267,573,1337",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char015.png,繄,U+7E44,ê,medium,"435,1337,573,1426",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char016.png,鯈,U+9BC8,rô,medium,"435,1426,573,1491",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char017.png,邁,U+9081,mời,medium,"435,1491,573,1541",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char018.png,各,U+5404,các,high,"435,1541,573,1622",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char019.png,关,U+5173,quan,medium,"435,1622,573,1689",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char020.png,濤,U+6FE4,triều,medium,"435,1689,573,1742",12,CacThanhTruyen11
crops_cleaned/page_0012/col06_char021.png,纹,U+7EB9,văn,medium,"435,1742,573,1823",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char000.png,武,U+6B66,võ,high,"305,85,435,168",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char001.png,共,U+5171,cùng,high,"305,168,435,228",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char002.png,仍,U+4ECD,những,high,"305,228,435,311",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char003.png,几,U+51E0,kẻ,high,"305,311,435,415",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char004.png,垰,U+57B0,cả,medium,"305,415,435,509",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char005.png,中,U+4E2D,trong,high,"305,509,435,593",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char006.png,箸,U+7BB8,nước,medium,"305,593,435,681",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char007.png,命,U+547D,mình,high,"305,681,435,776",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char008.png,咹,U+54B9,ăn,medium,"305,776,435,853",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char009.png,明,U+660E,mừng,high,"305,853,435,963",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char010.png,中,U+4E2D,trong,high,"305,963,435,1035",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char011.png,殿,U+6BBF,đền,high,"305,1035,435,1152",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char012.png,欣,U+6B23,hơn,high,"305,1152,435,1184",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char013.png,刎,U+520E,một,medium,"305,1184,435,1286",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char014.png,炧,U+70A7,trăm,medium,"305,1286,435,1403",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char015.png,籸,U+7C78,tám,medium,"305,1403,435,1462",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char016.png,邁,U+9081,mươi,high,"305,1462,435,1557",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char017.png,時,U+6642,ngày,medium,"305,1557,435,1640",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char018.png,曊,U+66CA,Bấy,medium,"305,1640,435,1733",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char019.png,蕘,U+8558,nhiêu,medium,"305,1733,435,1816",12,CacThanhTruyen11
crops_cleaned/page_0012/col07_char020.png,挧,U+6327,ngày,medium,"305,1816,435,1906",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char000.png,娎,U+5A0E,ấy,medium,"148,85,305,186",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char001.png,塒,U+5852,thì,medium,"148,186,305,259",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char002.png,君,U+541B,vua,medium,"148,259,305,340",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char003.png,曠,U+66E0,rộng,high,"148,340,305,406",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char004.png,󱞾,U+F17BE,rãi,medium,"148,406,305,486",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char005.png,凜,U+51DC,lắm,high,"148,486,305,576",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char006.png,庄,U+5E84,chẳng,high,"148,576,305,654",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char007.png,固,U+56FA,có,high,"148,654,305,737",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char008.png,少,U+5C11,thiếu,high,"148,737,305,834",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char009.png,物,U+7269,vật,high,"148,834,305,903",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char010.png,之,U+4E4B,gì,high,"148,903,305,979",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char011.png,固,U+56FA,có,high,"148,979,305,1057",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char012.png,囐,U+56D0,ngon,medium,"148,1057,305,1162",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char013.png,𤮾,U+24BBE,ngọt,medium,"148,1162,305,1232",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char014.png,罵,U+7F75,mà,medium,"148,1232,305,1304",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char015.png,庄,U+5E84,chẳng,high,"148,1304,305,1386",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char016.png,咹,U+54B9,ăn,medium,"148,1386,305,1480",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char017.png,枉,U+6789,uống,medium,"148,1480,305,1558",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char018.png,右,U+53F3,Lại,medium,"148,1558,305,1654",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char019.png,固,U+56FA,có,high,"148,1654,305,1734",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char020.png,壩,U+58E9,bà,medium,"148,1734,305,1801",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char021.png,徨,U+5FA8,hoàng,medium,"148,1801,305,1899",12,CacThanhTruyen11
crops_cleaned/page_0012/col08_char022.png,堠,U+5820,hậu,medium,"148,1899,305,1980",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char000.png,先,U+5148,tên,high,"30,274,148,351",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char001.png,号,U+53F7,là,medium,"30,351,148,399",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char002.png,笆,U+7B06,Va,medium,"30,399,148,493",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char003.png,咨,U+54A8,ti,medium,"30,493,148,555",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char004.png,共,U+5171,cũng,high,"30,555,148,636",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char005.png,爫,U+722B,làm,medium,"30,636,148,703",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char006.png,刎,U+520E,một,medium,"30,703,148,789",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char007.png,蓆,U+84C6,tiệc,medium,"30,789,148,854",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char008.png,重,U+91CD,trọng,high,"30,854,148,916",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char009.png,朱,U+6731,cho,high,"30,916,148,984",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char010.png,各,U+5404,các,high,"30,984,148,1070",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char011.png,圤,U+5724,người,medium,"30,1070,148,1135",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char012.png,女,U+5973,nữ,high,"30,1135,148,1193",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char013.png,中,U+4E2D,trong,high,"30,1193,148,1264",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char014.png,殿,U+6BBF,đền,high,"30,1264,148,1338",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char015.png,刎,U+520E,một,medium,"30,1338,148,1416",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char016.png,柣,U+67E3,trật,medium,"30,1416,148,1499",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char017.png,娎,U+5A0E,ấy,medium,"30,1499,148,1560",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char018.png,循,U+5FAA,dọn,medium,"30,1560,148,1636",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char019.png,仍,U+4ECD,những,high,"30,1636,148,1707",12,CacThanhTruyen11
crops_cleaned/page_0012/col09_char020.png,晫,U+666B,của,medium,"30,1707,148,1787",12,CacThanhTruyen11
crops_cleaned/page_0014/col01_char000.png,羙,U+7F99,mỹ,medium,"1173,407,1294,487",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char001.png,为,U+4E3A,vị,medium,"1173,487,1294,540",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char002.png,朱,U+6731,cho,high,"1173,540,1294,630",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char003.png,安,U+5B89,ăn,medium,"1173,630,1294,699",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char004.png,事,U+4E8B,Sự,high,"1173,699,1294,745",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char005.png,德,U+5FB7,Đức,high,"1173,745,1294,810",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char006.png,主,U+4E3B,Chúa,high,"1173,810,1294,905",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char007.png,天,U+5929,Trời,medium,"1173,905,1294,979",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char008.png,爫,U+722B,làm,medium,"1173,979,1294,1034",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char009.png,朱,U+6731,cho,high,"1173,1034,1294,1126",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char010.png,各,U+5404,các,high,"1173,1126,1294,1194",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char011.png,垩,U+57A9,Thánh,high,"1173,1194,1294,1260",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char012.png,酣,U+9163,hôm,medium,"1173,1260,1294,1352",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char013.png,哰,U+54F0,nay,medium,"1173,1352,1294,1394",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char014.png,共,U+5171,cũng,high,"1173,1394,1294,1470",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char015.png,種,U+7A2E,giống,high,"1173,1470,1294,1555",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char016.png,事,U+4E8B,sự,high,"1173,1555,1294,1623",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char017.png,怩,U+6029,này,medium,"1173,1623,1294,1699",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char018.png,刎,U+520E,một,medium,"1173,1699,1294,1755",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char019.png,拙,U+62D9,chút,high,"1173,1755,1294,1857",14,CacThanhTruyen11
crops_cleaned/page_0014/col01_char020.png,爲,U+7232,vì,high,"1173,1857,1294,1914",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char000.png,烝,U+70DD,chưng,medium,"1024,409,1173,462",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char001.png,中,U+4E2D,trong,high,"1024,462,1173,542",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char002.png,彳,U+5F73,Sách,medium,"1024,542,1173,587",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char003.png,垩,U+57A9,Thánh,high,"1024,587,1173,667",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char004.png,喨,U+55A8,rằng,medium,"1024,667,1173,716",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char005.png,君,U+541B,Vua,medium,"1024,716,1173,782",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char006.png,瑨,U+7468,lên,medium,"1024,782,1173,834",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char007.png,胾,U+80FE,trị,medium,"1024,834,1173,902",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char008.png,特,U+7279,được,high,"1024,902,1173,978",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char009.png,巴,U+5DF4,ba,high,"1024,978,1173,1055",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char010.png,璏,U+748F,năm,medium,"1024,1055,1173,1100",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char011.png,时,U+65F6,thì,medium,"1024,1100,1173,1184",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char012.png,另,U+53E6,mới,medium,"1024,1184,1173,1236",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char013.png,爫,U+722B,làm,medium,"1024,1236,1173,1288",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char014.png,席,U+5E2D,tiệc,medium,"1024,1288,1173,1351",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char015.png,娎,U+5A0E,ấy,medium,"1024,1351,1173,1421",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char016.png,丕,U+4E15,Vậy,high,"1024,1421,1173,1483",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char017.png,沛,U+6C9B,phải,high,"1024,1483,1173,1555",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char018.png,别,U+522B,biết,high,"1024,1555,1173,1631",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char019.png,磁,U+78C1,từ,medium,"1024,1631,1173,1668",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char020.png,皂,U+7682,tạo,medium,"1024,1668,1173,1738",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char021.png,傓,U+5093,thiên,medium,"1024,1738,1173,1813",14,CacThanhTruyen11
crops_cleaned/page_0014/col02_char022.png,雴,U+96F4,lập,medium,"1024,1813,1173,1874",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char000.png,墬,U+58AC,địa,medium,"878,415,1024,472",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char001.png,朱,U+6731,cho,high,"878,472,1024,542",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char002.png,旦,U+65E6,đến,high,"878,542,1024,615",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char003.png,侭,U+4FAD,tận,medium,"878,615,1024,692",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char004.png,世,U+4E16,thế,high,"878,692,1024,729",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char005.png,塒,U+5852,thì,medium,"878,729,1024,797",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char006.png,固,U+56FA,có,high,"878,797,1024,866",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char007.png,巴,U+5DF4,ba,high,"878,866,1024,941",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char008.png,世,U+4E16,đời,high,"878,941,1024,1004",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char009.png,略,U+7565,trước,medium,"878,1004,1024,1068",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char010.png,慈,U+6148,từ,medium,"878,1068,1024,1148",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char011.png,媵,U+5AB5,dựng,medium,"878,1148,1024,1210",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char012.png,妟,U+599F,nên,medium,"878,1210,1024,1263",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char013.png,翁,U+7FC1,ông,high,"878,1263,1024,1310",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char014.png,兮,U+516E,A,medium,"878,1310,1024,1397",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char015.png,庸,U+5EB8,dong,high,"878,1397,1024,1452",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char016.png,朱,U+6731,cho,high,"878,1452,1024,1528",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char017.png,旦,U+65E6,đến,high,"878,1528,1024,1588",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char018.png,伝,U+4F1D,truyền,medium,"878,1588,1024,1663",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char019.png,導,U+5C0E,đạo,medium,"878,1663,1024,1719",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char020.png,朱,U+6731,cho,high,"878,1719,1024,1781",14,CacThanhTruyen11
crops_cleaned/page_0014/col03_char021.png,翁,U+7FC1,ông,high,"878,1781,1024,1853",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char000.png,媒,U+5A92,Mai,medium,"725,120,878,201",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char001.png,蓮,U+84EE,sen,high,"725,201,878,270",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char002.png,侼,U+4FBC,hai,medium,"725,270,878,367",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char003.png,囉,U+56C9,là,medium,"725,367,878,425",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char004.png,翁,U+7FC1,ông,high,"725,425,878,502",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char005.png,媒,U+5A92,Mai,medium,"725,502,878,617",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char006.png,蓮,U+84EE,sen,high,"725,617,878,664",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char007.png,朱,U+6731,cho,high,"725,664,878,758",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char008.png,旦,U+65E6,đến,high,"725,758,878,826",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char009.png,德,U+5FB7,Đức,high,"725,826,878,918",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char010.png,主,U+4E3B,Chúa,high,"725,918,878,991",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char011.png,肢,U+80A2,Giê,medium,"725,991,878,1062",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char012.png,毹,U+6BF9,su,medium,"725,1062,878,1152",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char013.png,加,U+52A0,ra,medium,"725,1152,878,1228",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char014.png,世,U+4E16,đời,high,"725,1228,878,1301",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char015.png,巴,U+5DF4,ba,high,"725,1301,878,1386",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char016.png,号,U+53F7,là,medium,"725,1386,878,1465",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char017.png,慈,U+6148,từ,medium,"725,1465,878,1533",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char018.png,德,U+5FB7,Đức,high,"725,1533,878,1632",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char019.png,主,U+4E3B,Chúa,high,"725,1632,878,1700",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char020.png,肢,U+80A2,Giê,medium,"725,1700,878,1771",14,CacThanhTruyen11
crops_cleaned/page_0014/col04_char021.png,蘓,U+8613,su,medium,"725,1771,878,1865",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char000.png,加,U+52A0,ra,medium,"585,403,725,477",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char001.png,世,U+4E16,đời,high,"585,477,725,529",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char002.png,朱,U+6731,cho,high,"585,529,725,601",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char003.png,旦,U+65E6,đến,high,"585,601,725,655",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char004.png,侭,U+4FAD,tận,medium,"585,655,725,711",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char005.png,世,U+4E16,thế,high,"585,711,725,771",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char006.png,丕,U+4E15,Vậy,high,"585,771,725,836",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char007.png,侼,U+4FBC,hai,medium,"585,836,725,902",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char008.png,世,U+4E16,đời,high,"585,902,725,969",14,CacThanhTruyen11
crops_cleaned/page_0014/col05_char009.png,略,U+7565,trước,medium,"585,969,725,1029",14,CacThanhTruyen11
