page,column,syllable,nom_char,unicode,matched,tier,ocr_char,bbox,crop_file
page_0014,4,le,藜,U+85DC,True,3,蚤,"[1197, 1915, 1325, 2036]",crops/page_0014/col04_char015.png
page_0014,4,làm,苸,U+82F8,True,3,寺,"[1197, 2036, 1325, 2157]",crops/page_0014/col04_char016.png
page_0014,4,khôn,禰,U+79B0,True,3,補,"[1197, 2157, 1325, 2277]",crops/page_0014/col04_char017.png
page_0014,4,linh,蔼,U+853C,True,3,意,"[1197, 2277, 1325, 2398]",crops/page_0014/col04_char018.png
page_0014,4,hồn,魂,U+9B42,True,3,眉,"[1197, 2398, 1325, 2519]",crops/page_0014/col04_char019.png
page_0014,4,kẻ,琳,U+7433,True,3,麻,"[1197, 2519, 1325, 2640]",crops/page_0014/col04_char020.png
page_0014,5,,,,False,0,,,
page_0014,5,chịu,受,U+53D7,True,3,朱,"[1004, 209, 1128, 313]",crops/page_0014/col05_char000.png
page_0014,5,cùng,藭,U+85ED,True,3,聀,"[1004, 313, 1128, 417]",crops/page_0014/col05_char001.png
page_0014,5,kẻ,掌,U+638C,True,3,𡖋,"[1004, 417, 1128, 521]",crops/page_0014/col05_char002.png
page_0014,5,cho,埃,U+57C3,True,3,仕,"[1004, 521, 1128, 625]",crops/page_0014/col05_char003.png
page_0014,5,có,芍,U+828D,True,3,奇,"[1004, 625, 1128, 729]",crops/page_0014/col05_char004.png
page_0014,5,tội,𤇮,U+241EE,True,3,公,"[1004, 729, 1128, 833]",crops/page_0014/col05_char005.png
page_0014,5,và,抣,U+62A3,True,3,羽,"[1004, 833, 1128, 937]",crops/page_0014/col05_char006.png
page_0014,5,hai,侼,U+4FBC,True,3,堊,"[1004, 937, 1128, 1041]",crops/page_0014/col05_char007.png
page_0014,5,Tôi,𪝬,U+2A76C,True,3,依,"[1004, 1041, 1128, 1145]",crops/page_0014/col05_char008.png
page_0014,5,là,洨,U+6D28,True,3,交,"[1004, 1145, 1128, 1249]",crops/page_0014/col05_char009.png
page_0014,5,sa,浘,U+6D58,True,3,浪,"[1004, 1249, 1128, 1354]",crops/page_0014/col05_char010.png
page_0014,5,se,㦸,U+39B8,True,3,聀,"[1004, 1354, 1128, 1458]",crops/page_0014/col05_char011.png
page_0014,5,do,农,U+519C,True,3,衣,"[1004, 1458, 1128, 1562]",crops/page_0014/col05_char012.png
page_0014,5,tê,僎,U+50CE,True,3,撰,"[1004, 1562, 1128, 1666]",crops/page_0014/col05_char013.png
page_0014,5,một,𢜝,U+2271D,True,3,事,"[1004, 1666, 1128, 1770]",crops/page_0014/col05_char014.png
page_0014,5,ngày,熏,U+718F,True,3,重,"[1004, 1770, 1128, 1874]",crops/page_0014/col05_char015.png
page_0014,5,một,蔑,U+8511,True,3,双,"[1004, 1874, 1128, 1978]",crops/page_0014/col05_char016.png
page_0014,5,làm,窗,U+7A97,True,3,离,"[1004, 1978, 1128, 2082]",crops/page_0014/col05_char017.png
page_0014,5,lễ,澧,U+6FA7,True,3,𡖋,"[1004, 2082, 1128, 2186]",crops/page_0014/col05_char018.png
page_0014,5,Mi,糜,U+7CDC,True,3,困,"[1004, 2186, 1128, 2290]",crops/page_0014/col05_char019.png
page_0014,5,sa,挲,U+6332,True,3,灵,"[1004, 2290, 1128, 2394]",crops/page_0014/col05_char020.png
page_0014,5,kính,䄫,U+412B,True,3,记,"[1004, 2394, 1128, 2498]",crops/page_0014/col05_char021.png
page_0014,5,Đức,刀,U+5200,True,3,几,"[1004, 2498, 1128, 2603]",crops/page_0014/col05_char022.png
page_0014,6,Chúa,,,False,0,,,
page_0014,6,Giê,,,False,0,,,
page_0014,6,su,穌,U+7A4C,True,3,召,"[808, 95, 944, 204]",crops/page_0014/col06_char000.png
page_0014,6,đã,砖,U+7816,True,3,共,"[808, 204, 944, 314]",crops/page_0014/col06_char001.png
page_0014,6,chịu,刀,U+5200,True,3,几,"[808, 314, 944, 424]",crops/page_0014/col06_char002.png
page_0014,6,khó,𠖾,U+205BE,True,3,朱,"[808, 424, 944, 534]",crops/page_0014/col06_char003.png
page_0014,6,vì,𠸠,U+20E20,True,3,固,"[808, 534, 944, 644]",crops/page_0014/col06_char004.png
page_0014,6,tôi,碎,U+788E,True,3,理,"[808, 644, 944, 753]",crops/page_0014/col06_char005.png
page_0014,6,Vua,強,U+5F37,True,3,常,"[808, 753, 944, 863]",crops/page_0014/col06_char006.png
page_0014,6,thấy,透,U+900F,True,3,哈,"[808, 863, 944, 973]",crops/page_0014/col06_char007.png
page_0014,6,nói,内,U+5185,True,3,碎,"[808, 973, 944, 1083]",crops/page_0014/col06_char008.png
page_0014,6,làm,𫜵,U+2B735,True,3,畏,"[808, 1083, 944, 1193]",crops/page_0014/col06_char009.png
page_0014,6,vậy,𠡏,U+2084F,True,3,应,"[808, 1193, 944, 1303]",crops/page_0014/col06_char010.png
page_0014,6,mà,傌,U+508C,True,3,獅,"[808, 1303, 944, 1412]",crops/page_0014/col06_char011.png
page_0014,6,dái,戒,U+6212,True,3,由,"[808, 1412, 944, 1522]",crops/page_0014/col06_char012.png
page_0014,6,mất,𠅼,U+2017C,True,3,司,"[808, 1522, 944, 1632]",crops/page_0014/col06_char013.png
page_0014,6,công,萾,U+843E,True,3,蔑,"[808, 1632, 944, 1742]",crops/page_0014/col06_char014.png
page_0014,6,thì,時,U+6642,True,1,時,"[808, 1742, 944, 1852]",crops/page_0014/col06_char015.png
page_0014,6,dạy,敎,U+654E,True,3,茂,"[808, 1852, 944, 1962]",crops/page_0014/col06_char016.png
page_0014,6,đem,𨑻,U+2847B,True,3,以,"[808, 1962, 944, 2071]",crops/page_0014/col06_char017.png
page_0014,6,người,嬑,U+5B11,True,3,禮,"[808, 2071, 944, 2181]",crops/page_0014/col06_char018.png
page_0014,6,đi,𪠞,U+2A81E,True,3,眉,"[808, 2181, 944, 2291]",crops/page_0014/col06_char019.png
page_0014,6,thành,栲,U+6832,True,3,邳,"[808, 2291, 944, 2401]",crops/page_0014/col06_char020.png
page_0014,6,Rô,敏,U+654F,True,3,敬,"[808, 2401, 944, 2511]",crops/page_0014/col06_char021.png
page_0014,6,ma,麽,U+9EBD,True,3,徳,"[808, 2511, 944, 2621]",crops/page_0014/col06_char022.png
page_0014,7,,,,False,0,,,
page_0014,7,,,,False,0,,,
page_0014,7,mà,女,U+5973,True,3,秋,"[608, 297, 744, 398]",crops/page_0014/col07_char000.png
page_0014,7,bỏ,󱉿,U+F127F,True,3,乇,"[608, 398, 744, 498]",crops/page_0014/col07_char001.png
page_0014,7,cho,埃,U+57C3,True,3,𡰱,"[608, 498, 744, 598]",crops/page_0014/col07_char002.png
page_0014,7,sư,樗,U+6A17,True,3,庫,"[608, 598, 744, 699]",crops/page_0014/col07_char003.png
page_0014,7,tử,𪀐,U+2A010,True,3,爲,"[608, 699, 744, 799]",crops/page_0014/col07_char004.png
page_0014,7,ăn,禘,U+7998,True,3,碎,"[608, 799, 744, 899]",crops/page_0014/col07_char005.png
page_0014,7,thịt,妑,U+5991,True,3,姻,"[608, 899, 744, 1000]",crops/page_0014/col07_char006.png
page_0014,7,Người,倘,U+5018,True,3,体,"[608, 1000, 744, 1100]",crops/page_0014/col07_char007.png
page_0014,7,nghe,劝,U+529D,True,3,呐,"[608, 1100, 744, 1200]",crops/page_0014/col07_char008.png
page_0014,7,tin,𣟫,U+237EB,True,3,而,"[608, 1200, 744, 1301]",crops/page_0014/col07_char009.png
page_0014,7,ấy,衤,U+8864,True,2,丕,"[608, 1301, 744, 1401]",crops/page_0014/col07_char010.png
page_0014,7,thì,秲,U+79F2,True,3,麻,"[608, 1401, 744, 1502]",crops/page_0014/col07_char011.png
page_0014,7,mừng,㖂,U+3582,True,3,曳,"[608, 1502, 744, 1602]",crops/page_0014/col07_char012.png
page_0014,7,lắm,凜,U+51DC,True,3,末,"[608, 1602, 744, 1702]",crops/page_0014/col07_char013.png
page_0014,7,hơn,氻,U+6C3B,True,3,功,"[608, 1702, 744, 1803]",crops/page_0014/col07_char014.png
page_0014,7,kẻ,圬,U+572C,True,3,寺,"[608, 1803, 744, 1903]",crops/page_0014/col07_char015.png
page_0014,7,được,伐,U+4F10,True,3,代,"[608, 1903, 744, 2003]",crops/page_0014/col07_char016.png
page_0014,7,của,俣,U+4FE3,True,3,兔,"[608, 2003, 744, 2104]",crops/page_0014/col07_char017.png
page_0014,7,trọng,旱,U+65F1,True,3,㝵,"[608, 2104, 744, 2204]",crops/page_0014/col07_char018.png
page_0014,7,cùng,穹,U+7A79,True,3,䏻,"[608, 2204, 744, 2304]",crops/page_0014/col07_char019.png
page_0014,7,chức,𢬿,U+22B3F,True,3,城,"[608, 2304, 744, 2405]",crops/page_0014/col07_char020.png
page_0014,7,sang,蛰,U+86F0,True,3,署,"[608, 2405, 744, 2505]",crops/page_0014/col07_char021.png
page_0014,7,Các,𢲫,U+22CAB,True,3,瑪,"[608, 2505, 744, 2606]",crops/page_0014/col07_char022.png
page_0014,8,,,,False,0,,,
page_0014,8,bổn,𡍋,U+2134B,True,3,𥙷,"[425, 207, 553, 316]",crops/page_0014/col08_char000.png
page_0014,8,đạo,纛,U+7E9B,True,3,朱,"[425, 316, 553, 424]",crops/page_0014/col08_char001.png
page_0014,8,thành,椀,U+6900,True,3,獅,"[425, 424, 553, 533]",crops/page_0014/col08_char002.png
page_0014,8,An,氨,U+6C28,True,3,子,"[425, 533, 553, 642]",crops/page_0014/col08_char003.png
page_0014,8,ti,糸,U+7CF8,True,3,安,"[425, 642, 553, 750]",crops/page_0014/col08_char004.png
page_0014,8,ô,𦶀,U+26D80,True,3,羽,"[425, 750, 553, 859]",crops/page_0014/col08_char005.png
page_0014,8,ki,芎,U+828E,True,3,㝵,"[425, 859, 553, 968]",crops/page_0014/col08_char006.png
page_0014,8,khóc,泣,U+6CE3,True,3,宜,"[425, 968, 553, 1076]",crops/page_0014/col08_char007.png
page_0014,8,lóc,𫼚,U+2BF1A,True,3,信,"[425, 1076, 553, 1185]",crops/page_0014/col08_char008.png
page_0014,8,hết,戏,U+620F,True,3,伐,"[425, 1185, 553, 1294]",crops/page_0014/col08_char009.png
page_0014,8,một,沒,U+6C92,True,3,寺,"[425, 1294, 553, 1402]",crops/page_0014/col08_char010.png
page_0014,8,mình,明,U+660E,True,1,明,"[425, 1402, 553, 1511]",crops/page_0014/col08_char011.png
page_0014,8,người,澿,U+6FBF,True,3,漂,"[425, 1511, 553, 1620]",crops/page_0014/col08_char012.png
page_0014,8,ở,扵,U+6275,True,3,伙,"[425, 1620, 553, 1728]",crops/page_0014/col08_char013.png
page_0014,8,vui,𣡝,U+2385D,True,3,几,"[425, 1728, 553, 1837]",crops/page_0014/col08_char014.png
page_0014,8,mặt,拷,U+62F7,True,3,特,"[425, 1837, 553, 1946]",crops/page_0014/col08_char015.png
page_0014,8,an,氨,U+6C28,True,3,古,"[425, 1946, 553, 2054]",crops/page_0014/col08_char016.png
page_0014,8,ủi,慰,U+6170,True,3,重,"[425, 2054, 553, 2163]",crops/page_0014/col08_char017.png
page_0014,8,kẻo,矯,U+77EF,True,3,共,"[425, 2163, 553, 2272]",crops/page_0014/col08_char018.png
page_0014,8,người,𦨜,U+26A1C,True,3,聀,"[425, 2272, 553, 2380]",crops/page_0014/col08_char019.png
page_0014,8,ta,抣,U+62A3,True,3,郎,"[425, 2380, 553, 2489]",crops/page_0014/col08_char020.png
page_0014,8,lo,珞,U+73DE,True,3,各,"[425, 2489, 553, 2598]",crops/page_0014/col08_char021.png
page_0014,9,buồn,,,False,0,,,
page_0014,9,cùng,弯,U+5F2F,True,3,本,"[219, 105, 353, 218]",crops/page_0014/col09_char000.png
page_0014,9,xin,遵,U+9075,True,3,道,"[219, 218, 353, 332]",crops/page_0014/col09_char001.png
page_0014,9,Đức,徳,U+5FB3,True,3,城,"[219, 332, 353, 446]",crops/page_0014/col09_char002.png
page_0014,9,Chúa,宾,U+5BBE,True,3,兵,"[219, 446, 353, 560]",crops/page_0014/col09_char003.png
page_0014,9,Trời,𢚸,U+226B8,True,3,司,"[219, 560, 353, 674]",crops/page_0014/col09_char004.png
page_0014,9,gìn,舄,U+8204,True,3,烏,"[219, 674, 353, 788]",crops/page_0014/col09_char005.png
page_0014,9,giữ,㑏,U+344F,True,3,箕,"[219, 788, 353, 902]",crops/page_0014/col09_char006.png
page_0014,9,các,突,U+7A81,True,3,哭,"[219, 902, 353, 1016]",crops/page_0014/col09_char007.png
page_0014,9,bổn,芳,U+82B3,True,3,六,"[219, 1016, 353, 1130]",crops/page_0014/col09_char008.png
page_0014,9,đạo,饿,U+997F,True,3,歇,"[219, 1130, 353, 1244]",crops/page_0014/col09_char009.png
page_0014,9,như,氐,U+6C10,True,3,民,"[219, 1244, 353, 1358]",crops/page_0014/col09_char010.png
page_0014,9,con,𫴾,U+2BD3E,True,3,命,"[219, 1358, 353, 1471]",crops/page_0014/col09_char011.png
page_0014,9,chiên,旃,U+65C3,True,3,㝵,"[219, 1471, 353, 1585]",crops/page_0014/col09_char012.png
page_0014,9,kẻo,炩,U+70A9,True,3,於,"[219, 1585, 353, 1699]",crops/page_0014/col09_char013.png
page_0014,9,phải,𠁙,U+20059,True,3,盃,"[219, 1699, 353, 1813]",crops/page_0014/col09_char014.png
page_0014,9,tay,腮,U+816E,True,3,晒,"[219, 1813, 353, 1927]",crops/page_0014/col09_char015.png
page_0014,9,sói,藞,U+85DE,True,3,安,"[219, 1927, 353, 2041]",crops/page_0014/col09_char016.png
page_0014,9,là,癋,U+764B,True,3,慰,"[219, 2041, 353, 2155]",crops/page_0014/col09_char017.png
page_0014,9,quỷ,療,U+7642,True,3,腐,"[219, 2155, 353, 2269]",crops/page_0014/col09_char018.png
page_0014,9,cùng,穹,U+7A79,True,3,㝵,"[219, 2269, 353, 2383]",crops/page_0014/col09_char019.png
page_0014,9,kẻ,梐,U+6890,True,3,陛,"[219, 2383, 353, 2497]",crops/page_0014/col09_char020.png
page_0014,9,giữ,㑏,U+344F,True,3,户,"[219, 2497, 353, 2611]",crops/page_0014/col09_char021.png
page_0016,1,là,穉,U+7A49,True,3,罪,"[1501, 99, 1629, 207]",crops/page_0016/col01_char000.png
page_0016,1,quân,軍,U+8ECD,True,1,軍,"[1501, 207, 1629, 316]",crops/page_0016/col01_char001.png
page_0016,1,nó,奴,U+5974,True,1,奴,"[1501, 316, 1629, 425]",crops/page_0016/col01_char002.png
page_0016,1,Đoạn,椴,U+6934,True,3,攺,"[1501, 425, 1629, 534]",crops/page_0016/col01_char003.png
page_0016,1,giã,者,U+8005,True,1,者,"[1501, 534, 1629, 643]",crops/page_0016/col01_char004.png
page_0016,1,các,各,U+5404,True,1,各,"[1501, 643, 1629, 752]",crops/page_0016/col01_char005.png
page_0016,1,bổn,本,U+672C,True,1,本,"[1501, 752, 1629, 861]",crops/page_0016/col01_char006.png
page_0016,1,đạo,道,U+9053,True,1,道,"[1501, 861, 1629, 969]",crops/page_0016/col01_char007.png
page_0016,1,đã,胣,U+80E3,True,3,丘,"[1501, 969, 1629, 1078]",crops/page_0016/col01_char008.png
page_0016,1,coi,䁛,U+405B,True,2,魄,"[1501, 1078, 1629, 1187]",crops/page_0016/col01_char009.png
page_0016,1,sóc,朔,U+6714,True,1,朔,"[1501, 1187, 1629, 1296]",crops/page_0016/col01_char010.png
page_0016,1,bốn,探,U+63A2,True,3,深,"[1501, 1296, 1629, 1405]",crops/page_0016/col01_char011.png
page_0016,1,mươi,迈,U+8FC8,True,1,迈,"[1501, 1405, 1629, 1514]",crops/page_0016/col01_char012.png
page_0016,1,năm,瀓,U+7013,True,3,離,"[1501, 1514, 1629, 1623]",crops/page_0016/col01_char013.png
page_0016,1,Mà,麻,U+9EBB,True,1,麻,"[1501, 1623, 1629, 1732]",crops/page_0016/col01_char014.png
page_0016,1,khi,秋,U+79CB,True,3,耿,"[1501, 1732, 1629, 1840]",crops/page_0016/col01_char015.png
page_0016,1,quân,軍,U+8ECD,True,1,軍,"[1501, 1840, 1629, 1949]",crops/page_0016/col01_char016.png
page_0016,1,muốn,魝,U+9B5D,True,3,随,"[1501, 1949, 1629, 2058]",crops/page_0016/col01_char017.png
page_0016,1,bắt,扒,U+6252,True,1,扒,"[1501, 2058, 1629, 2167]",crops/page_0016/col01_char018.png
page_0016,1,người,㝵,U+3775,True,1,㝵,"[1501, 2167, 1629, 2276]",crops/page_0016/col01_char019.png
page_0016,1,thì,寺,U+5BFA,True,1,寺,"[1501, 2276, 1629, 2385]",crops/page_0016/col01_char020.png
page_0016,1,lấy,𥙩,U+25669,True,3,祀,"[1501, 2385, 1629, 2494]",crops/page_0016/col01_char021.png
page_0016,1,lòi,紈,U+7D08,True,3,練,"[1501, 2494, 1629, 2603]",crops/page_0016/col01_char022.png
page_0016,2,tói,𨮎,U+28B8E,True,3,鐵,"[1332, 103, 1443, 221]",crops/page_0016/col02_char000.png
page_0016,2,mà,麻,U+9EBB,True,1,麻,"[1332, 221, 1443, 340]",crops/page_0016/col02_char001.png
page_0016,2,buộc,纀,U+7E80,True,3,紏,"[1332, 340, 1443, 458]",crops/page_0016/col02_char002.png
page_0016,2,mình,𠇮,U+201EE,True,3,𠇭,"[1332, 458, 1443, 577]",crops/page_0016/col02_char003.png
page_0016,2,mới,梅,U+6885,True,3,眉,"[1332, 577, 1443, 695]",crops/page_0016/col02_char004.png
page_0016,2,phó,付,U+4ED8,True,1,付,"[1332, 695, 1443, 814]",crops/page_0016/col02_char005.png
page_0016,2,cho,朱,U+6731,True,1,朱,"[1332, 814, 1443, 933]",crops/page_0016/col02_char006.png
page_0016,2,các,各,U+5404,True,1,各,"[1332, 933, 1443, 1051]",crops/page_0016/col02_char007.png
page_0016,2,quan,官,U+5B98,True,1,官,"[1332, 1051, 1443, 1170]",crops/page_0016/col02_char008.png
page_0016,2,đem,󰝂,U+F0742,True,3,岩,"[1332, 1170, 1443, 1288]",crops/page_0016/col02_char009.png
page_0016,2,đi,𪠞,U+2A81E,True,3,䏻,"[1332, 1288, 1443, 1407]",crops/page_0016/col02_char010.png
page_0016,2,Dọc,獨,U+7368,True,1,獨,"[1332, 1407, 1443, 1525]",crops/page_0016/col02_char011.png
page_0016,2,đường,康,U+5EB7,True,3,庚,"[1332, 1525, 1443, 1644]",crops/page_0016/col02_char012.png
page_0016,2,ông,翁,U+7FC1,True,1,翁,"[1332, 1644, 1443, 1763]",crops/page_0016/col02_char013.png
page_0016,2,Thánh,垩,U+57A9,True,1,垩,"[1332, 1763, 1443, 1881]",crops/page_0016/col02_char014.png
page_0016,2,I,,,False,0,依,"[1332, 1881, 1443, 2000]",crops/page_0016/col02_char015.png
page_0016,2,na,那,U+90A3,True,1,那,"[1332, 2000, 1443, 2118]",crops/page_0016/col02_char016.png
page_0016,2,xu,樞,U+6A1E,True,1,樞,"[1332, 2118, 1443, 2237]",crops/page_0016/col02_char017.png
page_0016,2,chịu,召,U+53EC,True,1,召,"[1332, 2237, 1443, 2355]",crops/page_0016/col02_char018.png
page_0016,2,sự,事,U+4E8B,True,1,事,"[1332, 2355, 1443, 2474]",crops/page_0016/col02_char019.png
page_0016,2,khó,庫,U+5EAB,True,1,庫,"[1332, 2474, 1443, 2593]",crops/page_0016/col02_char020.png
page_0016,3,lắm,橒,U+6A52,True,3,標,"[1144, 92, 1276, 205]",crops/page_0016/col03_char000.png
page_0016,3,Vì,爲,U+7232,True,1,爲,"[1144, 205, 1276, 319]",crops/page_0016/col03_char001.png
page_0016,3,chưng,徴,U+5FB4,True,1,徴,"[1144, 319, 1276, 433]",crops/page_0016/col03_char002.png
page_0016,3,các,𢫝,U+22ADD,True,3,冬,"[1144, 433, 1276, 547]",crops/page_0016/col03_char003.png
page_0016,3,quan,官,U+5B98,True,1,官,"[1144, 547, 1276, 661]",crops/page_0016/col03_char004.png
page_0016,3,tham,贪,U+8D2A,True,3,𮚃,"[1144, 661, 1276, 775]",crops/page_0016/col03_char005.png
page_0016,3,của,古,U+53E4,True,1,古,"[1144, 775, 1276, 889]",crops/page_0016/col03_char006.png
page_0016,3,thì,寺,U+5BFA,True,1,寺,"[1144, 889, 1276, 1002]",crops/page_0016/col03_char007.png
page_0016,3,bổn,本,U+672C,True,1,本,"[1144, 1002, 1276, 1116]",crops/page_0016/col03_char008.png
page_0016,3,đạo,道,U+9053,True,1,道,"[1144, 1116, 1276, 1230]",crops/page_0016/col03_char009.png
page_0016,3,đút,揬,U+63EC,True,3,㷔,"[1144, 1230, 1276, 1344]",crops/page_0016/col03_char010.png
page_0016,3,cho,朱,U+6731,True,1,朱,"[1144, 1344, 1276, 1458]",crops/page_0016/col03_char011.png
page_0016,3,kẻo,𠳿,U+20CFF,True,3,嘱,"[1144, 1458, 1276, 1572]",crops/page_0016/col03_char012.png
page_0016,3,làm,𫜵,U+2B735,True,3,白,"[1144, 1572, 1276, 1686]",crops/page_0016/col03_char013.png
page_0016,3,khốn,困,U+56F0,True,1,困,"[1144, 1686, 1276, 1799]",crops/page_0016/col03_char014.png
page_0016,3,thầy,樊,U+6A0A,True,3,架,"[1144, 1799, 1276, 1913]",crops/page_0016/col03_char015.png
page_0016,3,mình,𨉓,U+28253,True,3,𠇭,"[1144, 1913, 1276, 2027]",crops/page_0016/col03_char016.png
page_0016,3,Song,双,U+53CC,True,1,双,"[1144, 2027, 1276, 2141]",crops/page_0016/col03_char017.png
page_0016,3,le,藜,U+85DC,True,3,爵,"[1144, 2141, 1276, 2255]",crops/page_0016/col03_char018.png
page_0016,3,nó,奴,U+5974,True,1,奴,"[1144, 2255, 1276, 2369]",crops/page_0016/col03_char019.png
page_0016,3,được,特,U+7279,True,1,特,"[1144, 2369, 1276, 2483]",crops/page_0016/col03_char020.png
page_0016,3,của,古,U+53E4,True,1,古,"[1144, 2483, 1276, 2597]",crops/page_0016/col03_char021.png
page_0016,4,càng,強,U+5F37,True,1,強,"[971, 100, 1091, 213]",crops/page_0016/col04_char000.png
page_0016,4,thêm,添,U+6DFB,True,1,添,"[971, 213, 1091, 327]",crops/page_0016/col04_char001.png
page_0016,4,làm,爫,U+722B,True,3,而,"[971, 327, 1091, 440]",crops/page_0016/col04_char002.png
page_0016,4,khó,庫,U+5EAB,True,1,庫,"[971, 440, 1091, 554]",crops/page_0016/col04_char003.png
page_0016,4,cho,朱,U+6731,True,1,朱,"[971, 554, 1091, 667]",crops/page_0016/col04_char004.png
page_0016,4,Vậy,丕,U+4E15,True,1,丕,"[971, 667, 1091, 781]",crops/page_0016/col04_char005.png
page_0016,4,người,㝵,U+3775,True,1,㝵,"[971, 781, 1091, 894]",crops/page_0016/col04_char006.png
page_0016,4,đi,綍,U+7D8D,True,3,結,"[971, 894, 1091, 1008]",crops/page_0016/col04_char007.png
page_0016,4,đến,旦,U+65E6,True,1,旦,"[971, 1008, 1091, 1121]",crops/page_0016/col04_char008.png
page_0016,4,thành,城,U+57CE,True,1,城,"[971, 1121, 1091, 1235]",crops/page_0016/col04_char009.png
page_0016,4,Se,栉,U+6809,True,3,獅,"[971, 1235, 1091, 1348]",crops/page_0016/col04_char010.png
page_0016,4,vi,𨔻,U+2853B,True,1,𨔻,"[971, 1348, 1091, 1462]",crops/page_0016/col04_char011.png
page_0016,4,si,离,U+79BB,True,3,槎,"[971, 1462, 1091, 1575]",crops/page_0016/col04_char012.png
page_0016,4,a,鵶,U+9D76,True,3,百,"[971, 1575, 1091, 1689]",crops/page_0016/col04_char013.png
page_0016,4,mới,買,U+8CB7,True,1,買,"[971, 1689, 1091, 1802]",crops/page_0016/col04_char014.png
page_0016,4,xuống,橐,U+6A50,True,3,寳,"[971, 1802, 1091, 1916]",crops/page_0016/col04_char015.png
page_0016,4,thuyền,舩,U+8229,True,1,舩,"[971, 1916, 1091, 2029]",crops/page_0016/col04_char016.png
page_0016,4,mà,麻,U+9EBB,True,1,麻,"[971, 2029, 1091, 2143]",crops/page_0016/col04_char017.png
page_0016,4,trẩy,礼,U+793C,True,1,礼,"[971, 2143, 1091, 2256]",crops/page_0016/col04_char018.png
page_0016,4,đến,旦,U+65E6,True,1,旦,"[971, 2256, 1091, 2370]",crops/page_0016/col04_char019.png
page_0016,4,thành,城,U+57CE,True,1,城,"[971, 2370, 1091, 2483]",crops/page_0016/col04_char020.png
page_0016,4,Si,媸,U+5AB8,True,3,吹,"[971, 2483, 1091, 2597]",crops/page_0016/col04_char021.png
page_0016,5,mi,,,False,0,,,
page_0016,5,na,挼,U+633C,True,3,眉,"[779, 92, 913, 212]",crops/page_0016/col05_char000.png
page_0016,5,là,容,U+5BB9,True,3,那,"[779, 212, 913, 332]",crops/page_0016/col05_char001.png
page_0016,5,nơi,厼,U+53BC,True,3,罡,"[779, 332, 913, 452]",crops/page_0016/col05_char002.png
page_0016,5,ông,店,U+5E97,True,3,君,"[779, 452, 913, 572]",crops/page_0016/col05_char003.png
page_0016,5,Thánh,侉,U+4F89,True,3,翁,"[779, 572, 913, 692]",crops/page_0016/col05_char004.png
page_0016,5,Phô,堡,U+5821,True,3,垩,"[779, 692, 913, 812]",crops/page_0016/col05_char005.png
page_0016,5,li,󰡞,U+F085E,True,3,浦,"[779, 812, 913, 932]",crops/page_0016/col05_char006.png
page_0016,5,ca,𡑪,U+2146A,True,3,离,"[779, 932, 913, 1052]",crops/page_0016/col05_char007.png
page_0016,5,phô,堡,U+5821,True,3,歌,"[779, 1052, 913, 1172]",crops/page_0016/col05_char008.png
page_0016,5,làm,𣩂,U+23A42,True,3,浦,"[779, 1172, 913, 1292]",crops/page_0016/col05_char009.png
page_0016,5,viết,曰,U+66F0,True,1,曰,"[779, 1292, 913, 1413]",crops/page_0016/col05_char010.png
page_0016,5,vồ,模,U+6A21,True,3,無,"[779, 1413, 913, 1533]",crops/page_0016/col05_char011.png
page_0016,5,Bấy,罢,U+7F62,True,3,困,"[779, 1533, 913, 1653]",crops/page_0016/col05_char012.png
page_0016,5,giờ,除,U+9664,True,1,除,"[779, 1653, 913, 1773]",crops/page_0016/col05_char013.png
page_0016,5,cả,奇,U+5947,True,1,奇,"[779, 1773, 913, 1893]",crops/page_0016/col05_char014.png
page_0016,5,và,𢯓,U+22BD3,True,3,常,"[779, 1893, 913, 2013]",crops/page_0016/col05_char015.png
page_0016,5,hai,咍,U+548D,True,1,咍,"[779, 2013, 913, 2133]",crops/page_0016/col05_char016.png
page_0016,5,Thánh,垩,U+57A9,True,1,垩,"[779, 2133, 913, 2253]",crops/page_0016/col05_char017.png
page_0016,5,mừng,明,U+660E,True,1,明,"[779, 2253, 913, 2373]",crops/page_0016/col05_char018.png
page_0016,5,rỡ,吕,U+5415,True,1,吕,"[779, 2373, 913, 2493]",crops/page_0016/col05_char019.png
page_0016,5,nhau,燒,U+71D2,True,3,院,"[779, 2493, 913, 2614]",crops/page_0016/col05_char020.png
page_0016,6,nhưng,仍,U+4ECD,True,1,仍,"[589, 92, 706, 205]",crops/page_0016/col06_char000.png
page_0016,6,mà,麻,U+9EBB,True,1,麻,"[589, 205, 706, 319]",crops/page_0016/col06_char001.png
page_0016,6,ông,鶲,U+9DB2,True,3,𭔿,"[589, 319, 706, 433]",crops/page_0016/col06_char002.png
page_0016,6,Thánh,垩,U+57A9,True,1,垩,"[589, 433, 706, 547]",crops/page_0016/col06_char003.png
page_0016,6,Phô,捕,U+6355,True,2,浦,"[589, 547, 706, 661]",crops/page_0016/col06_char004.png
page_0016,6,li,嫠,U+5AE0,True,3,肉,"[589, 661, 706, 775]",crops/page_0016/col06_char005.png
page_0016,6,ca,歌,U+6B4C,True,1,歌,"[589, 775, 706, 889]",crops/page_0016/col06_char006.png
page_0016,6,phô,捕,U+6355,True,2,浦,"[589, 889, 706, 1003]",crops/page_0016/col06_char007.png
